subj,pas,discr_accu,loc_accu,expDes1,expDes2,expDes3,expDes4,expDes5
79,1,0,1,2,1,2,2,8
79,1,1,1,2,1,4,1,1
79,1,0,1,1,1,5,2,19
79,3,1,1,1,2,5,2,5
79,1,0,1,1,1,2,2,16
79,1,1,1,1,1,2,1,14
79,1,1,0,1,2,1,1,34
79,1,0,0,2,2,4,2,8
79,3,1,1,1,2,5,1,7
79,1,1,1,2,1,4,1,3
79,3,1,1,1,2,5,2,1
79,2,1,1,1,2,2,1,36
79,1,0,1,2,1,4,2,4
79,3,1,1,1,1,5,2,6
79,1,0,1,2,1,2,2,1
79,2,1,1,1,2,2,1,3
79,1,0,1,2,1,5,2,6
79,2,1,1,1,2,2,1,28
79,1,1,0,1,2,2,1,13
79,1,0,0,2,2,3,2,8
79,2,1,1,1,2,5,1,6
79,1,0,0,2,2,2,2,6
79,1,1,1,1,1,2,1,23
79,1,0,1,1,1,3,2,4
79,3,1,1,1,1,5,2,36
79,1,1,0,1,2,2,1,10
79,3,1,1,1,2,5,2,27
79,1,1,1,1,1,1,1,35
79,1,0,0,1,2,3,2,36
79,1,0,0,1,2,1,2,13
79,1,1,0,1,2,1,1,20
79,2,1,1,1,1,4,1,4
79,1,1,1,1,1,3,1,19
79,3,1,1,1,1,5,1,33
79,2,1,1,1,1,3,1,8
79,1,0,1,1,1,2,2,10
79,3,1,1,1,1,5,2,34
79,3,1,1,1,2,4,1,13
79,4,1,1,1,2,5,1,1
79,1,0,1,1,1,1,2,9
79,4,1,1,1,1,5,1,20
79,4,1,1,1,1,5,2,1
79,4,1,1,1,2,5,2,34
79,4,1,1,1,2,2,1,21
79,1,1,1,2,1,4,1,2
79,1,0,1,2,1,1,2,1
79,1,1,0,1,2,2,1,32
79,1,0,0,1,2,1,2,17
79,1,0,0,2,2,5,2,9
79,1,0,1,1,1,2,2,23
79,1,1,1,1,1,4,1,12
79,1,1,0,1,2,3,1,12
79,1,1,1,1,1,2,1,19
79,1,0,0,1,2,2,2,28
79,1,1,0,2,2,3,1,5
79,3,1,1,1,1,4,1,21
79,1,0,0,2,2,3,2,1
79,1,0,0,1,2,4,2,27
79,1,1,1,1,1,1,1,18
79,1,1,1,2,1,2,1,4
79,1,0,0,1,2,2,2,21
79,1,0,1,1,1,1,2,33
79,1,0,0,2,2,5,2,6
79,3,1,1,1,1,5,2,20
79,1,1,0,1,2,1,1,26
79,1,1,0,1,2,2,1,18
79,3,1,1,1,2,5,1,27
79,1,0,1,1,1,4,2,3
79,1,1,0,2,2,3,1,6
79,1,0,1,1,1,1,2,25
79,1,0,0,2,2,2,2,7
79,3,1,1,1,2,5,2,31
79,1,1,1,1,1,2,1,10
79,1,0,0,2,2,5,2,8
79,1,1,1,2,1,2,1,10
79,1,0,0,1,2,2,2,5
79,1,1,0,1,2,2,1,29
79,3,1,1,1,1,5,1,21
79,3,0,1,2,1,1,2,9
79,1,1,1,2,1,5,1,9
79,1,0,0,2,2,5,2,4
79,1,0,0,1,2,2,2,34
79,1,0,0,2,2,3,2,9
79,1,0,0,2,2,3,2,6
79,1,1,0,1,2,3,1,32
79,1,1,0,1,2,3,1,22
79,1,0,0,1,2,3,2,33
79,1,0,1,1,2,4,2,26
79,2,1,1,1,1,3,1,3
79,1,0,0,2,2,1,2,1
79,1,0,0,1,2,3,2,34
79,1,1,1,1,1,2,1,8
79,1,1,0,2,2,4,1,4
79,1,0,1,1,1,4,2,15
79,1,0,0,2,2,3,2,1
79,1,0,1,1,1,2,2,9
79,1,0,1,2,1,5,2,5
79,2,1,1,1,2,5,1,17
79,3,1,1,1,1,5,2,23
79,1,0,1,1,1,3,2,18
79,1,1,0,2,2,1,1,6
79,1,1,1,2,1,3,1,8
79,1,1,0,2,2,5,1,5
79,3,1,1,1,1,5,1,3
79,1,0,0,1,2,3,2,9
79,1,0,0,2,2,5,2,10
79,1,1,0,2,2,1,1,1
79,3,1,1,1,1,5,2,30
79,4,1,1,1,1,5,1,30
79,3,1,1,1,2,4,2,2
79,1,0,0,1,2,1,2,19
79,3,1,1,1,1,5,2,21
79,1,0,0,1,2,2,2,24
79,1,0,0,1,2,2,2,15
79,3,1,1,1,1,5,2,7
79,1,0,1,1,1,1,2,4
79,1,0,1,2,1,4,2,10
79,1,1,1,1,1,1,1,7
79,1,1,1,1,1,2,1,11
79,1,0,1,2,1,4,2,2
79,1,0,0,2,2,2,2,2
79,3,1,1,1,2,5,1,2
79,1,1,1,2,1,1,1,5
79,1,1,1,2,1,1,1,9
79,1,0,0,1,2,1,2,22
79,3,1,1,1,1,4,1,32
79,2,1,1,1,2,2,1,2
79,2,1,1,1,1,4,2,7
79,1,0,0,2,2,4,2,7
79,1,0,0,1,2,4,2,17
79,2,1,1,1,1,4,2,21
79,1,1,0,2,2,3,1,9
79,2,0,1,1,2,4,2,12
79,1,1,0,1,2,1,1,7
79,1,1,0,2,2,4,1,6
79,3,1,1,1,2,5,2,26
79,1,0,1,1,1,2,2,33
79,2,0,1,1,1,3,1,18
79,2,1,1,1,2,3,1,14
79,1,1,1,2,1,2,1,7
79,1,0,0,1,2,3,2,22
79,1,1,1,2,1,3,1,3
79,1,1,0,2,2,1,1,7
79,1,0,1,1,1,4,2,25
79,1,0,0,1,2,3,2,35
79,3,1,1,1,2,5,1,18
79,1,0,0,2,2,1,2,6
79,2,1,1,1,2,4,1,24
79,1,1,1,2,1,5,1,1
79,3,1,1,1,2,5,1,3
79,1,0,1,1,1,1,2,2
79,1,1,0,2,2,1,1,6
79,1,0,1,1,1,1,2,26
79,1,1,1,1,2,4,1,6
79,3,1,1,1,2,2,1,6
79,1,1,0,2,2,2,1,4
79,1,1,1,1,1,3,1,17
79,2,0,1,1,1,4,2,22
79,2,1,1,1,2,4,2,18
79,3,1,1,1,1,4,1,18
79,2,1,1,1,1,3,1,30
79,2,1,1,1,1,2,1,18
79,1,1,1,2,1,5,1,6
79,3,1,1,1,1,5,1,4
79,2,1,1,1,2,4,2,32
79,2,1,1,1,1,5,2,32
79,2,1,1,1,1,4,2,9
79,1,0,1,2,1,3,2,3
79,1,1,0,1,2,3,1,20
79,1,0,1,1,1,2,2,8
79,3,1,1,1,2,4,1,27
79,1,0,1,2,1,5,2,10
79,1,1,0,1,2,1,1,36
79,1,1,1,2,1,1,1,8
79,1,0,0,2,2,4,2,10
79,1,1,0,2,2,5,1,10
79,1,0,0,1,2,3,2,10
79,1,0,0,1,2,3,2,24
79,1,1,0,2,2,5,1,6
79,1,0,1,2,1,3,2,2
79,1,0,0,2,2,4,2,2
79,3,1,1,1,1,5,1,9
79,2,0,1,1,1,4,2,29
79,1,1,0,2,2,4,1,7
79,2,1,1,1,2,4,2,34
79,1,0,0,1,2,2,2,14
79,1,0,0,2,2,3,2,2
79,1,0,1,2,1,4,2,8
79,1,0,1,2,1,5,2,8
79,1,0,0,1,2,4,2,35
79,1,0,1,1,1,4,2,24
79,1,1,0,1,2,1,1,6
79,1,1,1,1,1,5,2,18
79,1,0,0,2,2,1,2,8
79,1,0,1,1,1,1,2,27
79,2,1,1,1,1,5,1,26
79,1,0,1,1,1,1,2,10
79,1,0,1,2,1,5,2,6
79,1,1,1,2,1,5,1,4
79,1,0,0,2,2,5,2,3
79,1,0,1,1,1,1,2,31
79,1,1,0,2,2,3,1,4
79,1,1,0,2,2,5,1,2
79,2,1,1,1,2,5,2,35
79,2,1,1,1,1,4,1,20
79,3,1,1,1,1,5,2,4
79,1,1,1,1,1,2,1,26
79,1,0,0,2,2,4,2,7
79,1,1,0,1,2,2,1,24
79,1,1,0,2,2,1,1,2
79,1,0,0,1,2,1,2,21
79,1,1,1,2,1,2,1,8
79,2,1,1,1,2,3,1,6
79,1,1,1,1,1,2,1,3
79,1,1,0,2,2,2,1,6
79,1,0,0,1,2,2,2,13
79,3,1,1,1,2,5,1,34
79,1,1,0,1,2,1,1,32
79,1,0,0,2,2,2,2,10
79,2,1,1,1,2,3,1,15
79,1,0,0,1,2,2,2,16
79,1,0,1,1,1,2,2,6
79,2,1,1,1,2,4,1,23
79,1,0,0,2,2,4,2,9
79,1,1,1,1,1,2,1,16
79,1,1,0,1,2,2,1,17
79,2,1,1,1,2,5,1,25
79,1,0,1,1,1,2,2,19
79,1,1,0,1,2,1,1,10
79,1,0,1,2,1,2,2,8
79,2,0,1,1,2,4,2,28
79,3,1,1,1,2,5,2,9
79,3,1,1,1,1,5,2,31
79,1,0,1,2,2,2,2,3
79,1,1,0,1,1,1,1,12
79,2,1,1,1,2,3,2,2
79,3,1,1,1,2,4,1,17
79,1,0,0,2,1,1,2,2
79,3,1,1,1,1,5,2,25
79,3,0,0,1,1,3,2,13
79,1,1,0,2,1,1,1,4
79,3,1,1,1,1,5,1,17
79,1,1,0,2,1,4,1,5
79,1,0,1,1,1,4,2,23
79,3,1,1,1,1,5,2,12
79,1,1,1,2,1,3,1,4
79,1,0,1,2,1,5,2,4
79,3,1,1,1,2,5,2,21
79,3,1,1,1,1,5,1,16
79,1,1,1,1,1,2,1,24
79,1,1,1,2,1,3,1,10
79,1,0,1,1,1,1,2,8
79,2,1,1,1,1,4,1,10
79,1,0,1,1,1,3,2,32
79,1,0,1,2,1,2,2,4
79,1,0,1,2,1,5,2,3
79,1,1,1,1,1,1,1,14
79,1,1,1,2,1,1,1,6
79,1,0,0,2,2,2,2,2
79,1,1,1,1,1,2,1,4
79,3,1,1,1,2,5,1,26
79,1,1,1,2,1,4,1,9
79,1,0,0,1,2,1,2,30
79,1,1,0,1,2,1,1,11
79,1,0,1,2,1,5,2,8
79,1,0,1,1,1,3,2,31
79,1,0,1,1,1,2,2,26
79,2,1,1,1,2,4,1,2
79,1,1,0,1,2,1,1,31
79,3,1,1,1,1,4,1,31
79,1,0,0,1,2,1,2,24
79,1,1,0,2,2,3,1,10
79,1,0,1,1,1,1,2,36
79,1,0,1,1,1,3,2,28
79,1,1,0,1,2,3,1,4
79,1,1,0,1,2,2,1,4
79,3,1,1,1,1,5,1,10
79,1,0,0,1,2,4,2,8
79,1,1,0,1,2,1,1,3
79,1,1,0,2,2,1,1,4
79,1,0,1,1,1,2,2,20
79,4,1,1,1,2,5,2,4
79,1,1,0,1,2,3,1,2
79,1,1,0,2,2,1,1,3
79,1,1,0,2,2,1,1,5
79,3,1,1,1,2,5,2,24
79,4,1,1,1,2,5,2,18
79,1,0,1,1,1,2,2,36
79,1,0,0,1,2,1,2,29
79,3,1,1,1,2,4,1,28
79,1,0,1,2,1,2,2,2
79,3,1,1,1,2,4,1,34
79,2,1,1,1,1,5,1,18
79,1,1,1,2,1,5,1,2
79,1,0,0,1,2,2,2,32
79,1,0,1,2,1,4,2,10
79,1,1,0,1,2,1,1,35
79,2,1,1,1,1,4,1,9
79,1,0,1,1,1,4,2,13
79,1,1,1,2,1,2,1,9
79,1,0,1,1,1,5,2,13
79,2,1,1,1,1,5,1,2
79,1,0,1,2,1,3,2,5
79,1,1,0,1,2,3,1,18
79,1,0,0,1,2,1,2,5
79,1,1,1,2,1,4,1,6
79,1,1,0,2,2,5,1,2
79,1,0,0,2,2,5,2,7
79,1,0,1,1,1,2,2,29
79,3,1,1,1,1,5,1,5
79,1,0,1,1,1,1,2,16
79,1,0,1,1,1,1,2,22
79,1,0,0,1,2,2,2,23
79,1,1,1,1,1,1,1,10
79,1,0,1,1,1,2,2,4
79,1,1,0,2,2,3,1,9
79,1,0,0,1,2,3,2,23
79,3,1,1,1,2,5,2,36
79,1,0,1,1,1,3,2,17
79,1,0,1,2,1,1,2,4
79,1,0,0,2,2,1,2,4
79,1,0,1,2,1,1,2,1
79,1,0,1,1,1,3,2,16
79,1,0,1,1,1,4,2,12
79,1,0,0,2,2,4,2,9
79,1,1,1,1,1,1,1,28
79,1,0,1,1,1,4,2,1
79,1,1,1,2,1,4,1,2
79,1,1,0,1,2,1,1,13
79,3,1,1,1,2,5,1,4
79,3,1,1,1,2,5,1,29
79,1,1,0,2,2,5,1,9
79,3,1,1,1,2,5,2,33
79,2,1,1,1,2,3,1,26
79,2,1,1,1,1,3,1,21
79,1,1,1,1,1,2,1,13
79,1,0,1,1,1,1,2,34
79,1,1,0,2,2,1,1,5
79,1,1,1,1,1,1,1,9
79,1,1,0,1,2,2,1,22
79,1,1,1,2,1,4,1,4
79,1,0,1,2,1,2,2,1
79,1,1,0,2,2,1,1,8
79,1,1,0,1,2,2,1,33
79,1,0,0,1,2,4,2,9
79,1,0,1,1,1,1,2,35
79,1,1,1,2,1,5,1,5
79,1,0,1,1,1,3,2,21
79,1,1,1,2,1,4,1,9
79,1,1,1,1,1,1,1,26
79,1,0,0,1,2,4,2,3
79,1,0,1,2,1,3,2,9
79,1,0,1,1,1,3,2,3
79,1,0,1,1,1,5,2,17
79,1,0,0,1,2,3,2,12
79,1,0,1,2,1,3,2,1
79,1,0,1,2,1,5,2,1
79,1,0,0,1,2,5,2,17
79,1,0,0,1,2,3,2,7
79,1,1,1,2,1,3,1,5
79,1,1,1,1,1,2,1,2
79,1,0,1,1,1,1,2,17
79,3,1,1,1,1,5,1,28
79,1,0,0,1,2,3,2,13
79,1,1,1,1,1,3,1,27
79,1,1,0,2,2,4,1,6
79,1,1,1,1,1,2,1,17
79,1,1,0,1,2,1,1,19
79,1,0,1,2,1,4,2,8
79,1,1,1,2,1,1,1,8
79,3,1,1,1,1,5,1,8
79,1,0,1,2,1,4,2,7
79,1,0,1,1,1,3,2,15
79,2,1,1,1,2,5,1,5
79,3,1,1,1,2,3,1,7
79,1,0,1,2,1,2,2,2
79,1,0,1,1,1,2,2,18
79,1,0,0,2,2,3,2,7
79,3,1,1,1,1,5,1,34
79,3,1,1,1,2,4,1,21
79,3,1,1,1,1,5,1,36
79,3,1,1,1,1,5,2,28
79,2,1,1,1,1,3,1,35
79,1,0,0,2,2,3,2,5
79,2,1,1,1,1,5,1,29
79,3,1,1,1,2,4,1,29
79,3,1,1,1,1,5,1,27
79,3,1,1,1,1,3,1,13
79,1,1,1,1,1,1,1,33
79,3,1,0,1,2,4,1,20
79,3,1,1,1,2,3,1,10
79,1,1,1,2,1,3,1,1
79,1,0,0,2,2,1,2,7
79,1,0,1,2,1,1,2,7
79,1,1,1,1,1,3,1,12
79,1,1,1,1,1,2,1,5
79,1,0,1,1,1,1,2,32
79,1,0,0,1,2,1,2,26
79,1,1,1,2,1,5,1,8
79,1,0,0,2,2,5,2,4
79,1,0,0,1,2,1,2,4
79,1,1,0,2,2,4,1,5
79,1,1,1,1,1,3,1,4
79,1,0,1,1,1,1,2,1
79,1,0,0,2,2,1,2,5
79,1,0,1,1,1,1,2,12
79,3,1,1,1,1,4,1,3
79,1,1,1,1,1,1,1,8
79,1,0,1,2,1,3,2,5
79,1,0,0,1,2,3,2,30
79,1,1,0,1,2,2,1,30
79,2,1,1,1,1,4,1,13
79,1,1,0,2,2,2,1,3
79,3,1,1,1,1,5,2,5
79,1,1,0,2,2,1,1,4
79,1,0,0,2,2,5,2,5
79,1,0,1,1,1,2,2,24
79,1,0,1,1,1,2,2,7
79,1,0,0,1,2,1,2,10
79,1,0,0,2,2,5,2,1
79,1,0,0,1,2,4,2,5
79,1,0,0,1,2,1,2,36
79,2,1,1,1,2,3,1,28
79,2,0,1,1,2,4,2,22
79,1,1,0,2,2,1,1,10
79,1,1,0,2,2,5,1,4
79,3,1,1,1,2,5,2,30
79,1,1,1,1,1,2,1,30
79,3,1,1,1,2,5,1,8
79,1,0,1,2,2,4,2,3
79,3,1,1,1,2,4,1,11
79,1,0,1,1,1,2,2,32
79,1,0,1,2,1,2,2,10
79,1,1,1,2,1,2,1,1
79,1,0,0,1,2,2,2,36
79,1,1,0,2,2,5,1,5
79,1,1,0,1,2,1,1,22
79,1,0,0,1,2,1,2,34
79,1,1,0,1,2,1,1,17
79,1,0,0,1,2,3,2,6
79,1,1,1,1,1,4,1,25
79,3,1,1,1,2,5,2,7
79,1,1,1,1,1,1,1,27
79,1,1,1,1,1,1,1,17
79,1,1,1,2,1,1,1,4
79,1,1,0,1,2,3,1,27
79,1,0,0,1,2,1,2,9
79,1,1,0,2,2,2,1,9
79,1,0,1,1,1,4,2,31
79,1,0,1,1,1,2,2,25
79,1,0,0,1,2,2,2,29
79,1,0,1,2,1,4,2,5
79,2,1,1,1,1,5,2,26
79,1,0,0,2,2,3,2,6
79,1,1,0,2,2,4,1,4
79,1,1,0,2,2,4,1,3
79,1,1,1,2,1,3,1,9
79,1,1,1,1,1,5,1,15
79,2,1,1,1,2,3,1,35
79,1,1,0,1,2,2,1,25
79,1,0,0,1,2,2,2,1
79,1,1,1,2,1,1,1,2
79,1,1,1,2,1,5,1,1
79,3,1,1,1,2,5,1,16
79,1,1,1,1,1,2,1,7
79,1,1,0,2,2,5,1,1
79,1,0,1,1,1,3,2,1
79,1,0,0,1,2,3,2,19
79,1,0,0,1,2,3,2,25
79,1,1,0,1,2,1,1,8
79,1,1,1,1,1,2,1,32
79,1,0,1,1,1,1,2,3
79,1,0,1,2,1,3,2,1
79,1,1,0,1,2,2,1,5
79,1,0,1,2,1,5,2,10
79,1,0,0,1,2,2,2,26
79,1,0,1,1,1,3,2,24
79,3,1,1,1,1,5,2,10
79,1,1,1,2,1,3,1,6
79,1,0,1,1,1,1,2,6
79,3,1,1,1,2,5,2,20
79,1,1,1,1,1,3,1,31
79,1,1,0,1,2,2,1,15
79,1,1,1,1,1,3,1,5
79,1,0,0,1,2,2,2,7
79,2,1,1,1,2,4,1,31
79,3,1,1,1,1,4,2,10
79,1,1,0,1,2,1,1,21
79,1,0,0,1,2,4,2,31
79,3,1,1,1,1,5,1,19
79,3,1,1,1,2,4,2,15
79,2,1,1,1,1,3,1,14
79,2,0,1,1,1,3,2,14
79,2,1,1,1,1,3,1,20
79,1,0,1,2,1,2,2,10
79,2,1,1,1,2,4,2,14
79,2,1,1,1,2,4,2,21
79,1,0,0,2,2,1,2,4
79,1,0,0,1,2,1,2,12
79,1,0,0,2,2,1,2,10
79,1,1,1,1,1,2,1,15
79,1,1,0,1,2,1,1,2
79,2,0,1,1,2,4,2,1
79,3,1,1,1,1,5,1,24
79,2,1,1,1,1,3,1,7
79,1,1,1,1,1,2,1,34
79,1,1,0,2,2,3,1,6
79,2,1,1,1,1,3,1,11
79,3,1,1,1,2,5,1,23
79,1,0,0,1,2,3,2,5
79,2,0,1,1,1,4,2,26
79,1,0,0,2,2,2,2,8
79,3,1,1,1,2,5,2,11
79,1,1,0,2,2,1,1,2
79,1,1,0,1,2,3,1,29
79,2,1,1,1,1,4,1,27
79,3,1,1,1,2,4,1,22
79,1,1,1,1,1,2,1,1
79,1,1,0,2,2,5,1,6
79,3,1,1,1,1,5,2,9
79,2,1,1,1,1,4,2,18
79,1,1,1,1,1,1,1,16
79,2,1,1,1,2,2,1,11
79,2,1,1,1,1,5,2,27
79,1,0,0,1,1,2,2,13
79,2,1,1,1,1,4,2,6
79,2,1,1,1,1,5,2,22
79,3,1,1,1,1,4,2,17
79,1,0,1,1,1,2,2,21
79,1,1,1,2,1,2,1,8
79,1,1,1,1,1,3,1,16
79,1,1,0,2,2,1,1,3
79,1,0,1,1,1,2,2,22
79,3,1,1,1,1,5,2,33
79,3,1,1,1,2,5,2,28
79,2,1,1,2,1,5,1,7
79,2,0,1,2,1,3,2,7
79,1,0,0,1,2,2,2,31
79,1,1,0,2,2,1,1,8
79,2,0,1,1,2,4,2,11
79,2,0,1,1,1,4,2,16
79,2,1,1,1,1,4,2,33
79,1,1,1,1,1,3,1,25
79,1,0,1,1,1,1,2,15
79,1,0,0,2,2,4,2,1
79,1,1,1,2,1,3,1,5
79,1,0,1,1,1,2,2,5
79,1,0,1,1,1,3,2,30
79,1,0,1,2,1,2,2,9
79,1,0,0,1,2,1,2,31
79,3,1,1,1,2,5,1,15
79,3,1,1,1,1,5,2,15
79,1,1,0,2,2,2,1,1
79,3,1,1,1,1,5,1,22
79,2,1,1,1,1,2,1,28
79,2,1,1,1,1,3,1,29
79,1,0,0,1,2,3,2,18
79,2,1,1,1,1,2,1,36
79,1,1,1,2,1,3,1,10
79,1,1,1,1,1,2,1,22
79,1,1,0,2,2,1,1,1
79,4,1,1,1,2,5,1,33
79,1,0,1,1,1,3,2,12
79,1,1,1,2,1,1,1,5
79,2,0,1,1,2,4,2,4
79,4,1,1,1,2,5,2,14
79,1,0,1,1,2,2,2,27
79,1,1,0,2,2,3,1,3
79,1,1,1,1,1,2,1,21
79,1,0,1,2,1,4,2,1
79,1,0,0,2,2,1,2,3
79,1,0,1,1,1,3,2,35
79,3,1,1,1,2,5,1,30
79,3,1,1,1,2,4,2,13
79,4,1,1,1,2,5,2,15
79,1,0,0,2,2,5,2,2
79,2,1,1,1,2,4,2,6
79,1,0,0,1,1,2,2,11
79,3,1,1,1,2,5,1,19
79,3,1,1,1,2,5,2,22
79,1,1,0,2,1,4,1,8
79,1,0,1,2,1,1,2,10
79,1,0,1,1,2,2,2,22
79,1,0,1,1,1,4,2,32
79,1,1,1,2,1,5,1,10
79,1,0,1,2,1,5,2,7
79,1,0,1,2,1,2,2,5
79,1,1,0,2,2,3,1,7
79,1,1,0,2,2,4,1,2
79,3,1,1,1,1,5,1,32
79,1,1,1,2,1,3,1,6
79,3,1,1,1,2,3,1,3
79,1,1,0,1,2,3,1,8
79,1,0,1,2,1,2,2,3
79,1,0,0,1,2,1,2,32
79,1,0,1,2,1,1,2,5
79,1,1,0,1,2,3,1,34
79,2,1,1,1,2,4,2,10
79,1,0,0,2,2,5,2,5
79,1,1,1,1,1,4,1,34
79,1,1,1,1,1,3,1,1
79,1,1,1,1,1,2,1,6
79,1,1,0,2,2,5,1,1
79,1,1,0,2,2,4,1,2
79,1,0,1,1,1,2,2,30
79,3,1,1,1,2,4,1,9
79,1,0,0,1,2,2,2,4
79,1,0,1,1,1,3,2,5
79,1,0,1,2,1,2,2,7
79,1,0,0,2,2,4,2,3
79,1,0,1,1,1,2,2,35
79,1,1,0,1,2,1,1,15
79,1,0,1,2,1,1,2,3
79,2,1,1,1,2,5,1,32
79,2,1,1,1,2,3,1,31
79,1,1,0,1,2,2,1,16
79,3,1,1,1,2,5,1,35
79,1,1,1,1,1,1,1,34
79,1,1,0,2,2,3,1,1
79,1,1,0,2,2,3,1,2
79,1,1,1,1,2,4,2,20
79,1,1,0,2,1,5,1,7
79,1,0,1,1,1,3,2,20
79,1,0,0,2,2,2,2,7
80,1,0,1,1,2,2,1,22
80,3,1,1,1,1,4,2,18
80,1,1,1,2,2,5,2,6
80,1,0,0,1,2,1,1,33
80,1,1,0,1,2,1,2,25
80,1,1,0,2,1,5,2,5
80,3,1,1,1,2,5,2,13
80,1,1,1,1,2,3,2,1
80,2,1,1,1,2,4,1,26
80,2,1,1,1,2,4,1,11
80,2,1,1,1,1,5,2,29
80,3,1,1,1,1,5,2,20
80,1,0,0,2,1,5,2,4
80,1,0,1,2,2,4,1,1
80,2,1,1,1,2,5,2,5
80,3,1,1,1,1,5,1,29
80,2,1,1,1,2,5,1,31
80,1,1,1,2,2,5,1,1
80,2,0,1,1,1,5,2,32
80,2,0,1,1,2,4,2,14
80,2,1,1,1,1,4,2,2
80,1,0,1,1,2,3,2,19
80,1,1,0,2,1,1,1,5
80,2,1,1,1,1,5,2,8
80,3,1,1,1,2,4,1,20
80,1,0,0,2,2,2,1,6
80,2,1,1,1,2,5,2,32
80,1,1,1,1,1,1,2,16
80,1,0,1,1,1,1,1,10
80,2,1,1,1,1,2,1,33
80,3,1,1,1,1,5,1,14
80,2,1,1,1,2,5,2,20
80,2,1,1,1,2,4,1,29
80,2,0,1,1,2,2,2,30
80,2,0,0,2,1,3,2,10
80,2,0,1,1,1,3,2,7
80,1,1,1,2,1,5,1,1
80,1,1,1,1,1,1,1,27
80,1,0,0,1,2,1,1,27
80,2,0,1,1,2,3,2,32
80,1,1,1,2,1,3,1,8
80,2,1,1,1,1,2,1,30
80,1,1,1,2,1,4,1,5
80,2,1,1,1,1,2,2,14
80,2,0,1,1,1,2,2,15
80,1,0,0,2,2,4,2,9
80,1,1,1,2,1,2,1,7
80,1,0,1,2,1,3,2,3
80,1,1,1,2,1,5,1,1
80,1,0,1,2,2,5,2,6
80,3,1,1,1,2,5,1,32
80,2,0,1,1,1,4,2,5
80,3,1,1,1,2,5,1,23
80,1,1,1,2,1,1,2,3
80,1,1,1,1,1,1,1,34
80,1,1,0,2,2,3,1,3
80,1,1,0,2,2,5,1,10
80,2,1,1,1,1,4,1,1
80,3,1,1,1,2,5,1,33
80,1,0,1,2,1,2,1,7
80,2,1,1,1,1,3,1,3
80,1,0,0,2,2,5,1,9
80,2,0,1,1,1,3,2,4
80,2,0,1,1,2,3,2,13
80,2,1,1,1,1,1,2,7
80,2,1,1,1,2,2,1,1
80,1,1,1,2,1,3,2,5
80,1,0,1,1,2,2,2,33
80,1,0,0,1,2,2,2,19
80,1,1,1,1,2,2,1,2
80,2,0,1,1,1,3,2,2
80,3,1,1,1,1,5,1,34
80,3,1,1,1,2,4,2,28
80,1,1,0,2,2,3,1,6
80,2,0,0,1,1,1,1,17
80,1,0,0,2,2,4,2,4
80,1,0,1,2,2,5,2,4
80,3,1,1,1,1,5,1,19
80,2,0,1,1,1,3,2,29
80,1,1,1,2,2,1,1,8
80,1,0,0,2,2,2,2,8
80,1,1,1,2,1,1,1,1
80,2,1,1,1,2,3,1,3
80,2,1,1,1,1,2,1,15
80,1,1,0,2,2,5,1,7
80,2,1,1,1,1,4,1,14
80,2,0,1,1,2,1,1,12
80,1,1,0,2,2,5,2,3
80,3,1,1,1,2,5,2,3
80,2,1,1,1,2,4,1,7
80,2,0,1,1,2,4,1,24
80,2,1,1,1,2,5,2,26
80,1,0,0,2,1,2,1,1
80,2,1,1,1,1,2,1,16
80,2,0,0,2,1,4,1,1
80,2,1,1,1,1,3,1,29
80,1,0,1,2,2,2,1,4
80,2,1,1,1,1,5,2,1
80,1,0,0,2,2,3,1,4
80,1,0,1,2,1,5,1,8
80,2,1,1,1,1,2,2,10
80,2,1,1,2,1,3,2,2
80,1,0,1,2,2,2,1,1
80,2,1,1,1,1,1,2,2
80,3,1,1,1,2,5,2,1
80,1,1,1,2,1,2,2,10
80,1,1,0,1,2,2,2,23
80,1,0,1,2,2,3,1,5
80,2,0,1,1,2,3,1,7
80,1,1,0,2,1,2,2,2
80,1,1,0,2,1,5,2,3
80,1,1,1,2,1,1,2,1
80,1,1,0,2,2,2,2,8
80,1,0,0,2,2,5,1,6
80,2,1,1,1,2,4,1,31
80,2,1,1,1,1,4,2,32
80,2,1,1,1,2,4,2,30
80,1,0,1,1,1,1,1,12
80,1,0,0,2,1,3,1,9
80,1,0,0,2,2,3,1,9
80,2,1,1,1,2,3,2,18
80,2,1,1,1,2,2,2,17
80,2,0,1,1,1,5,2,33
80,1,1,1,2,2,2,1,1
80,1,1,1,2,1,3,1,4
80,1,1,0,2,2,4,1,7
80,3,1,1,1,2,5,1,2
80,3,1,1,1,1,4,2,9
80,2,0,1,1,2,1,1,36
80,1,0,1,2,1,5,2,6
80,1,1,1,1,1,1,2,1
80,1,1,0,2,2,2,2,2
80,2,1,1,1,1,3,2,17
80,2,1,1,1,1,4,2,24
80,2,1,1,1,2,3,1,33
80,2,1,1,1,2,2,1,9
80,1,0,0,1,2,1,1,10
80,2,1,1,1,2,1,1,28
80,1,1,0,2,2,3,2,4
80,2,0,1,1,2,3,2,26
80,2,1,1,1,1,4,1,17
80,3,1,1,1,2,5,1,22
80,1,1,1,2,2,3,2,2
80,2,1,1,1,2,4,1,21
80,2,0,1,1,2,4,2,35
80,3,1,1,1,2,4,2,19
80,3,1,1,1,1,4,1,12
80,3,1,1,1,2,5,2,35
80,3,1,1,1,2,4,2,31
80,3,1,1,1,2,4,2,29
80,2,1,1,1,2,2,2,4
