Subject,Include,ID,Image,RT,Drop_Slow_and_Fast,Exceeds_Ss_Mean_Plus_3SD,Exceeds_Item_Mean_Plus_3SD,RT_With_Exclusions,Frequency,Relatedness,Frequency_Code,Relatedness_Code,,,,NOTE: THIS TABLE INCLUDES ONLY THE TRIALS THAT WERE INCLUDED IN THE FINAL DATA ANALYSIS
96,1,13,LEG,878,878,878,878,878,HF,Related,1,1,,,,
96,1,14,LIPS,1486,1486,1367.498273,1486,1486,HF,Related,1,1,,,,
96,1,15,MOUNTAIN,570,570,570,570,570,HF,Related,1,1,,,,
96,1,16,RAIN,663,663,663,663,663,HF,Related,1,1,,,,
96,1,17,SHOE,1378,1378,1367.498273,1378,1378,HF,Related,1,1,,,,
96,1,18,SUN,582,582,582,582,582,HF,Related,1,1,,,,
96,1,19,TABLE,1279,1279,1279,1279,1279,HF,Related,1,1,,,,
96,1,20,TRAIN,690,690,690,690,690,HF,Related,1,1,,,,
97,1,1,AIRPLANE,569,569,569,569,569,HF,Related,1,1,,,,
97,1,2,BED,556,556,556,556,556,HF,Related,1,1,,,,
97,1,3,BOTTLE,495,495,495,495,495,HF,Related,1,1,,,,
97,1,4,BREAD,428,428,428,428,428,HF,Related,1,1,,,,
97,1,5,CAR,966,966,956.8540162,966,966,HF,Related,1,1,,,,
97,1,6,CHURCH,433,433,433,433,433,HF,Related,1,1,,,,
97,1,7,DOG,534,534,534,534,534,HF,Related,1,1,,,,
97,1,8,EYE,589,589,589,589,589,HF,Related,1,1,,,,
97,1,9,FISH,534,534,534,534,534,HF,Related,1,1,,,,
97,1,10,HAND,421,421,421,421,421,HF,Related,1,1,,,,
97,1,11,HEART,105,,,,,HF,Related,1,1,,,,
97,1,12,HORSE,425,425,425,425,425,HF,Related,1,1,,,,
97,1,13,LEG,496,496,496,496,496,HF,Related,1,1,,,,
97,1,14,LIPS,440,440,440,440,440,HF,Related,1,1,,,,
97,1,15,MOUNTAIN,461,461,461,461,461,HF,Related,1,1,,,,
97,1,16,RAIN,373,373,373,373,373,HF,Related,1,1,,,,
97,1,17,SHOE,594,594,594,594,594,HF,Related,1,1,,,,
97,1,18,SUN,482,482,482,482,482,HF,Related,1,1,,,,
97,1,19,TABLE,491,491,491,491,491,HF,Related,1,1,,,,
97,1,20,TRAIN,388,388,388,388,388,HF,Related,1,1,,,,
98,1,1,AIRPLANE,987,987,987,987,987,HF,Related,1,1,,,,
98,1,2,BED,722,722,722,722,722,HF,Related,1,1,,,,
98,1,3,BOTTLE,1059,1059,1059,1059,1059,HF,Related,1,1,,,,
98,1,4,BREAD,672,672,672,672,672,HF,Related,1,1,,,,
98,1,5,CAR,914,914,914,914,914,HF,Related,1,1,,,,
98,1,6,CHURCH,668,668,668,668,668,HF,Related,1,1,,,,
98,1,7,DOG,774,774,774,774,774,HF,Related,1,1,,,,
98,1,8,EYE,605,605,605,605,605,HF,Related,1,1,,,,
98,1,9,FISH,894,894,894,894,894,HF,Related,1,1,,,,
98,1,10,HAND,691,691,691,691,691,HF,Related,1,1,,,,
98,1,11,HEART,721,721,721,721,721,HF,Related,1,1,,,,
98,1,12,HORSE,660,660,660,660,660,HF,Related,1,1,,,,
98,1,13,LEG,889,889,889,889,889,HF,Related,1,1,,,,
98,1,14,LIPS,676,676,676,676,676,HF,Related,1,1,,,,
98,1,15,MOUNTAIN,672,672,672,672,672,HF,Related,1,1,,,,
98,1,16,RAIN,750,750,750,750,750,HF,Related,1,1,,,,
98,1,17,SHOE,897,897,897,897,897,HF,Related,1,1,,,,
98,1,18,SUN,772,772,772,772,772,HF,Related,1,1,,,,
98,1,19,TABLE,716,716,716,716,716,HF,Related,1,1,,,,
98,1,20,TRAIN,669,669,669,669,669,HF,Related,1,1,,,,
99,1,1,AIRPLANE,772,772,772,772,772,HF,Related,1,1,,,,
99,1,2,BED,598,598,598,598,598,HF,Related,1,1,,,,
99,1,3,BOTTLE,728,728,728,728,728,HF,Related,1,1,,,,
99,1,4,BREAD,547,547,547,547,547,HF,Related,1,1,,,,
99,1,5,CAR,662,662,662,662,662,HF,Related,1,1,,,,
99,1,6,CHURCH,1098,1098,1098,1098,1098,HF,Related,1,1,,,,
99,1,7,DOG,541,541,541,541,541,HF,Related,1,1,,,,
99,1,8,EYE,677,677,677,677,677,HF,Related,1,1,,,,
99,1,9,FISH,612,612,612,612,612,HF,Related,1,1,,,,
99,1,10,HAND,555,555,555,555,555,HF,Related,1,1,,,,
99,1,11,HEART,742,742,742,742,742,HF,Related,1,1,,,,
99,1,12,HORSE,532,532,532,532,532,HF,Related,1,1,,,,
99,1,13,LEG,1154,1154,1154,1154,1154,HF,Related,1,1,,,,
99,1,14,LIPS,623,623,623,623,623,HF,Related,1,1,,,,
99,1,15,MOUNTAIN,1144,1144,1144,1144,1144,HF,Related,1,1,,,,
99,1,16,RAIN,918,918,918,918,918,HF,Related,1,1,,,,
99,1,17,SHOE,618,618,618,618,618,HF,Related,1,1,,,,
99,1,18,SUN,681,681,681,681,681,HF,Related,1,1,,,,
99,1,19,TABLE,918,918,918,918,918,HF,Related,1,1,,,,
99,1,20,TRAIN,573,573,573,573,573,HF,Related,1,1,,,,
100,1,1,AIRPLANE,1150,1150,1150,1150,1150,HF,Related,1,1,,,,
100,1,2,BED,995,995,995,995,995,HF,Related,1,1,,,,
100,1,3,BOTTLE,847,847,847,847,847,HF,Related,1,1,,,,
100,1,4,BREAD,631,631,631,631,631,HF,Related,1,1,,,,
100,1,5,CAR,2239,2239,2239,2239,2239,HF,Related,1,1,,,,
100,1,6,CHURCH,710,710,710,710,710,HF,Related,1,1,,,,
100,1,7,DOG,828,828,828,828,828,HF,Related,1,1,,,,
100,1,8,EYE,1538,1538,1538,1538,1538,HF,Related,1,1,,,,
100,1,9,FISH,868,868,868,868,868,HF,Related,1,1,,,,
100,1,10,HAND,1157,1157,1157,1157,1157,HF,Related,1,1,,,,
100,1,11,HEART,1641,1641,1641,1641,1641,HF,Related,1,1,,,,
100,1,12,HORSE,814,814,814,814,814,HF,Related,1,1,,,,
100,1,13,LEG,820,820,820,820,820,HF,Related,1,1,,,,
100,1,14,LIPS,789,789,789,789,789,HF,Related,1,1,,,,
100,1,15,MOUNTAIN,1091,1091,1091,1091,1091,HF,Related,1,1,,,,
100,1,16,RAIN,1612,1612,1612,1612,1612,HF,Related,1,1,,,,
100,1,17,SHOE,988,988,988,988,988,HF,Related,1,1,,,,
100,1,18,SUN,1335,1335,1335,1335,1335,HF,Related,1,1,,,,
100,1,19,TABLE,830,830,830,830,830,HF,Related,1,1,,,,
100,1,20,TRAIN,1420,1420,1420,1420,1420,HF,Related,1,1,,,,
101,1,1,AIRPLANE,928,928,928,928,928,HF,Related,1,1,,,,
101,1,2,BED,892,892,892,892,892,HF,Related,1,1,,,,
101,1,3,BOTTLE,1344,1344,1344,1344,1344,HF,Related,1,1,,,,
101,1,4,BREAD,1703,1703,1703,1703,1703,HF,Related,1,1,,,,
101,1,5,CAR,1163,1163,1163,1163,1163,HF,Related,1,1,,,,
101,1,6,CHURCH,1154,1154,1154,1154,1154,HF,Related,1,1,,,,
101,1,7,DOG,1341,1341,1341,1341,1341,HF,Related,1,1,,,,
101,1,8,EYE,1243,1243,1243,1243,1243,HF,Related,1,1,,,,
101,1,9,FISH,1418,1418,1418,1418,1418,HF,Related,1,1,,,,
101,1,10,HAND,1262,1262,1262,1262,1262,HF,Related,1,1,,,,
101,1,11,HEART,1171,1171,1171,1171,1171,HF,Related,1,1,,,,
101,1,12,HORSE,1290,1290,1290,1290,1290,HF,Related,1,1,,,,
101,1,13,LEG,1105,1105,1105,1105,1105,HF,Related,1,1,,,,
101,1,14,LIPS,1072,1072,1072,1072,1072,HF,Related,1,1,,,,
101,1,15,MOUNTAIN,1199,1199,1199,1199,1199,HF,Related,1,1,,,,
101,1,16,RAIN,1424,1424,1424,1424,1424,HF,Related,1,1,,,,
101,1,17,SHOE,1351,1351,1351,1351,1351,HF,Related,1,1,,,,
101,1,18,SUN,1182,1182,1182,1182,1182,HF,Related,1,1,,,,
101,1,19,TABLE,1219,1219,1219,1219,1219,HF,Related,1,1,,,,
101,1,20,TRAIN,1262,1262,1262,1262,1262,HF,Related,1,1,,,,
2,1,81,ACORN,924,924,924,924,924,LF,Related,0,1,,,,
2,1,82,BROOM,1123,1123,1123,1123,1123,LF,Related,0,1,,,,
2,1,83,CANNON,871,871,871,871,871,LF,Related,0,1,,,,
2,1,84,CARROT,917,917,917,917,917,LF,Related,0,1,,,,
2,1,85,DICE,1061,1061,1061,1061,1061,LF,Related,0,1,,,,
2,1,86,DOLPHIN,829,829,829,829,829,LF,Related,0,1,,,,
2,1,87,FLUTE,1014,1014,1014,1014,1014,LF,Related,0,1,,,,
2,1,88,FROG,833,833,833,833,833,LF,Related,0,1,,,,
2,1,89,HARP,814,814,814,814,814,LF,Related,0,1,,,,
2,1,90,KITE,984,984,984,984,984,LF,Related,0,1,,,,
2,1,91,OWL,825,825,825,825,825,LF,Related,0,1,,,,
2,1,92,PEAR,610,610,610,610,610,LF,Related,0,1,,,,
2,1,93,PIPE,770,770,770,770,770,LF,Related,0,1,,,,
2,1,94,RAKE,745,745,745,745,745,LF,Related,0,1,,,,
2,1,95,SAW,897,897,897,897,897,LF,Related,0,1,,,,
2,1,96,NAIL,980,980,980,980,980,LF,Related,0,1,,,,
2,1,97,SNAIL,1032,1032,1032,1032,1032,LF,Related,0,1,,,,
2,1,98,SWAN,1184,1184,1184,1184,1184,LF,Related,0,1,,,,
2,1,99,VASE,-400,,,,,LF,Related,0,1,,,,
2,1,100,WELL,807,807,807,807,807,LF,Related,0,1,,,,
3,1,81,ACORN,905,905,905,905,905,LF,Related,0,1,,,,
3,1,82,BROOM,1303,1303,1303,1303,1303,LF,Related,0,1,,,,
3,1,83,CANNON,694,694,694,694,694,LF,Related,0,1,,,,
3,1,84,CARROT,412,412,412,412,412,LF,Related,0,1,,,,
3,1,85,DICE,561,561,561,561,561,LF,Related,0,1,,,,
3,1,86,DOLPHIN,1596,1596,1592.527384,1596,1596,LF,Related,0,1,,,,
3,1,87,FLUTE,867,867,867,867,867,LF,Related,0,1,,,,
3,1,88,FROG,888,888,888,888,888,LF,Related,0,1,,,,
3,1,89,HARP,1541,1541,1541,1541,1541,LF,Related,0,1,,,,
3,1,90,KITE,701,701,701,701,701,LF,Related,0,1,,,,
3,1,91,OWL,816,816,816,816,816,LF,Related,0,1,,,,
3,1,92,PEAR,1017,1017,1017,1017,1017,LF,Related,0,1,,,,
3,1,93,PIPE,818,818,818,818,818,LF,Related,0,1,,,,
3,1,94,RAKE,1142,1142,1142,1142,1142,LF,Related,0,1,,,,
3,1,95,SAW,972,972,972,972,972,LF,Related,0,1,,,,
3,1,96,NAIL,526,526,526,526,526,LF,Related,0,1,,,,
3,1,97,SNAIL,725,725,725,725,725,LF,Related,0,1,,,,
3,1,98,SWAN,1216,1216,1216,1216,1216,LF,Related,0,1,,,,
3,1,99,VASE,872,872,872,872,872,LF,Related,0,1,,,,
3,1,100,WELL,452,452,452,452,452,LF,Related,0,1,,,,
4,1,81,ACORN,714,714,714,714,714,LF,Related,0,1,,,,
4,1,82,BROOM,868,868,868,868,868,LF,Related,0,1,,,,
4,1,83,CANNON,773,773,773,773,773,LF,Related,0,1,,,,
4,1,84,CARROT,814,814,814,814,814,LF,Related,0,1,,,,
4,1,85,DICE,570,570,570,570,570,LF,Related,0,1,,,,
4,1,86,DOLPHIN,519,519,519,519,519,LF,Related,0,1,,,,
4,1,87,FLUTE,702,702,702,702,702,LF,Related,0,1,,,,
4,1,88,FROG,638,638,638,638,638,LF,Related,0,1,,,,
4,1,89,HARP,670,670,670,670,670,LF,Related,0,1,,,,
4,1,90,KITE,463,463,463,463,463,LF,Related,0,1,,,,
4,1,91,OWL,781,781,781,781,781,LF,Related,0,1,,,,
4,1,92,PEAR,841,841,841,841,841,LF,Related,0,1,,,,
4,1,93,PIPE,1045,1045,1045,1045,1045,LF,Related,0,1,,,,
4,1,94,RAKE,974,974,974,974,974,LF,Related,0,1,,,,
4,1,95,SAW,925,925,925,925,925,LF,Related,0,1,,,,
4,1,96,NAIL,719,719,719,719,719,LF,Related,0,1,,,,
4,1,97,SNAIL,516,516,516,516,516,LF,Related,0,1,,,,
4,1,98,SWAN,868,868,868,868,868,LF,Related,0,1,,,,
4,1,99,VASE,580,580,580,580,580,LF,Related,0,1,,,,
4,1,100,WELL,736,736,736,736,736,LF,Related,0,1,,,,
5,1,81,ACORN,677,677,677,677,677,LF,Related,0,1,,,,
5,1,82,BROOM,1112,1112,1112,1112,1112,LF,Related,0,1,,,,
5,1,83,CANNON,667,667,667,667,667,LF,Related,0,1,,,,
5,1,84,CARROT,1016,1016,1016,1016,1016,LF,Related,0,1,,,,
5,1,85,DICE,677,677,677,677,677,LF,Related,0,1,,,,
5,1,86,DOLPHIN,863,863,863,863,863,LF,Related,0,1,,,,
5,1,87,FLUTE,1285,1285,1285,1285,1285,LF,Related,0,1,,,,
5,1,88,FROG,922,922,922,922,922,LF,Related,0,1,,,,
5,1,89,HARP,847,847,847,847,847,LF,Related,0,1,,,,
5,1,90,KITE,691,691,691,691,691,LF,Related,0,1,,,,
5,1,91,OWL,519,519,519,519,519,LF,Related,0,1,,,,
5,1,92,PEAR,1183,1183,1183,1183,1183,LF,Related,0,1,,,,
5,1,93,PIPE,887,887,887,887,887,LF,Related,0,1,,,,
5,1,94,RAKE,603,603,603,603,603,LF,Related,0,1,,,,
5,1,95,SAW,427,427,427,427,427,LF,Related,0,1,,,,
5,1,96,NAIL,960,960,960,960,960,LF,Related,0,1,,,,
5,1,97,SNAIL,479,479,479,479,479,LF,Related,0,1,,,,
5,1,98,SWAN,773,773,773,773,773,LF,Related,0,1,,,,
5,1,99,VASE,813,813,813,813,813,LF,Related,0,1,,,,
5,1,100,WELL,818,818,818,818,818,LF,Related,0,1,,,,
6,1,81,ACORN,1889,1889,1889,1889,1889,LF,Related,0,1,,,,
6,1,82,BROOM,2143,2143,2143,2143,2143,LF,Related,0,1,,,,
6,1,83,CANNON,595,595,595,595,595,LF,Related,0,1,,,,
6,1,84,CARROT,953,953,953,953,953,LF,Related,0,1,,,,
6,1,85,DICE,1803,1803,1803,1803,1803,LF,Related,0,1,,,,
6,1,86,DOLPHIN,893,893,893,893,893,LF,Related,0,1,,,,
6,1,87,FLUTE,1156,1156,1156,1156,1156,LF,Related,0,1,,,,
6,1,88,FROG,1588,1588,1588,1588,1588,LF,Related,0,1,,,,
6,1,89,HARP,975,975,975,975,975,LF,Related,0,1,,,,
6,1,90,KITE,720,720,720,720,720,LF,Related,0,1,,,,
6,1,91,OWL,2010,2010,2010,2010,2010,LF,Related,0,1,,,,
6,1,92,PEAR,1253,1253,1253,1253,1253,LF,Related,0,1,,,,
6,1,93,PIPE,1677,1677,1677,1677,1677,LF,Related,0,1,,,,
6,1,94,RAKE,1238,1238,1238,1238,1238,LF,Related,0,1,,,,
6,1,95,SAW,3574,,,,,LF,Related,0,1,,,,
6,1,96,NAIL,874,874,874,874,874,LF,Related,0,1,,,,
6,1,97,SNAIL,1033,1033,1033,1033,1033,LF,Related,0,1,,,,
6,1,98,SWAN,1321,1321,1321,1321,1321,LF,Related,0,1,,,,
6,1,99,VASE,2412,2412,2412,2412,2412,LF,Related,0,1,,,,
6,1,100,WELL,837,837,837,837,837,LF,Related,0,1,,,,
7,1,81,ACORN,600,600,600,600,600,LF,Related,0,1,,,,
7,1,82,BROOM,1048,1048,1048,1048,1048,LF,Related,0,1,,,,
7,1,83,CANNON,1263,1263,1263,1263,1263,LF,Related,0,1,,,,
7,1,84,CARROT,839,839,839,839,839,LF,Related,0,1,,,,
7,1,85,DICE,495,495,495,495,495,LF,Related,0,1,,,,
7,1,86,DOLPHIN,1288,1288,1288,1288,1288,LF,Related,0,1,,,,
7,1,87,FLUTE,967,967,967,967,967,LF,Related,0,1,,,,
7,1,88,FROG,978,978,978,978,978,LF,Related,0,1,,,,
7,1,89,HARP,1044,1044,1044,1044,1044,LF,Related,0,1,,,,
7,1,90,KITE,768,768,768,768,768,LF,Related,0,1,,,,
7,1,91,OWL,502,502,502,502,502,LF,Related,0,1,,,,
7,1,92,PEAR,1138,1138,1138,1138,1138,LF,Related,0,1,,,,
7,1,93,PIPE,728,728,728,728,728,LF,Related,0,1,,,,
7,1,94,RAKE,881,881,881,881,881,LF,Related,0,1,,,,
7,1,95,SAW,563,563,563,563,563,LF,Related,0,1,,,,
7,1,96,NAIL,750,750,750,750,750,LF,Related,0,1,,,,
7,1,97,SNAIL,911,911,911,911,911,LF,Related,0,1,,,,
7,1,98,SWAN,1124,1124,1124,1124,1124,LF,Related,0,1,,,,
7,1,99,VASE,752,752,752,752,752,LF,Related,0,1,,,,
7,1,100,WELL,834,834,834,834,834,LF,Related,0,1,,,,
8,1,81,ACORN,920,920,920,920,920,LF,Related,0,1,,,,
8,1,82,BROOM,502,502,502,502,502,LF,Related,0,1,,,,
8,1,83,CANNON,596,596,596,596,596,LF,Related,0,1,,,,
8,1,84,CARROT,702,702,702,702,702,LF,Related,0,1,,,,
8,1,85,DICE,558,558,558,558,558,LF,Related,0,1,,,,
8,1,86,DOLPHIN,732,732,732,732,732,LF,Related,0,1,,,,
8,1,87,FLUTE,623,623,623,623,623,LF,Related,0,1,,,,
8,1,88,FROG,463,463,463,463,463,LF,Related,0,1,,,,
8,1,89,HARP,370,370,370,370,370,LF,Related,0,1,,,,
8,1,90,KITE,617,617,617,617,617,LF,Related,0,1,,,,
8,1,91,OWL,553,553,553,553,553,LF,Related,0,1,,,,
8,1,92,PEAR,645,645,645,645,645,LF,Related,0,1,,,,
8,1,93,PIPE,614,614,614,614,614,LF,Related,0,1,,,,
8,1,94,RAKE,2005,2005,1306.735929,2005,2005,LF,Related,0,1,,,,
8,1,95,SAW,573,573,573,573,573,LF,Related,0,1,,,,
8,1,96,NAIL,439,439,439,439,439,LF,Related,0,1,,,,
8,1,97,SNAIL,429,429,429,429,429,LF,Related,0,1,,,,
8,1,98,SWAN,473,473,473,473,473,LF,Related,0,1,,,,
8,1,99,VASE,678,678,678,678,678,LF,Related,0,1,,,,
8,1,100,WELL,982,982,982,982,982,LF,Related,0,1,,,,
9,1,81,ACORN,1858,1858,1858,1858,1858,LF,Related,0,1,,,,
9,1,82,BROOM,1671,1671,1671,1671,1671,LF,Related,0,1,,,,
9,1,83,CANNON,1303,1303,1303,1303,1303,LF,Related,0,1,,,,
9,1,84,CARROT,1783,1783,1783,1783,1783,LF,Related,0,1,,,,
9,1,85,DICE,2106,2106,2106,2106,2106,LF,Related,0,1,,,,
9,1,86,DOLPHIN,1662,1662,1662,1662,1662,LF,Related,0,1,,,,
9,1,87,FLUTE,1520,1520,1520,1520,1520,LF,Related,0,1,,,,
9,1,88,FROG,2087,2087,2087,2087,2087,LF,Related,0,1,,,,
9,1,89,HARP,2156,2156,2156,2156,2156,LF,Related,0,1,,,,
9,1,90,KITE,1235,1235,1235,1235,1235,LF,Related,0,1,,,,
9,1,91,OWL,1327,1327,1327,1327,1327,LF,Related,0,1,,,,
9,1,92,PEAR,1701,1701,1701,1701,1701,LF,Related,0,1,,,,
9,1,93,PIPE,1815,1815,1815,1815,1815,LF,Related,0,1,,,,
9,1,94,RAKE,2159,2159,2159,2159,2159,LF,Related,0,1,,,,
9,1,95,SAW,1682,1682,1682,1682,1682,LF,Related,0,1,,,,
9,1,96,NAIL,1813,1813,1813,1813,1813,LF,Related,0,1,,,,
9,1,97,SNAIL,1880,1880,1880,1880,1880,LF,Related,0,1,,,,
9,1,98,SWAN,1838,1838,1838,1838,1838,LF,Related,0,1,,,,
9,1,99,VASE,2377,2377,2377,2377,2377,LF,Related,0,1,,,,
9,1,100,WELL,1653,1653,1653,1653,1653,LF,Related,0,1,,,,
10,1,81,ACORN,572,572,572,572,572,LF,Related,0,1,,,,
10,1,82,BROOM,454,454,454,454,454,LF,Related,0,1,,,,
10,1,83,CANNON,656,656,656,656,656,LF,Related,0,1,,,,
10,1,84,CARROT,605,605,605,605,605,LF,Related,0,1,,,,
10,1,85,DICE,753,753,753,753,753,LF,Related,0,1,,,,
10,1,86,DOLPHIN,542,542,542,542,542,LF,Related,0,1,,,,
10,1,87,FLUTE,678,678,678,678,678,LF,Related,0,1,,,,
10,1,88,FROG,663,663,663,663,663,LF,Related,0,1,,,,
10,1,89,HARP,856,856,856,856,856,LF,Related,0,1,,,,
10,1,90,KITE,707,707,707,707,707,LF,Related,0,1,,,,
10,1,91,OWL,606,606,606,606,606,LF,Related,0,1,,,,
10,1,92,PEAR,650,650,650,650,650,LF,Related,0,1,,,,
10,1,93,PIPE,710,710,710,710,710,LF,Related,0,1,,,,
10,1,94,RAKE,512,512,512,512,512,LF,Related,0,1,,,,
10,1,95,SAW,745,745,745,745,745,LF,Related,0,1,,,,
10,1,96,NAIL,511,511,511,511,511,LF,Related,0,1,,,,
10,1,97,SNAIL,587,587,587,587,587,LF,Related,0,1,,,,
10,1,98,SWAN,966,966,966,966,966,LF,Related,0,1,,,,
10,1,99,VASE,818,818,818,818,818,LF,Related,0,1,,,,
10,1,100,WELL,665,665,665,665,665,LF,Related,0,1,,,,
11,1,81,ACORN,386,386,386,386,386,LF,Related,0,1,,,,
11,1,82,BROOM,359,359,359,359,359,LF,Related,0,1,,,,
11,1,83,CANNON,1133,1133,1033.494584,1133,1133,LF,Related,0,1,,,,
11,1,84,CARROT,652,652,652,652,652,LF,Related,0,1,,,,
11,1,85,DICE,621,621,621,621,621,LF,Related,0,1,,,,
11,1,86,DOLPHIN,529,529,529,529,529,LF,Related,0,1,,,,
11,1,87,FLUTE,383,383,383,383,383,LF,Related,0,1,,,,
11,1,88,FROG,510,510,510,510,510,LF,Related,0,1,,,,
11,1,89,HARP,-400,,,,,LF,Related,0,1,,,,
11,1,90,KITE,630,630,630,630,630,LF,Related,0,1,,,,
11,1,91,OWL,464,464,464,464,464,LF,Related,0,1,,,,
11,1,92,PEAR,469,469,469,469,469,LF,Related,0,1,,,,
11,1,93,PIPE,548,548,548,548,548,LF,Related,0,1,,,,
11,1,94,RAKE,-400,,,,,LF,Related,0,1,,,,
11,1,95,SAW,375,375,375,375,375,LF,Related,0,1,,,,
11,1,96,NAIL,321,321,321,321,321,LF,Related,0,1,,,,
11,1,97,SNAIL,394,394,394,394,394,LF,Related,0,1,,,,
11,1,98,SWAN,358,358,358,358,358,LF,Related,0,1,,,,
11,1,99,VASE,574,574,574,574,574,LF,Related,0,1,,,,
11,1,100,WELL,667,667,667,667,667,LF,Related,0,1,,,,
12,1,81,ACORN,404,404,404,404,404,LF,Related,0,1,,,,
12,1,82,BROOM,430,430,430,430,430,LF,Related,0,1,,,,
12,1,83,CANNON,351,351,351,351,351,LF,Related,0,1,,,,
12,1,84,CARROT,407,407,407,407,407,LF,Related,0,1,,,,
12,1,85,DICE,432,432,432,432,432,LF,Related,0,1,,,,
12,1,86,DOLPHIN,379,379,379,379,379,LF,Related,0,1,,,,
12,1,87,FLUTE,451,451,451,451,451,LF,Related,0,1,,,,
12,1,88,FROG,469,469,469,469,469,LF,Related,0,1,,,,
12,1,89,HARP,479,479,479,479,479,LF,Related,0,1,,,,
12,1,90,KITE,396,396,396,396,396,LF,Related,0,1,,,,
12,1,91,OWL,414,414,414,414,414,LF,Related,0,1,,,,
12,1,92,PEAR,338,338,338,338,338,LF,Related,0,1,,,,
12,1,93,PIPE,375,375,375,375,375,LF,Related,0,1,,,,
12,1,94,RAKE,503,503,503,503,503,LF,Related,0,1,,,,
12,1,95,SAW,430,430,430,430,430,LF,Related,0,1,,,,
12,1,96,NAIL,281,,,,,LF,Related,0,1,,,,
12,1,97,SNAIL,413,413,413,413,413,LF,Related,0,1,,,,
12,1,98,SWAN,641,641,641,641,641,LF,Related,0,1,,,,
12,1,99,VASE,408,408,408,408,408,LF,Related,0,1,,,,
12,1,100,WELL,403,403,403,403,403,LF,Related,0,1,,,,
13,1,81,ACORN,850,850,850,850,850,LF,Related,0,1,,,,
13,1,82,BROOM,662,662,662,662,662,LF,Related,0,1,,,,
13,1,83,CANNON,623,623,623,623,623,LF,Related,0,1,,,,
13,1,84,CARROT,578,578,578,578,578,LF,Related,0,1,,,,
13,1,85,DICE,658,658,658,658,658,LF,Related,0,1,,,,
13,1,86,DOLPHIN,613,613,613,613,613,LF,Related,0,1,,,,
13,1,87,FLUTE,663,663,663,663,663,LF,Related,0,1,,,,
13,1,88,FROG,586,586,586,586,586,LF,Related,0,1,,,,
13,1,89,HARP,609,609,609,609,609,LF,Related,0,1,,,,
13,1,90,KITE,961,961,961,961,961,LF,Related,0,1,,,,
13,1,91,OWL,678,678,678,678,678,LF,Related,0,1,,,,
13,1,92,PEAR,538,538,538,538,538,LF,Related,0,1,,,,
13,1,93,PIPE,897,897,897,897,897,LF,Related,0,1,,,,
13,1,94,RAKE,581,581,581,581,581,LF,Related,0,1,,,,
13,1,95,SAW,622,622,622,622,622,LF,Related,0,1,,,,
13,1,96,NAIL,725,725,725,725,725,LF,Related,0,1,,,,
13,1,97,SNAIL,1220,1220,1171.141773,1220,1220,LF,Related,0,1,,,,
13,1,98,SWAN,798,798,798,798,798,LF,Related,0,1,,,,
13,1,99,VASE,1513,1513,1171.141773,1513,1513,LF,Related,0,1,,,,
13,1,100,WELL,593,593,593,593,593,LF,Related,0,1,,,,
14,1,81,ACORN,584,584,584,584,584,LF,Related,0,1,,,,
14,1,82,BROOM,846,846,846,846,846,LF,Related,0,1,,,,
14,1,83,CANNON,436,436,436,436,436,LF,Related,0,1,,,,
14,1,84,CARROT,573,573,573,573,573,LF,Related,0,1,,,,
14,1,85,DICE,646,646,646,646,646,LF,Related,0,1,,,,
14,1,86,DOLPHIN,866,866,866,866,866,LF,Related,0,1,,,,
14,1,87,FLUTE,558,558,558,558,558,LF,Related,0,1,,,,
14,1,88,FROG,663,663,663,663,663,LF,Related,0,1,,,,
14,1,89,HARP,546,546,546,546,546,LF,Related,0,1,,,,
14,1,90,KITE,989,989,989,989,989,LF,Related,0,1,,,,
14,1,91,OWL,481,481,481,481,481,LF,Related,0,1,,,,
14,1,92,PEAR,689,689,689,689,689,LF,Related,0,1,,,,
14,1,93,PIPE,683,683,683,683,683,LF,Related,0,1,,,,
14,1,94,RAKE,1576,1576,1231.469441,1576,1576,LF,Related,0,1,,,,
14,1,95,SAW,562,562,562,562,562,LF,Related,0,1,,,,
14,1,96,NAIL,634,634,634,634,634,LF,Related,0,1,,,,
14,1,97,SNAIL,479,479,479,479,479,LF,Related,0,1,,,,
14,1,98,SWAN,893,893,893,893,893,LF,Related,0,1,,,,
14,1,99,VASE,623,623,623,623,623,LF,Related,0,1,,,,
14,1,100,WELL,717,717,717,717,717,LF,Related,0,1,,,,
15,1,81,ACORN,675,675,675,675,675,LF,Related,0,1,,,,
15,1,82,BROOM,574,574,574,574,574,LF,Related,0,1,,,,
15,1,83,CANNON,562,562,562,562,562,LF,Related,0,1,,,,
15,1,84,CARROT,736,736,736,736,736,LF,Related,0,1,,,,
15,1,85,DICE,770,770,770,770,770,LF,Related,0,1,,,,
15,1,86,DOLPHIN,651,651,651,651,651,LF,Related,0,1,,,,
15,1,87,FLUTE,698,698,698,698,698,LF,Related,0,1,,,,
15,1,88,FROG,700,700,700,700,700,LF,Related,0,1,,,,
15,1,89,HARP,680,680,680,680,680,LF,Related,0,1,,,,
15,1,90,KITE,996,996,996,996,996,LF,Related,0,1,,,,
15,1,91,OWL,572,572,572,572,572,LF,Related,0,1,,,,
15,1,92,PEAR,638,638,638,638,638,LF,Related,0,1,,,,
15,1,93,PIPE,600,600,600,600,600,LF,Related,0,1,,,,
15,1,94,RAKE,680,680,680,680,680,LF,Related,0,1,,,,
