"","idv","iv","exp","dv"
"526",102,"Incongruent","Zerweck et al_2021_1",506
"527",102,"Incongruent","Zerweck et al_2021_1",599
"528",102,"Congruent","Zerweck et al_2021_1",552
"529",102,"Congruent","Zerweck et al_2021_1",499
"530",102,"Congruent","Zerweck et al_2021_1",508
"531",102,"Congruent","Zerweck et al_2021_1",693
"532",102,"Congruent","Zerweck et al_2021_1",548
"533",102,"Incongruent","Zerweck et al_2021_1",578
"534",102,"Congruent","Zerweck et al_2021_1",507
"535",102,"Congruent","Zerweck et al_2021_1",477
"536",102,"Congruent","Zerweck et al_2021_1",474
"537",102,"Incongruent","Zerweck et al_2021_1",469
"538",102,"Incongruent","Zerweck et al_2021_1",527
"539",102,"Congruent","Zerweck et al_2021_1",526
"540",102,"Congruent","Zerweck et al_2021_1",476
"541",102,"Congruent","Zerweck et al_2021_1",819
"542",102,"Incongruent","Zerweck et al_2021_1",740
"543",102,"Incongruent","Zerweck et al_2021_1",573
"544",102,"Congruent","Zerweck et al_2021_1",491
"545",102,"Congruent","Zerweck et al_2021_1",535
"546",102,"Congruent","Zerweck et al_2021_1",569
"547",102,"Incongruent","Zerweck et al_2021_1",554
"548",102,"Incongruent","Zerweck et al_2021_1",517
"549",102,"Congruent","Zerweck et al_2021_1",732
"550",102,"Congruent","Zerweck et al_2021_1",505
"551",102,"Congruent","Zerweck et al_2021_1",483
"552",102,"Incongruent","Zerweck et al_2021_1",623
"553",102,"Congruent","Zerweck et al_2021_1",541
"554",102,"Incongruent","Zerweck et al_2021_1",505
"555",102,"Incongruent","Zerweck et al_2021_1",530
"556",102,"Congruent","Zerweck et al_2021_1",506
"557",102,"Congruent","Zerweck et al_2021_1",533
"558",102,"Congruent","Zerweck et al_2021_1",730
"559",102,"Incongruent","Zerweck et al_2021_1",620
"560",102,"Congruent","Zerweck et al_2021_1",700
"561",102,"Congruent","Zerweck et al_2021_1",578
"562",102,"Incongruent","Zerweck et al_2021_1",587
"563",102,"Congruent","Zerweck et al_2021_1",647
"564",102,"Congruent","Zerweck et al_2021_1",610
"565",102,"Congruent","Zerweck et al_2021_1",771
"566",102,"Incongruent","Zerweck et al_2021_1",735
"567",102,"Congruent","Zerweck et al_2021_1",687
"568",102,"Incongruent","Zerweck et al_2021_1",558
"569",102,"Incongruent","Zerweck et al_2021_1",501
"570",102,"Congruent","Zerweck et al_2021_1",720
"571",102,"Incongruent","Zerweck et al_2021_1",597
"572",102,"Incongruent","Zerweck et al_2021_1",570
"573",102,"Congruent","Zerweck et al_2021_1",528
"574",102,"Congruent","Zerweck et al_2021_1",615
"575",102,"Incongruent","Zerweck et al_2021_1",473
"576",102,"Incongruent","Zerweck et al_2021_1",834
"577",102,"Congruent","Zerweck et al_2021_1",701
"578",102,"Incongruent","Zerweck et al_2021_1",542
"579",102,"Congruent","Zerweck et al_2021_1",462
"580",102,"Congruent","Zerweck et al_2021_1",359
"581",102,"Congruent","Zerweck et al_2021_1",760
"582",102,"Incongruent","Zerweck et al_2021_1",471
"583",102,"Congruent","Zerweck et al_2021_1",494
"584",102,"Congruent","Zerweck et al_2021_1",478
"585",102,"Congruent","Zerweck et al_2021_1",527
"586",102,"Incongruent","Zerweck et al_2021_1",525
"587",102,"Incongruent","Zerweck et al_2021_1",749
"588",102,"Incongruent","Zerweck et al_2021_1",542
"589",102,"Incongruent","Zerweck et al_2021_1",489
"590",102,"Incongruent","Zerweck et al_2021_1",447
"591",102,"Congruent","Zerweck et al_2021_1",514
"592",102,"Congruent","Zerweck et al_2021_1",575
"593",102,"Congruent","Zerweck et al_2021_1",664
"594",102,"Incongruent","Zerweck et al_2021_1",582
"595",102,"Congruent","Zerweck et al_2021_1",753
"596",102,"Congruent","Zerweck et al_2021_1",580
"597",102,"Incongruent","Zerweck et al_2021_1",451
"598",102,"Incongruent","Zerweck et al_2021_1",508
"599",102,"Incongruent","Zerweck et al_2021_1",686
"600",102,"Congruent","Zerweck et al_2021_1",746
"601",102,"Congruent","Zerweck et al_2021_1",665
"602",102,"Congruent","Zerweck et al_2021_1",723
"603",102,"Congruent","Zerweck et al_2021_1",501
"604",102,"Incongruent","Zerweck et al_2021_1",471
"605",102,"Incongruent","Zerweck et al_2021_1",493
"606",102,"Incongruent","Zerweck et al_2021_1",551
"607",102,"Congruent","Zerweck et al_2021_1",494
"608",102,"Congruent","Zerweck et al_2021_1",559
"609",102,"Incongruent","Zerweck et al_2021_1",640
"610",102,"Incongruent","Zerweck et al_2021_1",542
"611",102,"Incongruent","Zerweck et al_2021_1",615
"612",102,"Incongruent","Zerweck et al_2021_1",579
"613",102,"Congruent","Zerweck et al_2021_1",512
"614",102,"Congruent","Zerweck et al_2021_1",433
"615",102,"Congruent","Zerweck et al_2021_1",452
"616",102,"Incongruent","Zerweck et al_2021_1",456
"617",102,"Incongruent","Zerweck et al_2021_1",508
"618",102,"Congruent","Zerweck et al_2021_1",685
"619",102,"Incongruent","Zerweck et al_2021_1",559
"620",102,"Congruent","Zerweck et al_2021_1",467
"621",102,"Incongruent","Zerweck et al_2021_1",477
"622",102,"Incongruent","Zerweck et al_2021_1",551
"623",102,"Congruent","Zerweck et al_2021_1",599
"624",102,"Congruent","Zerweck et al_2021_1",555
"625",102,"Incongruent","Zerweck et al_2021_1",569
"626",102,"Congruent","Zerweck et al_2021_1",568
"627",102,"Congruent","Zerweck et al_2021_1",548
"628",102,"Incongruent","Zerweck et al_2021_1",513
"629",102,"Incongruent","Zerweck et al_2021_1",559
"630",102,"Congruent","Zerweck et al_2021_1",540
"631",102,"Congruent","Zerweck et al_2021_1",530
"632",102,"Incongruent","Zerweck et al_2021_1",517
"633",102,"Incongruent","Zerweck et al_2021_1",546
"634",102,"Congruent","Zerweck et al_2021_1",676
"635",102,"Incongruent","Zerweck et al_2021_1",555
"636",102,"Congruent","Zerweck et al_2021_1",557
"637",102,"Incongruent","Zerweck et al_2021_1",621
"638",102,"Congruent","Zerweck et al_2021_1",617
"639",102,"Incongruent","Zerweck et al_2021_1",529
"640",102,"Incongruent","Zerweck et al_2021_1",496
"641",102,"Incongruent","Zerweck et al_2021_1",843
"642",102,"Incongruent","Zerweck et al_2021_1",429
"643",102,"Congruent","Zerweck et al_2021_1",485
"644",102,"Congruent","Zerweck et al_2021_1",522
"645",102,"Congruent","Zerweck et al_2021_1",546
"646",102,"Incongruent","Zerweck et al_2021_1",530
"647",102,"Incongruent","Zerweck et al_2021_1",613
"648",102,"Congruent","Zerweck et al_2021_1",596
"649",102,"Congruent","Zerweck et al_2021_1",525
"650",102,"Incongruent","Zerweck et al_2021_1",450
"651",102,"Congruent","Zerweck et al_2021_1",675
"652",102,"Incongruent","Zerweck et al_2021_1",497
"653",102,"Congruent","Zerweck et al_2021_1",486
"654",102,"Incongruent","Zerweck et al_2021_1",657
"655",102,"Congruent","Zerweck et al_2021_1",514
"656",102,"Incongruent","Zerweck et al_2021_1",426
"657",102,"Congruent","Zerweck et al_2021_1",460
"658",102,"Incongruent","Zerweck et al_2021_1",564
"659",102,"Incongruent","Zerweck et al_2021_1",530
"660",102,"Congruent","Zerweck et al_2021_1",456
"661",102,"Incongruent","Zerweck et al_2021_1",631
"662",102,"Incongruent","Zerweck et al_2021_1",600
"663",102,"Incongruent","Zerweck et al_2021_1",498
"664",102,"Incongruent","Zerweck et al_2021_1",470
"665",102,"Congruent","Zerweck et al_2021_1",420
"666",102,"Incongruent","Zerweck et al_2021_1",817
"667",102,"Incongruent","Zerweck et al_2021_1",587
"668",102,"Congruent","Zerweck et al_2021_1",545
"669",102,"Congruent","Zerweck et al_2021_1",545
"670",102,"Congruent","Zerweck et al_2021_1",431
"671",102,"Congruent","Zerweck et al_2021_1",521
"672",102,"Congruent","Zerweck et al_2021_1",475
"673",102,"Congruent","Zerweck et al_2021_1",646
"674",102,"Incongruent","Zerweck et al_2021_1",512
"675",102,"Incongruent","Zerweck et al_2021_1",604
"676",102,"Congruent","Zerweck et al_2021_1",552
"677",102,"Congruent","Zerweck et al_2021_1",559
"678",102,"Congruent","Zerweck et al_2021_1",620
"679",102,"Congruent","Zerweck et al_2021_1",509
"680",102,"Incongruent","Zerweck et al_2021_1",588
"681",102,"Incongruent","Zerweck et al_2021_1",516
"682",102,"Incongruent","Zerweck et al_2021_1",576
"683",102,"Incongruent","Zerweck et al_2021_1",650
"684",102,"Incongruent","Zerweck et al_2021_1",452
"685",102,"Congruent","Zerweck et al_2021_1",549
"686",102,"Congruent","Zerweck et al_2021_1",522
"687",102,"Congruent","Zerweck et al_2021_1",641
"688",102,"Congruent","Zerweck et al_2021_1",551
"689",102,"Incongruent","Zerweck et al_2021_1",933
"690",102,"Congruent","Zerweck et al_2021_1",660
"691",102,"Incongruent","Zerweck et al_2021_1",880
"692",102,"Incongruent","Zerweck et al_2021_1",733
"693",102,"Incongruent","Zerweck et al_2021_1",523
"694",102,"Congruent","Zerweck et al_2021_1",668
"695",102,"Incongruent","Zerweck et al_2021_1",719
"696",102,"Congruent","Zerweck et al_2021_1",505
"697",102,"Congruent","Zerweck et al_2021_1",773
"698",102,"Incongruent","Zerweck et al_2021_1",562
"699",102,"Incongruent","Zerweck et al_2021_1",482
"700",102,"Congruent","Zerweck et al_2021_1",599
"701",102,"Congruent","Zerweck et al_2021_1",547
"702",102,"Incongruent","Zerweck et al_2021_1",514
"703",102,"Congruent","Zerweck et al_2021_1",529
"704",102,"Incongruent","Zerweck et al_2021_1",681
"705",102,"Incongruent","Zerweck et al_2021_1",749
"706",102,"Congruent","Zerweck et al_2021_1",462
"707",102,"Incongruent","Zerweck et al_2021_1",443
"708",102,"Incongruent","Zerweck et al_2021_1",448
"709",102,"Incongruent","Zerweck et al_2021_1",600
"710",102,"Congruent","Zerweck et al_2021_1",656
"711",102,"Congruent","Zerweck et al_2021_1",518
"712",102,"Incongruent","Zerweck et al_2021_1",652
"713",102,"Congruent","Zerweck et al_2021_1",528
"714",102,"Incongruent","Zerweck et al_2021_1",500
"715",102,"Congruent","Zerweck et al_2021_1",374
"716",102,"Congruent","Zerweck et al_2021_1",565
"717",102,"Incongruent","Zerweck et al_2021_1",449
"718",102,"Incongruent","Zerweck et al_2021_1",883
"719",102,"Congruent","Zerweck et al_2021_1",848
"720",102,"Incongruent","Zerweck et al_2021_1",673
"721",102,"Congruent","Zerweck et al_2021_1",479
"722",102,"Incongruent","Zerweck et al_2021_1",811
"723",102,"Congruent","Zerweck et al_2021_1",799
"724",102,"Congruent","Zerweck et al_2021_1",740
"725",102,"Incongruent","Zerweck et al_2021_1",861
"726",102,"Incongruent","Zerweck et al_2021_1",958
"727",102,"Incongruent","Zerweck et al_2021_1",490
"728",102,"Incongruent","Zerweck et al_2021_1",812
"729",102,"Incongruent","Zerweck et al_2021_1",508
"730",102,"Congruent","Zerweck et al_2021_1",460
"731",102,"Incongruent","Zerweck et al_2021_1",507
"732",102,"Congruent","Zerweck et al_2021_1",478
"733",102,"Congruent","Zerweck et al_2021_1",950
"734",102,"Congruent","Zerweck et al_2021_1",548
"735",102,"Congruent","Zerweck et al_2021_1",651
"736",102,"Incongruent","Zerweck et al_2021_1",550
"737",102,"Congruent","Zerweck et al_2021_1",541
"738",102,"Incongruent","Zerweck et al_2021_1",741
"739",102,"Incongruent","Zerweck et al_2021_1",740
"740",102,"Incongruent","Zerweck et al_2021_1",544
"741",102,"Incongruent","Zerweck et al_2021_1",565
"742",102,"Congruent","Zerweck et al_2021_1",546
"743",102,"Incongruent","Zerweck et al_2021_1",617
"744",102,"Congruent","Zerweck et al_2021_1",567
"745",102,"Congruent","Zerweck et al_2021_1",478
"746",102,"Incongruent","Zerweck et al_2021_1",650
"747",102,"Incongruent","Zerweck et al_2021_1",529
"748",102,"Incongruent","Zerweck et al_2021_1",678
"749",102,"Congruent","Zerweck et al_2021_1",538
"750",102,"Congruent","Zerweck et al_2021_1",520
"751",102,"Congruent","Zerweck et al_2021_1",588
"752",102,"Congruent","Zerweck et al_2021_1",631
"753",102,"Incongruent","Zerweck et al_2021_1",635
"754",102,"Congruent","Zerweck et al_2021_1",692
"755",102,"Incongruent","Zerweck et al_2021_1",459
"756",102,"Congruent","Zerweck et al_2021_1",515
"757",102,"Incongruent","Zerweck et al_2021_1",715
"758",102,"Incongruent","Zerweck et al_2021_1",462
"759",102,"Incongruent","Zerweck et al_2021_1",445
"760",102,"Congruent","Zerweck et al_2021_1",761
"761",102,"Congruent","Zerweck et al_2021_1",405
"762",102,"Congruent","Zerweck et al_2021_1",589
"763",102,"Congruent","Zerweck et al_2021_1",514
"764",102,"Congruent","Zerweck et al_2021_1",899
"765",102,"Incongruent","Zerweck et al_2021_1",800
"766",102,"Incongruent","Zerweck et al_2021_1",866
"767",102,"Congruent","Zerweck et al_2021_1",686
"768",102,"Congruent","Zerweck et al_2021_1",563
"769",103,"Incongruent","Zerweck et al_2021_1",506
"770",103,"Incongruent","Zerweck et al_2021_1",415
"771",103,"Incongruent","Zerweck et al_2021_1",461
"772",103,"Congruent","Zerweck et al_2021_1",515
"773",103,"Incongruent","Zerweck et al_2021_1",485
"774",103,"Congruent","Zerweck et al_2021_1",424
"775",103,"Incongruent","Zerweck et al_2021_1",400
"776",103,"Congruent","Zerweck et al_2021_1",436
"777",103,"Congruent","Zerweck et al_2021_1",503
"778",103,"Congruent","Zerweck et al_2021_1",492
"779",103,"Congruent","Zerweck et al_2021_1",450
"780",103,"Incongruent","Zerweck et al_2021_1",657
"781",103,"Congruent","Zerweck et al_2021_1",615
"782",103,"Congruent","Zerweck et al_2021_1",428
"783",103,"Incongruent","Zerweck et al_2021_1",438
"784",103,"Incongruent","Zerweck et al_2021_1",594
"785",103,"Incongruent","Zerweck et al_2021_1",424
"786",103,"Congruent","Zerweck et al_2021_1",510
"787",103,"Congruent","Zerweck et al_2021_1",405
"788",103,"Incongruent","Zerweck et al_2021_1",481
"789",103,"Incongruent","Zerweck et al_2021_1",494
"790",103,"Incongruent","Zerweck et al_2021_1",670
"791",103,"Congruent","Zerweck et al_2021_1",473
"792",103,"Congruent","Zerweck et al_2021_1",469
"793",103,"Congruent","Zerweck et al_2021_1",409
"794",103,"Congruent","Zerweck et al_2021_1",500
"795",103,"Congruent","Zerweck et al_2021_1",436
"796",103,"Incongruent","Zerweck et al_2021_1",456
"797",103,"Incongruent","Zerweck et al_2021_1",458
"798",103,"Incongruent","Zerweck et al_2021_1",401
"799",103,"Incongruent","Zerweck et al_2021_1",533
"800",103,"Congruent","Zerweck et al_2021_1",457
"801",103,"Incongruent","Zerweck et al_2021_1",407
"802",103,"Incongruent","Zerweck et al_2021_1",537
"803",103,"Incongruent","Zerweck et al_2021_1",473
"804",103,"Congruent","Zerweck et al_2021_1",470
"805",103,"Congruent","Zerweck et al_2021_1",393
"806",103,"Congruent","Zerweck et al_2021_1",605
"807",103,"Incongruent","Zerweck et al_2021_1",511
"808",103,"Incongruent","Zerweck et al_2021_1",409
"809",103,"Incongruent","Zerweck et al_2021_1",449
"810",103,"Incongruent","Zerweck et al_2021_1",454
"811",103,"Incongruent","Zerweck et al_2021_1",465
"812",103,"Congruent","Zerweck et al_2021_1",769
"813",103,"Incongruent","Zerweck et al_2021_1",431
"814",103,"Congruent","Zerweck et al_2021_1",607
"815",103,"Congruent","Zerweck et al_2021_1",458
"816",103,"Congruent","Zerweck et al_2021_1",565
"817",103,"Congruent","Zerweck et al_2021_1",497
"818",103,"Incongruent","Zerweck et al_2021_1",721
"819",103,"Incongruent","Zerweck et al_2021_1",499
"820",103,"Congruent","Zerweck et al_2021_1",461
"821",103,"Congruent","Zerweck et al_2021_1",503
"822",103,"Congruent","Zerweck et al_2021_1",459
"823",103,"Incongruent","Zerweck et al_2021_1",642
"824",103,"Congruent","Zerweck et al_2021_1",411
"825",103,"Incongruent","Zerweck et al_2021_1",642
"826",103,"Congruent","Zerweck et al_2021_1",587
"827",103,"Congruent","Zerweck et al_2021_1",500
"828",103,"Incongruent","Zerweck et al_2021_1",423
"829",103,"Incongruent","Zerweck et al_2021_1",472
"830",103,"Congruent","Zerweck et al_2021_1",454
"831",103,"Congruent","Zerweck et al_2021_1",505
"832",103,"Incongruent","Zerweck et al_2021_1",448
"833",103,"Congruent","Zerweck et al_2021_1",455
"834",103,"Congruent","Zerweck et al_2021_1",368
"835",103,"Congruent","Zerweck et al_2021_1",366
"836",103,"Incongruent","Zerweck et al_2021_1",497
"837",103,"Incongruent","Zerweck et al_2021_1",520
"838",103,"Congruent","Zerweck et al_2021_1",497
"839",103,"Incongruent","Zerweck et al_2021_1",615
"840",103,"Incongruent","Zerweck et al_2021_1",470
"841",103,"Incongruent","Zerweck et al_2021_1",467
"842",103,"Incongruent","Zerweck et al_2021_1",498
"843",103,"Incongruent","Zerweck et al_2021_1",465
"844",103,"Congruent","Zerweck et al_2021_1",401
"845",103,"Incongruent","Zerweck et al_2021_1",471
"846",103,"Congruent","Zerweck et al_2021_1",588
"847",103,"Congruent","Zerweck et al_2021_1",545
"848",103,"Congruent","Zerweck et al_2021_1",573
"849",103,"Congruent","Zerweck et al_2021_1",441
"850",103,"Incongruent","Zerweck et al_2021_1",567
"851",103,"Incongruent","Zerweck et al_2021_1",580
"852",103,"Congruent","Zerweck et al_2021_1",459
"853",103,"Incongruent","Zerweck et al_2021_1",598
"854",103,"Incongruent","Zerweck et al_2021_1",498
"855",103,"Incongruent","Zerweck et al_2021_1",877
"856",103,"Congruent","Zerweck et al_2021_1",444
"857",103,"Congruent","Zerweck et al_2021_1",454
"858",103,"Congruent","Zerweck et al_2021_1",511
"859",103,"Incongruent","Zerweck et al_2021_1",451
"860",103,"Incongruent","Zerweck et al_2021_1",433
"861",103,"Incongruent","Zerweck et al_2021_1",404
"862",103,"Congruent","Zerweck et al_2021_1",362
"863",103,"Congruent","Zerweck et al_2021_1",448
"864",103,"Incongruent","Zerweck et al_2021_1",416
"865",103,"Congruent","Zerweck et al_2021_1",486
"866",103,"Incongruent","Zerweck et al_2021_1",406
"867",103,"Congruent","Zerweck et al_2021_1",389
"868",103,"Congruent","Zerweck et al_2021_1",448
"869",103,"Congruent","Zerweck et al_2021_1",517
"870",103,"Congruent","Zerweck et al_2021_1",401
"871",103,"Congruent","Zerweck et al_2021_1",550
"872",103,"Incongruent","Zerweck et al_2021_1",446
"873",103,"Congruent","Zerweck et al_2021_1",474
"874",103,"Congruent","Zerweck et al_2021_1",495
"875",103,"Incongruent","Zerweck et al_2021_1",389
"876",103,"Incongruent","Zerweck et al_2021_1",917
"877",103,"Congruent","Zerweck et al_2021_1",517
"878",103,"Incongruent","Zerweck et al_2021_1",482
"879",103,"Incongruent","Zerweck et al_2021_1",408
"880",103,"Incongruent","Zerweck et al_2021_1",519
"881",103,"Incongruent","Zerweck et al_2021_1",483
"882",103,"Incongruent","Zerweck et al_2021_1",620
"883",103,"Congruent","Zerweck et al_2021_1",534
"884",103,"Congruent","Zerweck et al_2021_1",529
"885",103,"Congruent","Zerweck et al_2021_1",490
"886",103,"Congruent","Zerweck et al_2021_1",673
"887",103,"Incongruent","Zerweck et al_2021_1",479
"888",103,"Congruent","Zerweck et al_2021_1",458
"889",103,"Incongruent","Zerweck et al_2021_1",435
"890",103,"Incongruent","Zerweck et al_2021_1",461
"891",103,"Congruent","Zerweck et al_2021_1",357
"892",103,"Incongruent","Zerweck et al_2021_1",454
"893",103,"Incongruent","Zerweck et al_2021_1",542
"894",103,"Congruent","Zerweck et al_2021_1",431
"895",103,"Congruent","Zerweck et al_2021_1",609
"896",103,"Incongruent","Zerweck et al_2021_1",529
"897",103,"Congruent","Zerweck et al_2021_1",527
"898",103,"Congruent","Zerweck et al_2021_1",385
"899",103,"Congruent","Zerweck et al_2021_1",524
"900",103,"Incongruent","Zerweck et al_2021_1",492
"901",103,"Congruent","Zerweck et al_2021_1",412
"902",103,"Congruent","Zerweck et al_2021_1",444
