idv,iv,iv2,dv,exp
44,1,2,2.118325342,Biderman & Mudrik_2018_1
44,1,1,0.884076614,Biderman & Mudrik_2018_1
44,1,1,1.041922329,Biderman & Mudrik_2018_1
44,1,2,0.903685983,Biderman & Mudrik_2018_1
44,1,2,1.009453015,Biderman & Mudrik_2018_1
44,1,1,2.032635241,Biderman & Mudrik_2018_1
44,2,1,0.863733116,Biderman & Mudrik_2018_1
44,1,2,0.980017151,Biderman & Mudrik_2018_1
44,2,2,2.232322317,Biderman & Mudrik_2018_1
44,2,1,2.108654796,Biderman & Mudrik_2018_1
44,1,2,1.089345351,Biderman & Mudrik_2018_1
44,2,1,2.553803244,Biderman & Mudrik_2018_1
44,2,1,2.02277653,Biderman & Mudrik_2018_1
44,1,2,2.942144649,Biderman & Mudrik_2018_1
44,1,1,1.041008873,Biderman & Mudrik_2018_1
44,1,2,1.670827966,Biderman & Mudrik_2018_1
44,2,2,0.905865847,Biderman & Mudrik_2018_1
44,2,1,1.383307988,Biderman & Mudrik_2018_1
44,1,1,2.74051149,Biderman & Mudrik_2018_1
44,2,1,1.04143424,Biderman & Mudrik_2018_1
44,1,1,0.999043779,Biderman & Mudrik_2018_1
44,2,2,2.014811444,Biderman & Mudrik_2018_1
44,2,2,1.686453937,Biderman & Mudrik_2018_1
44,2,1,1.004029584,Biderman & Mudrik_2018_1
44,2,2,1.190190155,Biderman & Mudrik_2018_1
44,2,2,0.91850484,Biderman & Mudrik_2018_1
44,1,1,2.345487943,Biderman & Mudrik_2018_1
44,1,1,1.668087598,Biderman & Mudrik_2018_1
44,2,2,1.547600068,Biderman & Mudrik_2018_1
44,1,2,0.968965873,Biderman & Mudrik_2018_1
44,2,2,1.045877787,Biderman & Mudrik_2018_1
44,2,2,0.730536459,Biderman & Mudrik_2018_1
44,2,1,1.588238883,Biderman & Mudrik_2018_1
44,1,2,2.532746714,Biderman & Mudrik_2018_1
44,2,2,0.645327604,Biderman & Mudrik_2018_1
44,1,1,0.937090991,Biderman & Mudrik_2018_1
44,2,2,0.707511608,Biderman & Mudrik_2018_1
44,2,2,2.338477938,Biderman & Mudrik_2018_1
44,1,2,1.217582147,Biderman & Mudrik_2018_1
44,1,1,1.403971937,Biderman & Mudrik_2018_1
44,2,2,1.187107954,Biderman & Mudrik_2018_1
44,2,1,2.526469412,Biderman & Mudrik_2018_1
44,1,2,2.839536509,Biderman & Mudrik_2018_1
44,2,1,1.676669637,Biderman & Mudrik_2018_1
44,1,1,1.812440165,Biderman & Mudrik_2018_1
44,1,2,2.870142133,Biderman & Mudrik_2018_1
44,1,1,1.468535944,Biderman & Mudrik_2018_1
44,2,2,1.252226478,Biderman & Mudrik_2018_1
44,1,1,0.998650913,Biderman & Mudrik_2018_1
44,1,1,1.81502886,Biderman & Mudrik_2018_1
44,1,1,0.835094102,Biderman & Mudrik_2018_1
44,2,2,0.930965076,Biderman & Mudrik_2018_1
44,1,2,1.330287625,Biderman & Mudrik_2018_1
44,1,2,2.068377201,Biderman & Mudrik_2018_1
44,1,2,0.985053419,Biderman & Mudrik_2018_1
44,2,1,1.313895308,Biderman & Mudrik_2018_1
44,1,1,0.773610871,Biderman & Mudrik_2018_1
44,2,2,0.741431218,Biderman & Mudrik_2018_1
44,1,1,0.978599926,Biderman & Mudrik_2018_1
44,2,1,1.011206942,Biderman & Mudrik_2018_1
44,2,2,0.821075232,Biderman & Mudrik_2018_1
44,1,1,0.961395079,Biderman & Mudrik_2018_1
44,2,1,1.580122125,Biderman & Mudrik_2018_1
44,2,2,1.410273757,Biderman & Mudrik_2018_1
44,2,1,0.818074569,Biderman & Mudrik_2018_1
44,1,1,0.675279496,Biderman & Mudrik_2018_1
44,2,1,1.267115184,Biderman & Mudrik_2018_1
44,1,2,0.861580621,Biderman & Mudrik_2018_1
44,2,1,1.52536209,Biderman & Mudrik_2018_1
44,1,1,0.880653435,Biderman & Mudrik_2018_1
44,2,1,1.18365769,Biderman & Mudrik_2018_1
45,1,2,2.802585446,Biderman & Mudrik_2018_1
45,2,1,2.623282352,Biderman & Mudrik_2018_1
45,2,2,3.673333413,Biderman & Mudrik_2018_1
45,2,2,1.533424394,Biderman & Mudrik_2018_1
45,1,1,3.301981607,Biderman & Mudrik_2018_1
45,1,1,2.006629399,Biderman & Mudrik_2018_1
45,2,1,2.592632823,Biderman & Mudrik_2018_1
45,2,2,2.345829777,Biderman & Mudrik_2018_1
45,1,2,1.740784899,Biderman & Mudrik_2018_1
45,1,1,1.864913424,Biderman & Mudrik_2018_1
45,1,1,1.88863363,Biderman & Mudrik_2018_1
45,2,1,1.767768915,Biderman & Mudrik_2018_1
45,2,2,1.528392973,Biderman & Mudrik_2018_1
45,2,1,1.730605168,Biderman & Mudrik_2018_1
45,1,1,1.742312173,Biderman & Mudrik_2018_1
45,1,1,2.503808918,Biderman & Mudrik_2018_1
45,2,1,1.782282146,Biderman & Mudrik_2018_1
45,2,2,1.583002476,Biderman & Mudrik_2018_1
45,2,2,2.299638951,Biderman & Mudrik_2018_1
45,1,1,0.968758891,Biderman & Mudrik_2018_1
45,1,1,0.914947379,Biderman & Mudrik_2018_1
45,2,2,1.522163568,Biderman & Mudrik_2018_1
45,1,2,1.483272123,Biderman & Mudrik_2018_1
45,2,1,2.789712102,Biderman & Mudrik_2018_1
45,2,1,1.684766724,Biderman & Mudrik_2018_1
45,2,2,1.11551484,Biderman & Mudrik_2018_1
45,2,2,0.937036822,Biderman & Mudrik_2018_1
45,2,2,0.957109761,Biderman & Mudrik_2018_1
45,2,1,1.847708292,Biderman & Mudrik_2018_1
45,1,2,2.130290077,Biderman & Mudrik_2018_1
45,1,2,2.632695454,Biderman & Mudrik_2018_1
45,2,1,1.141920675,Biderman & Mudrik_2018_1
45,1,1,0.961605482,Biderman & Mudrik_2018_1
45,2,2,1.369066456,Biderman & Mudrik_2018_1
45,2,2,1.420620557,Biderman & Mudrik_2018_1
45,1,1,1.19199654,Biderman & Mudrik_2018_1
45,2,1,1.256595329,Biderman & Mudrik_2018_1
45,1,1,0.859390493,Biderman & Mudrik_2018_1
45,1,2,2.087183163,Biderman & Mudrik_2018_1
45,2,2,1.055618182,Biderman & Mudrik_2018_1
45,1,2,2.757812985,Biderman & Mudrik_2018_1
45,2,1,2.823498001,Biderman & Mudrik_2018_1
45,1,2,1.774708786,Biderman & Mudrik_2018_1
45,2,2,1.078485659,Biderman & Mudrik_2018_1
45,1,1,1.356315705,Biderman & Mudrik_2018_1
45,2,1,2.807834967,Biderman & Mudrik_2018_1
45,2,2,1.178893407,Biderman & Mudrik_2018_1
45,1,1,1.775335718,Biderman & Mudrik_2018_1
45,2,2,2.283987606,Biderman & Mudrik_2018_1
45,2,1,1.377866025,Biderman & Mudrik_2018_1
45,2,2,1.364348929,Biderman & Mudrik_2018_1
45,2,2,1.36715544,Biderman & Mudrik_2018_1
45,1,2,1.799049652,Biderman & Mudrik_2018_1
45,1,2,2.674864678,Biderman & Mudrik_2018_1
45,2,2,0.961239985,Biderman & Mudrik_2018_1
45,1,1,1.807873455,Biderman & Mudrik_2018_1
45,1,2,1.216930697,Biderman & Mudrik_2018_1
45,2,1,1.091883584,Biderman & Mudrik_2018_1
45,1,1,1.440225935,Biderman & Mudrik_2018_1
45,2,2,3.176587529,Biderman & Mudrik_2018_1
45,2,2,1.439593871,Biderman & Mudrik_2018_1
45,2,1,1.380234625,Biderman & Mudrik_2018_1
45,1,1,1.069824932,Biderman & Mudrik_2018_1
45,2,2,1.450541659,Biderman & Mudrik_2018_1
45,1,2,1.821161332,Biderman & Mudrik_2018_1
45,2,1,2.367904679,Biderman & Mudrik_2018_1
45,1,1,1.072370578,Biderman & Mudrik_2018_1
45,1,2,1.44876578,Biderman & Mudrik_2018_1
45,1,1,1.807190644,Biderman & Mudrik_2018_1
45,2,2,0.983911884,Biderman & Mudrik_2018_1
45,2,1,1.635655633,Biderman & Mudrik_2018_1
45,2,2,1.775352539,Biderman & Mudrik_2018_1
45,1,2,1.491837626,Biderman & Mudrik_2018_1
45,2,2,1.236557742,Biderman & Mudrik_2018_1
45,1,1,1.028266389,Biderman & Mudrik_2018_1
45,1,2,1.401275189,Biderman & Mudrik_2018_1
45,2,2,1.694963561,Biderman & Mudrik_2018_1
45,2,1,3.263898986,Biderman & Mudrik_2018_1
45,2,2,1.867611313,Biderman & Mudrik_2018_1
45,1,1,1.006645649,Biderman & Mudrik_2018_1
45,2,1,1.579496333,Biderman & Mudrik_2018_1
45,1,1,3.537736796,Biderman & Mudrik_2018_1
45,1,1,1.198681818,Biderman & Mudrik_2018_1
45,1,2,2.091248954,Biderman & Mudrik_2018_1
45,1,2,1.735408224,Biderman & Mudrik_2018_1
45,1,2,1.819145685,Biderman & Mudrik_2018_1
45,2,2,0.874281765,Biderman & Mudrik_2018_1
45,2,2,1.005609886,Biderman & Mudrik_2018_1
45,2,1,1.098547194,Biderman & Mudrik_2018_1
45,2,2,0.866419315,Biderman & Mudrik_2018_1
45,1,1,2.886892533,Biderman & Mudrik_2018_1
45,2,2,0.957549669,Biderman & Mudrik_2018_1
45,1,1,0.939840197,Biderman & Mudrik_2018_1
45,1,1,1.683608368,Biderman & Mudrik_2018_1
45,1,1,2.774731594,Biderman & Mudrik_2018_1
45,2,1,1.175128964,Biderman & Mudrik_2018_1
45,2,2,1.202575695,Biderman & Mudrik_2018_1
45,2,1,1.542909911,Biderman & Mudrik_2018_1
45,1,2,1.557132626,Biderman & Mudrik_2018_1
45,2,1,1.604013961,Biderman & Mudrik_2018_1
45,1,2,1.235886335,Biderman & Mudrik_2018_1
45,1,1,2.462555715,Biderman & Mudrik_2018_1
45,1,1,1.097352346,Biderman & Mudrik_2018_1
45,2,1,1.359838383,Biderman & Mudrik_2018_1
45,1,2,1.344831932,Biderman & Mudrik_2018_1
45,2,2,1.529829585,Biderman & Mudrik_2018_1
45,1,2,1.1042141,Biderman & Mudrik_2018_1
45,2,2,1.242649445,Biderman & Mudrik_2018_1
45,2,1,1.541877283,Biderman & Mudrik_2018_1
45,2,2,1.33333875,Biderman & Mudrik_2018_1
45,1,1,1.61115055,Biderman & Mudrik_2018_1
45,1,1,1.824661773,Biderman & Mudrik_2018_1
45,1,2,1.289799627,Biderman & Mudrik_2018_1
45,2,2,1.417641276,Biderman & Mudrik_2018_1
45,1,1,1.336214255,Biderman & Mudrik_2018_1
45,1,2,1.15463636,Biderman & Mudrik_2018_1
45,2,1,1.586851023,Biderman & Mudrik_2018_1
45,1,1,1.420760541,Biderman & Mudrik_2018_1
45,2,2,1.479729772,Biderman & Mudrik_2018_1
45,2,2,1.920856049,Biderman & Mudrik_2018_1
45,1,2,2.007343286,Biderman & Mudrik_2018_1
45,1,1,1.938257329,Biderman & Mudrik_2018_1
45,2,2,1.195850218,Biderman & Mudrik_2018_1
45,1,2,0.952564719,Biderman & Mudrik_2018_1
45,1,2,1.404586895,Biderman & Mudrik_2018_1
45,2,2,1.535015244,Biderman & Mudrik_2018_1
45,2,1,1.482858445,Biderman & Mudrik_2018_1
45,1,2,1.17802186,Biderman & Mudrik_2018_1
45,1,1,1.131154496,Biderman & Mudrik_2018_1
45,2,1,3.450039315,Biderman & Mudrik_2018_1
45,2,1,1.653258478,Biderman & Mudrik_2018_1
45,2,1,1.645817974,Biderman & Mudrik_2018_1
45,2,1,1.415457991,Biderman & Mudrik_2018_1
45,1,1,0.798055798,Biderman & Mudrik_2018_1
45,2,1,2.721336611,Biderman & Mudrik_2018_1
45,2,2,0.805221753,Biderman & Mudrik_2018_1
45,2,1,2.519019215,Biderman & Mudrik_2018_1
45,1,2,1.017256165,Biderman & Mudrik_2018_1
45,2,1,1.322422038,Biderman & Mudrik_2018_1
45,2,1,2.29907246,Biderman & Mudrik_2018_1
45,1,2,1.825079728,Biderman & Mudrik_2018_1
45,2,2,1.434798227,Biderman & Mudrik_2018_1
45,2,1,1.340177696,Biderman & Mudrik_2018_1
45,1,2,1.608335201,Biderman & Mudrik_2018_1
45,2,2,1.002013937,Biderman & Mudrik_2018_1
45,1,1,0.889174178,Biderman & Mudrik_2018_1
45,1,1,1.165689349,Biderman & Mudrik_2018_1
45,1,1,1.752284638,Biderman & Mudrik_2018_1
45,1,1,2.883455099,Biderman & Mudrik_2018_1
45,1,2,1.215897784,Biderman & Mudrik_2018_1
45,1,2,1.260714149,Biderman & Mudrik_2018_1
45,1,2,1.357176132,Biderman & Mudrik_2018_1
45,2,1,0.911024707,Biderman & Mudrik_2018_1
45,2,1,1.523265189,Biderman & Mudrik_2018_1
45,2,1,1.416622334,Biderman & Mudrik_2018_1
45,2,2,3.023287712,Biderman & Mudrik_2018_1
45,1,1,1.165661979,Biderman & Mudrik_2018_1
45,1,2,1.390775862,Biderman & Mudrik_2018_1
45,2,1,1.065070057,Biderman & Mudrik_2018_1
45,1,1,1.716645598,Biderman & Mudrik_2018_1
45,2,2,0.995267078,Biderman & Mudrik_2018_1
45,1,1,0.908458249,Biderman & Mudrik_2018_1
45,1,2,1.062249862,Biderman & Mudrik_2018_1
45,2,2,1.692829883,Biderman & Mudrik_2018_1
45,2,1,1.221832397,Biderman & Mudrik_2018_1
45,2,1,1.155308907,Biderman & Mudrik_2018_1
45,2,1,1.23533923,Biderman & Mudrik_2018_1
45,2,1,1.236780974,Biderman & Mudrik_2018_1
45,2,2,0.988391924,Biderman & Mudrik_2018_1
45,2,2,1.220922933,Biderman & Mudrik_2018_1
45,2,2,1.656717295,Biderman & Mudrik_2018_1
45,1,1,0.81070705,Biderman & Mudrik_2018_1
45,1,2,1.139872242,Biderman & Mudrik_2018_1
45,2,2,0.933523266,Biderman & Mudrik_2018_1
45,1,2,1.037225614,Biderman & Mudrik_2018_1
45,2,1,1.34492915,Biderman & Mudrik_2018_1
45,2,2,1.063422187,Biderman & Mudrik_2018_1
45,1,2,1.026549525,Biderman & Mudrik_2018_1
45,2,2,0.863582869,Biderman & Mudrik_2018_1
45,1,2,1.147688221,Biderman & Mudrik_2018_1
45,2,2,0.931255021,Biderman & Mudrik_2018_1
45,1,1,0.91919706,Biderman & Mudrik_2018_1
45,2,1,0.997640524,Biderman & Mudrik_2018_1
45,1,1,2.703790215,Biderman & Mudrik_2018_1
45,1,1,1.285253444,Biderman & Mudrik_2018_1
45,1,2,0.927181532,Biderman & Mudrik_2018_1
45,2,1,3.412300524,Biderman & Mudrik_2018_1
45,2,1,1.033971498,Biderman & Mudrik_2018_1
45,2,1,1.109130911,Biderman & Mudrik_2018_1
45,1,1,1.339686471,Biderman & Mudrik_2018_1
45,2,2,0.710055258,Biderman & Mudrik_2018_1
45,2,1,1.184355041,Biderman & Mudrik_2018_1
45,1,2,1.73090167,Biderman & Mudrik_2018_1
45,1,1,1.473522604,Biderman & Mudrik_2018_1
45,2,1,1.227310568,Biderman & Mudrik_2018_1
45,2,2,1.146213691,Biderman & Mudrik_2018_1
45,2,1,1.520351766,Biderman & Mudrik_2018_1
45,1,2,1.81140098,Biderman & Mudrik_2018_1
45,2,2,2.620942547,Biderman & Mudrik_2018_1
45,1,1,0.846196414,Biderman & Mudrik_2018_1
45,2,2,1.96057314,Biderman & Mudrik_2018_1
45,1,1,0.830538796,Biderman & Mudrik_2018_1
46,1,1,1.439871615,Biderman & Mudrik_2018_1
46,2,2,1.942400426,Biderman & Mudrik_2018_1
46,2,2,2.219025493,Biderman & Mudrik_2018_1
46,2,1,1.729861745,Biderman & Mudrik_2018_1
46,1,1,1.726601946,Biderman & Mudrik_2018_1
46,2,2,1.718847592,Biderman & Mudrik_2018_1
46,2,1,2.178594745,Biderman & Mudrik_2018_1
46,2,2,2.73624022,Biderman & Mudrik_2018_1
46,1,2,1.5932501,Biderman & Mudrik_2018_1
46,1,2,1.426067503,Biderman & Mudrik_2018_1
46,2,2,1.491819141,Biderman & Mudrik_2018_1
46,2,1,1.727068935,Biderman & Mudrik_2018_1
46,2,1,2.779702404,Biderman & Mudrik_2018_1
46,2,1,1.576823096,Biderman & Mudrik_2018_1
46,2,1,2.115248756,Biderman & Mudrik_2018_1
46,1,1,1.728926057,Biderman & Mudrik_2018_1
46,1,2,2.097771739,Biderman & Mudrik_2018_1
46,1,1,1.030231972,Biderman & Mudrik_2018_1
46,1,1,2.371898216,Biderman & Mudrik_2018_1
46,2,1,1.725813082,Biderman & Mudrik_2018_1
46,2,2,1.677752569,Biderman & Mudrik_2018_1
46,2,1,1.930258999,Biderman & Mudrik_2018_1
46,1,2,2.601245076,Biderman & Mudrik_2018_1
46,2,1,1.823982246,Biderman & Mudrik_2018_1
46,2,1,1.466367961,Biderman & Mudrik_2018_1
46,1,1,2.738758483,Biderman & Mudrik_2018_1
46,2,2,3.837743024,Biderman & Mudrik_2018_1
46,1,2,2.231824638,Biderman & Mudrik_2018_1
46,1,1,1.611040724,Biderman & Mudrik_2018_1
46,2,1,2.093556579,Biderman & Mudrik_2018_1
46,2,2,2.463768732,Biderman & Mudrik_2018_1
46,1,1,2.101238518,Biderman & Mudrik_2018_1
46,2,2,3.849146334,Biderman & Mudrik_2018_1
46,1,2,2.099448964,Biderman & Mudrik_2018_1
46,1,1,1.521487192,Biderman & Mudrik_2018_1
46,1,2,1.492953257,Biderman & Mudrik_2018_1
46,1,1,3.162455689,Biderman & Mudrik_2018_1
46,1,1,0.894437415,Biderman & Mudrik_2018_1
46,2,2,3.98023565,Biderman & Mudrik_2018_1
46,2,2,3.419486609,Biderman & Mudrik_2018_1
46,2,1,1.00987519,Biderman & Mudrik_2018_1
46,1,2,2.991966821,Biderman & Mudrik_2018_1
46,2,1,1.456054292,Biderman & Mudrik_2018_1
46,1,1,2.156323822,Biderman & Mudrik_2018_1
46,1,1,1.860817635,Biderman & Mudrik_2018_1
46,2,2,1.796024208,Biderman & Mudrik_2018_1
46,2,1,1.225199554,Biderman & Mudrik_2018_1
46,2,1,1.31923196,Biderman & Mudrik_2018_1
46,1,1,1.353720716,Biderman & Mudrik_2018_1
46,1,1,1.373449999,Biderman & Mudrik_2018_1
46,1,1,1.497151881,Biderman & Mudrik_2018_1
46,2,2,1.245158055,Biderman & Mudrik_2018_1
46,1,1,1.48307094,Biderman & Mudrik_2018_1
46,2,2,1.237743252,Biderman & Mudrik_2018_1
46,1,1,1.121136009,Biderman & Mudrik_2018_1
46,2,2,1.740246119,Biderman & Mudrik_2018_1
46,2,2,1.884006286,Biderman & Mudrik_2018_1
46,2,2,1.341835021,Biderman & Mudrik_2018_1
46,2,1,1.552826195,Biderman & Mudrik_2018_1
46,1,1,0.957318412,Biderman & Mudrik_2018_1
46,2,2,1.066367163,Biderman & Mudrik_2018_1
46,2,2,1.485087716,Biderman & Mudrik_2018_1
46,2,1,2.171361549,Biderman & Mudrik_2018_1
46,1,2,1.201101159,Biderman & Mudrik_2018_1
46,1,1,1.801696783,Biderman & Mudrik_2018_1
46,2,2,3.908327627,Biderman & Mudrik_2018_1
46,2,2,2.095327317,Biderman & Mudrik_2018_1
46,2,1,1.574958561,Biderman & Mudrik_2018_1
46,1,2,2.190551429,Biderman & Mudrik_2018_1
46,2,2,1.47521167,Biderman & Mudrik_2018_1
46,1,2,1.038483535,Biderman & Mudrik_2018_1
46,2,1,2.592782541,Biderman & Mudrik_2018_1
46,2,2,2.21319925,Biderman & Mudrik_2018_1
46,1,1,1.343572402,Biderman & Mudrik_2018_1
46,2,2,1.551643043,Biderman & Mudrik_2018_1
46,2,1,1.160602843,Biderman & Mudrik_2018_1
46,1,1,0.881118823,Biderman & Mudrik_2018_1
46,2,2,0.882844515,Biderman & Mudrik_2018_1
46,2,2,1.407085174,Biderman & Mudrik_2018_1
46,1,1,1.592748329,Biderman & Mudrik_2018_1
46,2,1,1.735129197,Biderman & Mudrik_2018_1
46,2,2,1.503199073,Biderman & Mudrik_2018_1
46,2,2,1.347284365,Biderman & Mudrik_2018_1
46,1,1,3.446909235,Biderman & Mudrik_2018_1
46,2,1,2.114508929,Biderman & Mudrik_2018_1
46,2,2,2.1640012,Biderman & Mudrik_2018_1
46,1,1,1.494198276,Biderman & Mudrik_2018_1
46,2,1,2.256989581,Biderman & Mudrik_2018_1
46,1,2,2.638450235,Biderman & Mudrik_2018_1
46,1,2,1.168163046,Biderman & Mudrik_2018_1
46,1,1,1.733319687,Biderman & Mudrik_2018_1
46,2,2,1.478500834,Biderman & Mudrik_2018_1
46,1,1,1.018006157,Biderman & Mudrik_2018_1
46,2,2,3.160340554,Biderman & Mudrik_2018_1
46,1,2,2.183544029,Biderman & Mudrik_2018_1
46,1,1,1.144318957,Biderman & Mudrik_2018_1
46,2,1,0.776841171,Biderman & Mudrik_2018_1
46,2,1,1.128713317,Biderman & Mudrik_2018_1
46,2,2,1.885235339,Biderman & Mudrik_2018_1
46,1,1,1.944770437,Biderman & Mudrik_2018_1
46,2,2,1.625832127,Biderman & Mudrik_2018_1
46,1,1,1.087525067,Biderman & Mudrik_2018_1
46,2,1,1.579986247,Biderman & Mudrik_2018_1
46,1,2,0.780784062,Biderman & Mudrik_2018_1
46,2,1,1.356020308,Biderman & Mudrik_2018_1
46,2,2,1.041831999,Biderman & Mudrik_2018_1
46,2,1,1.980855166,Biderman & Mudrik_2018_1
46,2,1,1.212877376,Biderman & Mudrik_2018_1
46,2,2,0.959281305,Biderman & Mudrik_2018_1
46,2,1,1.748950985,Biderman & Mudrik_2018_1
46,1,2,1.415995311,Biderman & Mudrik_2018_1
46,2,1,1.665389622,Biderman & Mudrik_2018_1
46,2,2,1.557096093,Biderman & Mudrik_2018_1
46,1,1,1.79416452,Biderman & Mudrik_2018_1
46,1,2,1.7406176,Biderman & Mudrik_2018_1
46,2,2,1.296269677,Biderman & Mudrik_2018_1
46,2,1,3.137834996,Biderman & Mudrik_2018_1
46,2,2,1.004645656,Biderman & Mudrik_2018_1
46,1,1,1.454576634,Biderman & Mudrik_2018_1
46,1,2,1.314702339,Biderman & Mudrik_2018_1
46,2,2,1.29500242,Biderman & Mudrik_2018_1
46,1,1,0.798564993,Biderman & Mudrik_2018_1
46,2,2,1.101444929,Biderman & Mudrik_2018_1
46,1,1,2.225194137,Biderman & Mudrik_2018_1
46,1,2,2.509224884,Biderman & Mudrik_2018_1
46,1,1,0.932967136,Biderman & Mudrik_2018_1
46,2,2,1.436680524,Biderman & Mudrik_2018_1
46,2,2,0.967509204,Biderman & Mudrik_2018_1
46,1,1,0.777777429,Biderman & Mudrik_2018_1
46,1,1,1.04261459,Biderman & Mudrik_2018_1
46,2,2,0.738349653,Biderman & Mudrik_2018_1
46,1,2,0.89151232,Biderman & Mudrik_2018_1
46,2,2,0.847926404,Biderman & Mudrik_2018_1
46,2,1,1.241111673,Biderman & Mudrik_2018_1
46,2,2,1.12708969,Biderman & Mudrik_2018_1
46,1,1,1.127842061,Biderman & Mudrik_2018_1
46,1,2,1.541566289,Biderman & Mudrik_2018_1
46,1,1,0.768046783,Biderman & Mudrik_2018_1
46,1,1,1.262906199,Biderman & Mudrik_2018_1
46,1,1,0.93281746,Biderman & Mudrik_2018_1
46,2,1,0.911926976,Biderman & Mudrik_2018_1
46,1,2,1.456650144,Biderman & Mudrik_2018_1
46,2,2,1.071103194,Biderman & Mudrik_2018_1
46,2,2,1.43677204,Biderman & Mudrik_2018_1
46,2,1,1.127424679,Biderman & Mudrik_2018_1
46,2,2,1.5276259,Biderman & Mudrik_2018_1
46,2,2,1.224154673,Biderman & Mudrik_2018_1
46,2,2,1.476822468,Biderman & Mudrik_2018_1
46,1,1,0.60006848,Biderman & Mudrik_2018_1
46,2,2,0.965870752,Biderman & Mudrik_2018_1
46,1,1,0.752924668,Biderman & Mudrik_2018_1
46,1,2,1.206431047,Biderman & Mudrik_2018_1
46,2,1,1.275698217,Biderman & Mudrik_2018_1
46,1,2,0.946928336,Biderman & Mudrik_2018_1
46,1,1,2.563984037,Biderman & Mudrik_2018_1
46,2,2,1.510347596,Biderman & Mudrik_2018_1
46,1,2,2.035275623,Biderman & Mudrik_2018_1
46,1,1,0.858817965,Biderman & Mudrik_2018_1
46,2,2,0.698125031,Biderman & Mudrik_2018_1
46,1,2,0.765861515,Biderman & Mudrik_2018_1
46,1,2,1.370626683,Biderman & Mudrik_2018_1
46,1,2,1.542257934,Biderman & Mudrik_2018_1
46,2,1,1.548057092,Biderman & Mudrik_2018_1
46,2,2,1.727442697,Biderman & Mudrik_2018_1
46,2,1,2.184893679,Biderman & Mudrik_2018_1
46,2,1,1.152065899,Biderman & Mudrik_2018_1
46,1,2,1.467745835,Biderman & Mudrik_2018_1
46,2,2,0.966018432,Biderman & Mudrik_2018_1
46,2,1,1.337122938,Biderman & Mudrik_2018_1
46,1,2,1.22092652,Biderman & Mudrik_2018_1
46,2,2,0.906269511,Biderman & Mudrik_2018_1
46,1,1,3.260751151,Biderman & Mudrik_2018_1
46,1,1,0.737486094,Biderman & Mudrik_2018_1
46,2,2,0.742622687,Biderman & Mudrik_2018_1
46,2,1,1.085582986,Biderman & Mudrik_2018_1
46,1,2,0.984722792,Biderman & Mudrik_2018_1
46,2,1,1.648152942,Biderman & Mudrik_2018_1
46,1,1,0.859043477,Biderman & Mudrik_2018_1
46,2,2,0.889473021,Biderman & Mudrik_2018_1
46,1,1,3.181897309,Biderman & Mudrik_2018_1
46,2,2,1.111951894,Biderman & Mudrik_2018_1
46,1,2,1.353882936,Biderman & Mudrik_2018_1
46,2,1,2.115239348,Biderman & Mudrik_2018_1
46,2,1,1.023626844,Biderman & Mudrik_2018_1
46,1,1,1.506370493,Biderman & Mudrik_2018_1
46,1,1,0.716092415,Biderman & Mudrik_2018_1
48,2,1,2.190319075,Biderman & Mudrik_2018_1
48,2,2,2.92873202,Biderman & Mudrik_2018_1
48,1,1,3.247168559,Biderman & Mudrik_2018_1
48,2,1,2.056826676,Biderman & Mudrik_2018_1
48,1,1,1.643054552,Biderman & Mudrik_2018_1
48,2,1,1.582952396,Biderman & Mudrik_2018_1
48,2,1,2.35348323,Biderman & Mudrik_2018_1
48,1,1,1.489891315,Biderman & Mudrik_2018_1
48,1,2,1.819048358,Biderman & Mudrik_2018_1
48,2,1,3.082351697,Biderman & Mudrik_2018_1
48,2,1,2.549717783,Biderman & Mudrik_2018_1
48,1,2,1.98659987,Biderman & Mudrik_2018_1
48,2,2,1.683205619,Biderman & Mudrik_2018_1
48,1,1,1.516585519,Biderman & Mudrik_2018_1
48,2,1,1.631578827,Biderman & Mudrik_2018_1
48,2,1,2.758114289,Biderman & Mudrik_2018_1
48,2,2,1.566295889,Biderman & Mudrik_2018_1
48,1,1,1.844706518,Biderman & Mudrik_2018_1
48,2,1,2.361242145,Biderman & Mudrik_2018_1
48,1,2,1.615960073,Biderman & Mudrik_2018_1
48,1,1,1.252093325,Biderman & Mudrik_2018_1
48,1,1,1.902011873,Biderman & Mudrik_2018_1
48,1,1,1.2849499,Biderman & Mudrik_2018_1
48,2,2,1.231075973,Biderman & Mudrik_2018_1
48,1,2,1.343508541,Biderman & Mudrik_2018_1
48,2,1,1.951133232,Biderman & Mudrik_2018_1
48,2,2,1.530485708,Biderman & Mudrik_2018_1
48,1,1,1.719183436,Biderman & Mudrik_2018_1
48,1,2,1.614275149,Biderman & Mudrik_2018_1
48,2,1,2.391138843,Biderman & Mudrik_2018_1
48,2,2,1.799390919,Biderman & Mudrik_2018_1
48,1,2,1.389827681,Biderman & Mudrik_2018_1
48,1,1,1.415925462,Biderman & Mudrik_2018_1
48,1,1,1.364447776,Biderman & Mudrik_2018_1
48,1,2,1.25335773,Biderman & Mudrik_2018_1
48,1,2,2.739694456,Biderman & Mudrik_2018_1
48,1,1,1.76409762,Biderman & Mudrik_2018_1
48,2,2,1.410651738,Biderman & Mudrik_2018_1
48,1,2,1.138321087,Biderman & Mudrik_2018_1
48,2,2,1.177960404,Biderman & Mudrik_2018_1
