idv,iv,dv,exp
201,incong,0.37704,Noel et al_2020_AV
201,cong,0.4073,Noel et al_2020_AV
201,cong,0.35659,Noel et al_2020_AV
201,incong,0.30248,Noel et al_2020_A
201,cong,0.2776,Noel et al_2020_V
201,cong,0.26397,Noel et al_2020_AV
201,cong,0.27167,Noel et al_2020_V
201,cong,0.25505,Noel et al_2020_V
201,cong,0.36199,Noel et al_2020_A
201,cong,0.32191,Noel et al_2020_AV
201,cong,0.30577,Noel et al_2020_V
201,incong,0.27238,Noel et al_2020_AV
201,cong,0.29036,Noel et al_2020_A
201,cong,0.25397,Noel et al_2020_AV
201,cong,0.26496,Noel et al_2020_V
201,cong,0.27602,Noel et al_2020_A
201,cong,0.32532,Noel et al_2020_V
201,cong,0.291,Noel et al_2020_AV
201,cong,0.4349,Noel et al_2020_A
201,cong,0.24592,Noel et al_2020_V
201,cong,0.27369,Noel et al_2020_V
201,cong,0.2847,Noel et al_2020_V
201,cong,0.3965,Noel et al_2020_A
201,cong,0.24574,Noel et al_2020_AV
201,incong,0.32907,Noel et al_2020_V
201,incong,0.30659,Noel et al_2020_AV
201,incong,0.4529,Noel et al_2020_V
201,cong,0.33769,Noel et al_2020_AV
201,cong,0.28396,Noel et al_2020_V
201,cong,0.35482,Noel et al_2020_A
201,cong,0.32348,Noel et al_2020_AV
201,cong,0.28443,Noel et al_2020_V
201,cong,0.25837,Noel et al_2020_A
201,incong,0.3683,Noel et al_2020_AV
201,cong,0.32111,Noel et al_2020_AV
201,cong,0.27662,Noel et al_2020_V
201,cong,0.30544,Noel et al_2020_V
201,cong,0.3779,Noel et al_2020_V
201,cong,0.30033,Noel et al_2020_AV
201,cong,0.26927,Noel et al_2020_A
201,cong,0.29931,Noel et al_2020_AV
201,cong,0.4133,Noel et al_2020_A
201,incong,0.33498,Noel et al_2020_A
201,cong,0.27386,Noel et al_2020_AV
201,cong,0.33536,Noel et al_2020_A
201,incong,0.31193,Noel et al_2020_V
201,cong,0.34848,Noel et al_2020_A
201,cong,0.3057,Noel et al_2020_AV
201,cong,0.4071,Noel et al_2020_V
201,cong,0.31986,Noel et al_2020_AV
201,cong,0.33772,Noel et al_2020_A
201,cong,0.6296,Noel et al_2020_A
201,cong,0.7133,Noel et al_2020_V
201,cong,0.3476,Noel et al_2020_A
201,cong,0.36667,Noel et al_2020_A
201,cong,0.29791,Noel et al_2020_V
201,cong,0.26264,Noel et al_2020_V
201,cong,0.30209,Noel et al_2020_V
201,incong,0.28832,Noel et al_2020_V
201,cong,0.32899,Noel et al_2020_V
201,cong,0.28336,Noel et al_2020_AV
201,cong,0.29651,Noel et al_2020_V
201,cong,0.2908,Noel et al_2020_AV
201,cong,0.36244,Noel et al_2020_A
201,cong,0.3212,Noel et al_2020_A
201,cong,0.26551,Noel et al_2020_V
201,incong,0.4081,Noel et al_2020_AV
201,cong,0.27674,Noel et al_2020_A
201,cong,0.25275,Noel et al_2020_A
201,cong,0.29153,Noel et al_2020_AV
201,incong,0.31147,Noel et al_2020_AV
201,cong,0.32998,Noel et al_2020_AV
201,cong,0.24678,Noel et al_2020_AV
201,cong,0.35549,Noel et al_2020_V
201,cong,0.27713,Noel et al_2020_A
201,cong,0.35045,Noel et al_2020_V
201,cong,0.27231,Noel et al_2020_A
201,cong,0.34576,Noel et al_2020_AV
201,incong,0.33246,Noel et al_2020_V
201,cong,0.27674,Noel et al_2020_V
201,cong,0.31797,Noel et al_2020_AV
201,cong,0.32132,Noel et al_2020_AV
201,incong,0.34815,Noel et al_2020_A
201,cong,0.29076,Noel et al_2020_V
201,incong,0.29045,Noel et al_2020_A
201,cong,0.28828,Noel et al_2020_A
201,incong,0.33851,Noel et al_2020_A
201,cong,0.28462,Noel et al_2020_V
201,cong,0.30367,Noel et al_2020_AV
201,cong,0.29088,Noel et al_2020_AV
201,cong,0.33064,Noel et al_2020_A
201,cong,0.31677,Noel et al_2020_V
201,incong,0.28234,Noel et al_2020_AV
201,cong,0.28025,Noel et al_2020_A
201,incong,0.34892,Noel et al_2020_AV
201,cong,0.29718,Noel et al_2020_V
201,cong,0.31177,Noel et al_2020_A
201,cong,0.26731,Noel et al_2020_V
201,cong,0.34754,Noel et al_2020_A
201,cong,0.34419,Noel et al_2020_AV
201,cong,0.30802,Noel et al_2020_V
201,incong,0.4055,Noel et al_2020_AV
201,cong,0.31685,Noel et al_2020_V
201,cong,0.26833,Noel et al_2020_A
201,cong,0.28322,Noel et al_2020_A
201,cong,0.26978,Noel et al_2020_V
201,cong,0.25499,Noel et al_2020_AV
201,cong,0.28245,Noel et al_2020_AV
201,incong,0.26211,Noel et al_2020_AV
201,cong,0.4659,Noel et al_2020_V
201,cong,0.30847,Noel et al_2020_A
201,incong,0.29875,Noel et al_2020_V
201,incong,0.28933,Noel et al_2020_A
201,incong,0.25427,Noel et al_2020_V
201,cong,0.27463,Noel et al_2020_A
201,incong,0.30828,Noel et al_2020_V
201,incong,0.31454,Noel et al_2020_AV
201,cong,0.30983,Noel et al_2020_AV
201,cong,0.30423,Noel et al_2020_AV
201,cong,0.29986,Noel et al_2020_A
201,cong,0.27522,Noel et al_2020_V
201,cong,0.27901,Noel et al_2020_V
201,cong,0.28115,Noel et al_2020_AV
201,cong,0.32826,Noel et al_2020_AV
201,cong,0.29148,Noel et al_2020_V
201,cong,0.26616,Noel et al_2020_V
201,cong,0.30213,Noel et al_2020_V
201,cong,0.27604,Noel et al_2020_AV
201,cong,0.29082,Noel et al_2020_AV
201,cong,0.27251,Noel et al_2020_V
201,cong,0.34153,Noel et al_2020_A
201,incong,0.24929,Noel et al_2020_A
201,cong,0.26181,Noel et al_2020_AV
201,cong,0.38551,Noel et al_2020_A
201,cong,0.30526,Noel et al_2020_AV
201,incong,0.28146,Noel et al_2020_V
201,incong,0.34874,Noel et al_2020_A
201,cong,0.29673,Noel et al_2020_A
201,cong,0.36225,Noel et al_2020_V
201,cong,0.32023,Noel et al_2020_V
201,cong,0.30273,Noel et al_2020_V
201,cong,0.34497,Noel et al_2020_A
201,cong,0.31738,Noel et al_2020_AV
201,cong,0.30856,Noel et al_2020_A
201,cong,0.26323,Noel et al_2020_AV
201,cong,0.32773,Noel et al_2020_A
201,cong,0.24929,Noel et al_2020_A
201,cong,0.31257,Noel et al_2020_A
201,cong,0.26315,Noel et al_2020_A
201,cong,0.25954,Noel et al_2020_AV
201,incong,0.36893,Noel et al_2020_V
201,cong,0.25265,Noel et al_2020_V
201,cong,0.25752,Noel et al_2020_V
201,cong,0.27643,Noel et al_2020_AV
201,cong,0.32108,Noel et al_2020_A
201,cong,0.31927,Noel et al_2020_V
201,cong,0.38087,Noel et al_2020_V
201,cong,0.26586,Noel et al_2020_AV
201,incong,0.30095,Noel et al_2020_A
201,cong,0.31099,Noel et al_2020_V
201,cong,0.29905,Noel et al_2020_AV
201,cong,0.27962,Noel et al_2020_AV
201,cong,0.32491,Noel et al_2020_A
201,cong,0.26399,Noel et al_2020_V
201,incong,0.27843,Noel et al_2020_V
201,cong,0.25498,Noel et al_2020_V
201,cong,0.32218,Noel et al_2020_AV
201,cong,0.31119,Noel et al_2020_AV
201,cong,0.2955,Noel et al_2020_A
201,cong,0.28819,Noel et al_2020_V
201,incong,0.28819,Noel et al_2020_AV
201,cong,0.27239,Noel et al_2020_A
201,cong,0.27969,Noel et al_2020_A
201,incong,0.32351,Noel et al_2020_V
201,cong,0.424,Noel et al_2020_A
201,cong,0.26391,Noel et al_2020_AV
201,cong,0.32485,Noel et al_2020_AV
201,cong,0.2833,Noel et al_2020_V
201,cong,0.392,Noel et al_2020_AV
201,cong,0.29137,Noel et al_2020_V
201,cong,0.26728,Noel et al_2020_A
201,cong,0.30084,Noel et al_2020_V
201,incong,0.3019,Noel et al_2020_A
201,cong,0.30253,Noel et al_2020_AV
201,cong,0.27574,Noel et al_2020_V
201,cong,0.25465,Noel et al_2020_AV
201,cong,0.2498,Noel et al_2020_V
201,cong,0.4615,Noel et al_2020_V
201,cong,0.36053,Noel et al_2020_AV
201,cong,0.3971,Noel et al_2020_A
201,incong,0.31805,Noel et al_2020_AV
201,cong,0.4106,Noel et al_2020_V
201,cong,0.38463,Noel et al_2020_V
201,cong,0.33174,Noel et al_2020_A
201,cong,0.27726,Noel et al_2020_V
201,cong,0.32185,Noel et al_2020_A
201,incong,0.35383,Noel et al_2020_A
201,cong,0.4028,Noel et al_2020_A
201,cong,0.37282,Noel et al_2020_AV
201,cong,0.36015,Noel et al_2020_V
201,cong,0.31046,Noel et al_2020_V
201,cong,0.30893,Noel et al_2020_A
201,incong,0.4976,Noel et al_2020_A
201,cong,0.36846,Noel et al_2020_A
201,cong,0.30086,Noel et al_2020_A
201,cong,0.4834,Noel et al_2020_AV
201,cong,0.34411,Noel et al_2020_AV
201,cong,0.2614,Noel et al_2020_A
201,cong,0.33382,Noel et al_2020_V
201,cong,0.27087,Noel et al_2020_A
201,incong,0.30614,Noel et al_2020_V
201,incong,0.4399,Noel et al_2020_AV
201,cong,0.34681,Noel et al_2020_A
201,cong,0.34157,Noel et al_2020_A
201,cong,0.31232,Noel et al_2020_A
201,cong,0.30655,Noel et al_2020_V
201,cong,0.3422,Noel et al_2020_V
201,cong,0.28802,Noel et al_2020_V
201,cong,0.34004,Noel et al_2020_V
201,cong,0.24679,Noel et al_2020_A
201,cong,0.24805,Noel et al_2020_AV
201,incong,0.5794,Noel et al_2020_A
201,cong,0.24955,Noel et al_2020_AV
201,cong,0.32921,Noel et al_2020_A
201,cong,0.25905,Noel et al_2020_AV
201,cong,0.28794,Noel et al_2020_V
201,cong,0.29153,Noel et al_2020_V
201,cong,0.26643,Noel et al_2020_V
201,cong,0.33333,Noel et al_2020_AV
201,cong,0.26108,Noel et al_2020_A
201,incong,0.30257,Noel et al_2020_AV
201,cong,0.29182,Noel et al_2020_V
201,cong,0.29538,Noel et al_2020_AV
201,incong,0.28941,Noel et al_2020_A
201,cong,0.29246,Noel et al_2020_V
201,cong,0.30409,Noel et al_2020_AV
201,incong,0.26494,Noel et al_2020_V
201,cong,0.31227,Noel et al_2020_V
201,cong,0.30858,Noel et al_2020_A
201,cong,0.28522,Noel et al_2020_A
201,cong,0.29406,Noel et al_2020_V
201,incong,0.24711,Noel et al_2020_A
201,cong,0.27691,Noel et al_2020_A
201,cong,0.30116,Noel et al_2020_AV
201,incong,0.4287,Noel et al_2020_V
201,cong,0.26344,Noel et al_2020_AV
201,cong,0.4259,Noel et al_2020_V
201,cong,0.4172,Noel et al_2020_V
201,cong,0.31453,Noel et al_2020_V
201,cong,0.4324,Noel et al_2020_V
201,cong,0.31967,Noel et al_2020_V
201,cong,0.5206,Noel et al_2020_A
201,cong,0.33851,Noel et al_2020_V
201,cong,0.3454,Noel et al_2020_V
201,cong,0.4043,Noel et al_2020_A
201,incong,0.4141,Noel et al_2020_V
201,incong,0.4571,Noel et al_2020_V
201,cong,0.4549,Noel et al_2020_A
201,cong,0.36247,Noel et al_2020_AV
201,incong,0.4348,Noel et al_2020_AV
201,cong,0.27515,Noel et al_2020_A
201,cong,0.32507,Noel et al_2020_A
201,incong,0.32779,Noel et al_2020_AV
201,incong,0.3465,Noel et al_2020_AV
201,cong,0.4312,Noel et al_2020_AV
201,incong,0.4147,Noel et al_2020_V
201,cong,0.36858,Noel et al_2020_A
201,cong,0.27718,Noel et al_2020_AV
201,cong,0.6534,Noel et al_2020_V
201,cong,0.30454,Noel et al_2020_AV
201,cong,0.29875,Noel et al_2020_AV
201,cong,0.34239,Noel et al_2020_V
201,cong,0.30972,Noel et al_2020_A
201,cong,0.4359,Noel et al_2020_AV
201,cong,0.34147,Noel et al_2020_V
201,cong,0.4745,Noel et al_2020_V
201,cong,0.4035,Noel et al_2020_A
201,incong,0.38345,Noel et al_2020_A
201,cong,0.4479,Noel et al_2020_V
201,cong,0.27926,Noel et al_2020_V
201,incong,0.34619,Noel et al_2020_A
201,cong,0.33415,Noel et al_2020_AV
201,cong,0.33728,Noel et al_2020_V
201,incong,0.28729,Noel et al_2020_V
201,cong,0.30658,Noel et al_2020_V
201,incong,0.25279,Noel et al_2020_AV
201,cong,0.30665,Noel et al_2020_AV
201,cong,0.455,Noel et al_2020_V
201,cong,0.28544,Noel et al_2020_V
201,incong,0.33337,Noel et al_2020_A
201,incong,0.34578,Noel et al_2020_V
201,cong,0.5926,Noel et al_2020_AV
201,incong,0.35411,Noel et al_2020_A
201,cong,0.29725,Noel et al_2020_AV
201,cong,0.37847,Noel et al_2020_A
201,cong,0.28648,Noel et al_2020_A
201,cong,0.35011,Noel et al_2020_V
201,cong,0.29702,Noel et al_2020_A
201,cong,0.28742,Noel et al_2020_A
201,cong,0.34453,Noel et al_2020_AV
201,cong,0.25819,Noel et al_2020_A
201,incong,0.5111,Noel et al_2020_V
201,cong,0.5325,Noel et al_2020_V
201,cong,0.3044,Noel et al_2020_AV
201,cong,0.35971,Noel et al_2020_V
201,cong,0.4897,Noel et al_2020_V
201,cong,0.36141,Noel et al_2020_AV
201,cong,0.2981,Noel et al_2020_V
201,cong,0.34094,Noel et al_2020_AV
201,cong,0.30035,Noel et al_2020_V
201,cong,0.34035,Noel et al_2020_AV
201,cong,0.34129,Noel et al_2020_A
201,cong,0.3452,Noel et al_2020_A
201,cong,0.4268,Noel et al_2020_A
201,cong,0.35911,Noel et al_2020_A
201,cong,0.25542,Noel et al_2020_AV
201,cong,0.27595,Noel et al_2020_A
201,cong,0.28747,Noel et al_2020_V
201,incong,0.36686,Noel et al_2020_AV
201,cong,0.37961,Noel et al_2020_AV
201,incong,0.32025,Noel et al_2020_AV
201,incong,0.36903,Noel et al_2020_V
201,cong,0.3649,Noel et al_2020_A
201,incong,0.31445,Noel et al_2020_AV
201,cong,0.3947,Noel et al_2020_V
201,cong,0.37105,Noel et al_2020_AV
201,cong,0.3937,Noel et al_2020_V
201,cong,0.37175,Noel et al_2020_A
201,cong,0.27894,Noel et al_2020_V
201,cong,0.38576,Noel et al_2020_AV
201,cong,0.31463,Noel et al_2020_V
201,cong,0.3954,Noel et al_2020_A
201,cong,0.38032,Noel et al_2020_V
201,cong,0.30305,Noel et al_2020_A
201,cong,0.28037,Noel et al_2020_V
201,cong,0.25514,Noel et al_2020_V
201,cong,0.29842,Noel et al_2020_A
201,cong,0.35828,Noel et al_2020_V
201,incong,0.26417,Noel et al_2020_V
201,cong,0.5948,Noel et al_2020_AV
201,cong,0.28096,Noel et al_2020_A
201,incong,0.4559,Noel et al_2020_V
201,cong,0.4783,Noel et al_2020_V
201,cong,0.4133,Noel et al_2020_AV
201,cong,0.27836,Noel et al_2020_AV
201,incong,0.30132,Noel et al_2020_AV
201,cong,0.34459,Noel et al_2020_A
201,cong,0.29032,Noel et al_2020_A
201,cong,0.30597,Noel et al_2020_A
201,cong,0.31781,Noel et al_2020_A
201,cong,0.32197,Noel et al_2020_A
201,cong,0.25303,Noel et al_2020_V
201,cong,0.431,Noel et al_2020_V
201,cong,0.34495,Noel et al_2020_A
201,cong,0.28684,Noel et al_2020_AV
201,cong,0.4326,Noel et al_2020_V
201,cong,0.33644,Noel et al_2020_V
201,cong,0.31137,Noel et al_2020_AV
201,cong,0.27667,Noel et al_2020_A
201,incong,0.33157,Noel et al_2020_A
201,cong,0.29257,Noel et al_2020_V
201,cong,0.29288,Noel et al_2020_AV
201,cong,0.27465,Noel et al_2020_V
201,cong,0.3969,Noel et al_2020_V
201,cong,0.32617,Noel et al_2020_A
201,incong,0.32559,Noel et al_2020_A
201,cong,0.25144,Noel et al_2020_V
201,cong,0.25326,Noel et al_2020_AV
201,cong,0.31488,Noel et al_2020_V
201,incong,0.31853,Noel et al_2020_V
201,cong,0.31822,Noel et al_2020_V
201,incong,0.32832,Noel et al_2020_V
201,cong,0.30286,Noel et al_2020_V
201,cong,0.4865,Noel et al_2020_A
201,incong,0.37043,Noel et al_2020_V
201,cong,0.4519,Noel et al_2020_V
201,cong,0.27475,Noel et al_2020_AV
201,cong,0.27779,Noel et al_2020_AV
201,cong,0.27895,Noel et al_2020_AV
201,cong,0.2542,Noel et al_2020_AV
201,incong,0.29451,Noel et al_2020_AV
201,cong,0.27774,Noel et al_2020_AV
201,cong,0.38402,Noel et al_2020_AV
201,cong,0.5129,Noel et al_2020_V
201,cong,0.34992,Noel et al_2020_AV
201,cong,0.31959,Noel et al_2020_V
201,cong,0.31001,Noel et al_2020_AV
201,cong,0.2853,Noel et al_2020_AV
201,incong,0.28855,Noel et al_2020_AV
201,cong,0.37359,Noel et al_2020_V
201,cong,0.30196,Noel et al_2020_V
201,cong,0.30621,Noel et al_2020_AV
201,cong,0.33373,Noel et al_2020_V
201,cong,0.25414,Noel et al_2020_AV
201,cong,0.24711,Noel et al_2020_V
201,incong,0.29059,Noel et al_2020_AV
201,cong,0.25817,Noel et al_2020_A
201,cong,0.28032,Noel et al_2020_AV
201,cong,0.33665,Noel et al_2020_AV
201,cong,0.27054,Noel et al_2020_A
201,cong,0.26083,Noel et al_2020_A
201,cong,0.30375,Noel et al_2020_A
201,cong,0.3983,Noel et al_2020_V
201,cong,0.28196,Noel et al_2020_A
201,cong,0.4819,Noel et al_2020_AV
201,cong,0.30144,Noel et al_2020_A
201,incong,0.38605,Noel et al_2020_A
201,cong,0.29813,Noel et al_2020_AV
201,cong,0.28818,Noel et al_2020_V
201,cong,0.34677,Noel et al_2020_A
201,cong,0.2772,Noel et al_2020_V
201,cong,0.31278,Noel et al_2020_A
201,incong,0.30595,Noel et al_2020_V
201,cong,0.36135,Noel et al_2020_A
201,cong,0.30988,Noel et al_2020_A
201,cong,0.25369,Noel et al_2020_AV
201,incong,0.36811,Noel et al_2020_V
201,incong,0.2953,Noel et al_2020_V
201,cong,0.33281,Noel et al_2020_A
201,cong,0.32875,Noel et al_2020_A
201,cong,0.30717,Noel et al_2020_A
201,cong,0.29964,Noel et al_2020_AV
201,cong,0.2938,Noel et al_2020_AV
201,cong,0.32505,Noel et al_2020_A
201,cong,0.4845,Noel et al_2020_V
201,cong,0.28922,Noel et al_2020_A
201,cong,0.35043,Noel et al_2020_AV
201,cong,0.31957,Noel et al_2020_V
201,cong,0.29759,Noel et al_2020_V
201,cong,0.4555,Noel et al_2020_V
201,cong,0.27701,Noel et al_2020_AV
201,cong,0.30298,Noel et al_2020_A
201,cong,0.32985,Noel et al_2020_A
201,incong,0.30737,Noel et al_2020_AV
201,cong,0.31978,Noel et al_2020_V
201,cong,0.3204,Noel et al_2020_V
201,cong,0.33991,Noel et al_2020_A
201,incong,0.30667,Noel et al_2020_AV
201,incong,0.28525,Noel et al_2020_AV
201,cong,0.28191,Noel et al_2020_V
201,cong,0.33048,Noel et al_2020_AV
201,cong,0.32236,Noel et al_2020_A
201,cong,0.25763,Noel et al_2020_A
201,incong,0.2935,Noel et al_2020_A
201,cong,0.29098,Noel et al_2020_V
201,cong,0.28153,Noel et al_2020_AV
201,cong,0.3282,Noel et al_2020_A
201,cong,0.25817,Noel et al_2020_V
201,incong,0.26116,Noel et al_2020_V
201,cong,0.30634,Noel et al_2020_A
201,cong,0.3676,Noel et al_2020_A
201,cong,0.31884,Noel et al_2020_AV
201,cong,0.32656,Noel et al_2020_AV
201,incong,0.30326,Noel et al_2020_A
201,cong,0.4018,Noel et al_2020_V
201,cong,0.30599,Noel et al_2020_A
201,cong,0.28849,Noel et al_2020_V
201,cong,0.30977,Noel et al_2020_A
201,cong,0.37818,Noel et al_2020_A
201,cong,0.26754,Noel et al_2020_A
201,cong,0.30361,Noel et al_2020_AV
201,cong,0.31291,Noel et al_2020_V
201,cong,0.25162,Noel et al_2020_A
201,incong,0.34948,Noel et al_2020_V
201,cong,0.32616,Noel et al_2020_V
201,cong,0.3089,Noel et al_2020_V
201,cong,0.35712,Noel et al_2020_A
201,cong,0.29945,Noel et al_2020_AV
201,incong,0.32498,Noel et al_2020_AV
201,cong,0.38467,Noel et al_2020_V
201,incong,0.26559,Noel et al_2020_AV
201,incong,0.32391,Noel et al_2020_A
201,cong,0.296,Noel et al_2020_A
201,cong,0.26686,Noel et al_2020_AV
201,cong,0.26488,Noel et al_2020_AV
201,cong,0.33358,Noel et al_2020_AV
201,cong,0.25878,Noel et al_2020_A
201,cong,0.27917,Noel et al_2020_A
201,cong,0.27318,Noel et al_2020_AV
201,incong,0.28382,Noel et al_2020_V
201,cong,0.31439,Noel et al_2020_V
201,cong,0.30031,Noel et al_2020_V
201,cong,0.28878,Noel et al_2020_A
201,cong,0.5221,Noel et al_2020_AV
201,incong,0.327,Noel et al_2020_A
201,cong,0.31768,Noel et al_2020_A
201,cong,0.30425,Noel et al_2020_AV
201,cong,0.33252,Noel et al_2020_V
201,cong,0.29306,Noel et al_2020_V
201,cong,0.28374,Noel et al_2020_V
201,cong,0.38409,Noel et al_2020_AV
201,cong,0.35617,Noel et al_2020_A
201,cong,0.3719,Noel et al_2020_A
201,cong,0.3319,Noel et al_2020_AV
201,incong,0.6581,Noel et al_2020_A
201,incong,0.31597,Noel et al_2020_AV
201,cong,0.30651,Noel et al_2020_V
201,cong,0.30372,Noel et al_2020_V
201,incong,0.4216,Noel et al_2020_AV
201,cong,0.28593,Noel et al_2020_A
201,cong,0.38702,Noel et al_2020_A
201,incong,0.33401,Noel et al_2020_V
201,incong,0.32231,Noel et al_2020_A
201,cong,0.27454,Noel et al_2020_AV
201,cong,0.29233,Noel et al_2020_A
201,cong,0.3224,Noel et al_2020_V
201,incong,0.2787,Noel et al_2020_AV
201,cong,0.27217,Noel et al_2020_V
201,cong,0.26202,Noel et al_2020_A
201,cong,0.32625,Noel et al_2020_V
201,cong,0.34272,Noel et al_2020_A
201,cong,0.33632,Noel et al_2020_V
201,cong,0.31171,Noel et al_2020_A
201,incong,0.30617,Noel et al_2020_A
201,cong,0.27798,Noel et al_2020_V
201,cong,0.4139,Noel et al_2020_V
201,cong,0.38367,Noel et al_2020_A
201,cong,0.5633,Noel et al_2020_AV
201,cong,0.35985,Noel et al_2020_V
201,cong,0.35834,Noel et al_2020_V
201,cong,0.37624,Noel et al_2020_V
201,cong,0.4377,Noel et al_2020_V
201,cong,0.3018,Noel et al_2020_AV
201,incong,0.3448,Noel et al_2020_A
201,cong,0.4261,Noel et al_2020_V
201,cong,0.4378,Noel et al_2020_V
201,incong,0.38005,Noel et al_2020_A
201,cong,0.32195,Noel et al_2020_A
201,incong,0.26645,Noel et al_2020_V
201,cong,0.26826,Noel et al_2020_AV
201,cong,0.38092,Noel et al_2020_V
201,incong,0.4156,Noel et al_2020_V
201,cong,0.28286,Noel et al_2020_V
201,cong,0.4047,Noel et al_2020_A
201,cong,0.37378,Noel et al_2020_V
201,cong,0.33556,Noel et al_2020_A
201,cong,0.33819,Noel et al_2020_A
201,cong,0.4231,Noel et al_2020_AV
201,cong,0.37475,Noel et al_2020_V
201,cong,0.5477,Noel et al_2020_AV
201,cong,0.4196,Noel et al_2020_AV
201,cong,0.35459,Noel et al_2020_V
201,cong,0.3315,Noel et al_2020_A
201,incong,0.27842,Noel et al_2020_AV
201,cong,0.31643,Noel et al_2020_V
201,incong,0.31642,Noel et al_2020_A
201,cong,0.4412,Noel et al_2020_AV
201,cong,0.3514,Noel et al_2020_AV
201,cong,0.31975,Noel et al_2020_A
201,cong,0.33663,Noel et al_2020_V
201,cong,0.2721,Noel et al_2020_AV
201,cong,0.30858,Noel et al_2020_A
201,cong,0.32739,Noel et al_2020_V
201,cong,0.38983,Noel et al_2020_AV
201,incong,0.6735,Noel et al_2020_V
201,cong,0.35309,Noel et al_2020_AV
201,cong,0.3761,Noel et al_2020_AV
201,cong,0.3988,Noel et al_2020_V
201,cong,0.36217,Noel et al_2020_V
201,cong,0.395,Noel et al_2020_AV
201,incong,0.33535,Noel et al_2020_A
201,cong,0.34199,Noel et al_2020_V
201,cong,0.29791,Noel et al_2020_V
201,cong,0.27547,Noel et al_2020_A
201,incong,0.29452,Noel et al_2020_V
201,cong,0.30711,Noel et al_2020_A
201,incong,0.31537,Noel et al_2020_V
201,incong,0.34118,Noel et al_2020_AV
201,incong,0.28679,Noel et al_2020_A
201,cong,0.31314,Noel et al_2020_AV
201,cong,0.31065,Noel et al_2020_V
201,cong,0.32255,Noel et al_2020_A
201,incong,0.36903,Noel et al_2020_A
201,cong,0.31397,Noel et al_2020_V
201,cong,0.33017,Noel et al_2020_A
201,cong,0.28647,Noel et al_2020_A
201,incong,0.32793,Noel et al_2020_AV
201,cong,0.25502,Noel et al_2020_V
201,cong,0.29712,Noel et al_2020_A
201,cong,0.34951,Noel et al_2020_AV
201,cong,0.5831,Noel et al_2020_V
201,cong,0.2978,Noel et al_2020_A
201,cong,0.394,Noel et al_2020_AV
201,cong,0.37767,Noel et al_2020_V
201,incong,0.27047,Noel et al_2020_V
201,cong,0.27589,Noel et al_2020_A
201,incong,0.4493,Noel et al_2020_V
201,cong,0.3632,Noel et al_2020_AV
201,cong,0.32017,Noel et al_2020_V
201,cong,0.36381,Noel et al_2020_A
201,cong,0.3033,Noel et al_2020_A
201,cong,0.38081,Noel et al_2020_V
201,cong,0.29968,Noel et al_2020_A
201,cong,0.4197,Noel et al_2020_AV
201,cong,0.33293,Noel et al_2020_A
201,incong,0.37009,Noel et al_2020_AV
201,cong,0.30871,Noel et al_2020_AV
201,cong,0.26095,Noel et al_2020_V
201,incong,0.3361,Noel et al_2020_V
201,incong,0.2587,Noel et al_2020_AV
201,cong,0.24824,Noel et al_2020_A
201,cong,0.57,Noel et al_2020_V
201,cong,0.2895,Noel et al_2020_AV
201,cong,0.31745,Noel et al_2020_V
201,cong,0.33076,Noel et al_2020_V
201,cong,0.27763,Noel et al_2020_V
201,cong,0.24919,Noel et al_2020_AV
201,incong,0.32591,Noel et al_2020_AV
201,cong,0.31345,Noel et al_2020_AV
201,incong,0.26318,Noel et al_2020_V
201,cong,0.35446,Noel et al_2020_V
201,cong,0.28107,Noel et al_2020_AV
201,cong,0.32831,Noel et al_2020_AV
201,cong,0.27359,Noel et al_2020_A
201,incong,0.31859,Noel et al_2020_AV
201,incong,0.28652,Noel et al_2020_A
201,cong,0.27134,Noel et al_2020_AV
201,cong,0.32851,Noel et al_2020_V
