"Subject" "TrialNr" "Arrow" "ArrowTask.CRESP" "ArrowTask.RESP" "ArrowTask.ACC" "ArrowTask.RT" "Target" "Distractor" "Task" "TypeOfRelation" "Relatedness" "Word" "WordColor" "Picture" "PictureColor" "VoiceTask.RT" "WordError" "SpeechError" "IncorrectTrigger" "AnyError"
11 17 "left" 1 1 1 690 "wapen" "waaier" "word" "phonological" "related" "wapen" "green" "waaier_red.bmp" "red" 821.3 0 0 0 0
11 18 "left" 1 1 1 547 "vulpen" "potlood" "pic" "semantic" "related" "potlood" "red" "vulpen_green.bmp" "green" 1557.3 0 0 0 0
11 19 "left" 1 1 1 858 "konijn" "auto" "word" "semantic" "unrelated" "konijn" "green" "auto_red.bmp" "red" 909.3 0 0 0 0
11 20 "left" 1 1 1 411 "banaan" "appel" "word" "semantic" "related" "banaan" "green" "appel_red.bmp" "red" 1033.3 0 0 0 0
11 21 "left" 1 1 1 542 "totem" "cirkel" "word" "phonological" "unrelated" "totem" "green" "cirkel_red.bmp" "red" 845.3 0 0 0 0
11 22 "right" 2 2 1 431 "bureau" "zetel" "word" "semantic" "related" "bureau" "green" "zetel_red.bmp" "red" 792.3 0 0 0 0
11 23 "right" 2 2 1 542 "zegel" "zebra" "word" "phonological" "related" "zegel" "green" "zebra_red.bmp" "red" 855.3 0 0 0 0
11 24 "right" 2 2 1 719 "koning" "kogel" "word" "phonological" "related" "koning" "green" "kogel_red.bmp" "red" 799.3 0 0 0 0
11 25 "right" 2 2 1 656 "totem" "toren" "word" "phonological" "related" "totem" "green" "toren_red.bmp" "red" 779.3 0 0 0 0
11 26 "right" 2 2 1 440 "schildpad" "vliegtuig" "word" "semantic" "unrelated" "schildpad" "green" "vliegtuig_red.bmp" "red" 925.3 0 0 0 0
11 27 "left" 1 1 1 751 "zwemvlies" "sandaal" "word" "semantic" "related" "zwemvlies" "green" "sandaal_red.bmp" "red" 770.3 0 0 0 0
11 28 "left" 1 1 1 640 "fabriek" "molen" "word" "semantic" "related" "fabriek" "green" "molen_red.bmp" "red" 680.3 0 0 0 0
11 29 "right" 2 2 1 573 "rugby" "rugzak" "word" "phonological" "related" "rugby" "green" "rugzak_red.bmp" "red" 783.3 0 0 0 0
11 30 "left" 1 1 1 622 "fabriek" "kanon" "word" "semantic" "unrelated" "fabriek" "green" "kanon_red.bmp" "red" 912.3 0 0 0 0
11 31 "right" 2 2 1 1296 "rugzak" "kogel" "pic" "phonological" "unrelated" "kogel" "red" "rugzak_green.bmp" "green" 1103.3 0 0 0 0
11 32 "left" 1 1 1 1560 "wapen" "bezem" "word" "phonological" "unrelated" "wapen" "green" "bezem_red.bmp" "red" 856.3 0 0 0 0
11 33 "right" 2 2 1 728 "circus" "toren" "word" "phonological" "unrelated" "circus" "green" "toren_red.bmp" "red" 936.3 0 0 0 0
11 34 "left" 1 1 1 921 "zwemvlies" "banaan" "word" "semantic" "unrelated" "zwemvlies" "green" "banaan_red.bmp" "red" 847.3 0 0 0 0
11 35 "left" 1 1 1 602 "vulpen" "trompet" "word" "semantic" "unrelated" "vulpen" "green" "trompet_red.bmp" "red" 910.3 0 0 0 0
11 36 "left" 1 1 1 1532 "bezem" "wapen" "word" "phonological" "unrelated" "bezem" "green" "wapen_red.bmp" "red" 810.3 0 0 0 0
11 37 "left" 1 1 1 679 "kanon" "pistool" "pic" "semantic" "related" "pistool" "red" "kanon_green.bmp" "green" 1258.3 0 0 0 0
11 38 "left" 1 1 1 860 "hamer" "zetel" "word" "semantic" "unrelated" "hamer" "green" "zetel_red.bmp" "red" 630.3 0 0 0 0
11 39 "left" 1 1 1 581 "molen" "fabriek" "word" "semantic" "related" "molen" "green" "fabriek_red.bmp" "red" 591.3 0 0 0 0
11 40 "right" 2 2 1 749 "schildpad" "konijn" "word" "semantic" "related" "schildpad" "green" "konijn_red.bmp" "red" 773.3 0 0 0 0
11 41 "left" 1 1 1 1065 "trompet" "cello" "pic" "semantic" "related" "cello" "red" "trompet_green.bmp" "green" 2059.3 0 0 0 0
11 42 "left" 1 1 1 1091 "circus" "cirkel" "word" "phonological" "related" "circus" "green" "cirkel_red.bmp" "red" 959.3 0 0 0 0
11 43 "left" 1 1 1 785 "koning" "rugby" "word" "phonological" "unrelated" "koning" "green" "rugby_red.bmp" "red" 619.3 0 0 0 0
11 44 "right" 2 2 1 1134 "bureau" "zetel" "pic" "semantic" "related" "zetel" "red" "bureau_green.bmp" "green" 992.3 0 0 0 0
11 45 "right" 2 2 1 934 "rugzak" "rugby" "word" "phonological" "related" "rugzak" "green" "rugby_red.bmp" "red" 633.3 0 0 0 0
11 46 "right" 2 2 1 761 "toren" "circus" "word" "phonological" "unrelated" "toren" "green" "circus_red.bmp" "red" 635.3 0 0 0 0
11 47 "left" 1 1 1 1085 "vliegtuig" "schildpad" "pic" "semantic" "unrelated" "schildpad" "red" "vliegtuig_green.bmp" "green" 1361.3 0 0 0 0
11 48 "right" 2 2 1 884 "koning" "kogel" "pic" "phonological" "related" "kogel" "red" "koning_green.bmp" "green" 783.3 0 0 0 0
11 49 "right" 2 2 1 806 "konijn" "schildpad" "word" "semantic" "related" "konijn" "green" "schildpad_red.bmp" "red" 858.3 0 0 0 0
11 50 "right" 2 2 1 825 "molen" "fabriek" "pic" "semantic" "related" "fabriek" "red" "molen_green.bmp" "green" 1304.3 0 0 0 0
11 51 "right" 2 2 1 748 "hamer" "beitel" "pic" "semantic" "related" "beitel" "red" "hamer_green.bmp" "green" 1305.3 0 0 0 0
11 52 "right" 2 2 1 913 "zwemvlies" "banaan" "pic" "semantic" "unrelated" "banaan" "red" "zwemvlies_green.bmp" "green" 1634.3 0 0 0 0
11 53 "left" 1 1 1 642 "tafel" "zebra" "pic" "phonological" "unrelated" "zebra" "red" "tafel_green.bmp" "green" 1347.3 0 0 0 0
11 54 "right" 2 2 1 450 "fabriek" "molen" "pic" "semantic" "related" "molen" "red" "fabriek_green.bmp" "green" 891.3 0 0 0 0
11 55 "left" 1 1 1 617 "lepel" "lelie" "pic" "phonological" "related" "lelie" "red" "lepel_green.bmp" "green" 883.3 0 0 0 0
11 56 "right" 2 2 1 337 "rugzak" "kogel" "word" "phonological" "unrelated" "rugzak" "green" "kogel_red.bmp" "red" 836.3 0 0 0 0
11 57 "right" 2 2 1 368 "lepel" "kano" "pic" "phonological" "unrelated" "kano" "red" "lepel_green.bmp" "green" 716.3 0 0 0 0
11 58 "right" 2 2 1 777 "beker" "waaier" "word" "phonological" "unrelated" "beker" "green" "waaier_red.bmp" "red" 770.3 0 0 0 0
11 59 "left" 1 1 1 262 "trompet" "vulpen" "word" "semantic" "unrelated" "trompet" "green" "vulpen_red.bmp" "red" 852.3 0 0 0 0
11 60 "right" 2 2 1 383 "sandaal" "zwemvlies" "word" "semantic" "related" "sandaal" "green" "zwemvlies_red.bmp" "red" 676.3 0 0 0 0
11 61 "right" 2 2 1 496 "beitel" "bureau" "pic" "semantic" "unrelated" "bureau" "red" "beitel_green.bmp" "green" 856.3 0 0 0 0
11 62 "right" 2 2 1 361 "koning" "rugby" "pic" "phonological" "unrelated" "rugby" "red" "koning_green.bmp" "green" 869.3 0 0 0 0
11 63 "left" 1 1 1 884 "wapen" "bezem" "pic" "phonological" "unrelated" "bezem" "red" "wapen_green.bmp" "green" 1912.3 0 0 0 0
11 64 "right" 2 2 1 903 "sandaal" "appel" "pic" "semantic" "unrelated" "appel" "red" "sandaal_green.bmp" "green" 883.3 0 0 0 0
11 65 "left" 1 1 1 649 "kogel" "koning" "pic" "phonological" "related" "koning" "red" "kogel_green.bmp" "green" 1324.3 0 0 0 0
11 66 "right" 2 2 1 694 "cirkel" "totem" "word" "phonological" "unrelated" "cirkel" "green" "totem_red.bmp" "red" 869.3 0 0 0 0
11 67 "left" 1 1 1 651 "banaan" "appel" "pic" "semantic" "related" "appel" "red" "banaan_green.bmp" "green" 974.3 0 0 0 0
11 68 "right" 2 2 1 864 "auto" "konijn" "word" "semantic" "unrelated" "auto" "green" "konijn_red.bmp" "red" 755.3 0 0 0 0
11 69 "right" 2 2 1 735 "zetel" "bureau" "word" "semantic" "related" "zetel" "green" "bureau_red.bmp" "red" 909.3 0 0 0 0
11 70 "right" 2 2 1 378 "potlood" "cello" "pic" "semantic" "unrelated" "cello" "red" "potlood_green.bmp" "green" 970.3 0 0 0 0
11 71 "left" 1 1 1 616 "tafel" "taco" "word" "phonological" "related" "tafel" "green" "taco_red.bmp" "red" 702.3 0 0 0 0
11 72 "left" 1 1 1 485 "kabel" "lelie" "pic" "phonological" "unrelated" "lelie" "red" "kabel_green.bmp" "green" 995.3 0 0 0 0
11 73 "left" 1 1 1 424 "taco" "zegel" "word" "phonological" "unrelated" "taco" "green" "zegel_red.bmp" "red" 708.3 0 0 0 0
11 74 "right" 2 2 1 607 "molen" "pistool" "word" "semantic" "unrelated" "molen" "green" "pistool_red.bmp" "red" 699.3 0 0 0 0
11 75 "right" 2 2 1 639 "taco" "zegel" "pic" "phonological" "unrelated" "zegel" "red" "taco_green.bmp" "green" 1015.3 0 0 0 0
11 76 "left" 1 1 1 923 "kogel" "rugzak" "pic" "phonological" "unrelated" "rugzak" "red" "kogel_green.bmp" "green" 875.3 0 0 0 0
11 77 "right" 2 2 1 430 "schildpad" "vliegtuig" "pic" "semantic" "unrelated" "vliegtuig" "red" "schildpad_green.bmp" "green" 2988.3 0 0 0 0
11 78 "left" 1 1 1 731 "taco" "tafel" "word" "phonological" "related" "taco" "green" "tafel_red.bmp" "red" 1218.3 0 0 0 0
11 79 "left" 1 1 1 822 "waaier" "beker" "word" "phonological" "unrelated" "waaier" "green" "beker_red.bmp" "red" 643.3 0 0 0 0
11 80 "left" 1 1 1 273 "appel" "sandaal" "pic" "semantic" "unrelated" "sandaal" "red" "appel_green.bmp" "green" 800.3 0 0 0 0
11 81 "left" 1 1 1 503 "lelie" "lepel" "pic" "phonological" "related" "lepel" "red" "lelie_green.bmp" "green" 930.3 0 0 0 0
11 82 "left" 1 1 1 202 "vliegtuig" "auto" "word" "semantic" "related" "vliegtuig" "green" "auto_red.bmp" "red" 1041.3 0 0 0 0
11 83 "left" 1 1 1 697 "tafel" "zebra" "word" "phonological" "unrelated" "tafel" "green" "zebra_red.bmp" "red" 842.3 0 0 0 0
11 84 "right" 2 2 1 702 "lelie" "kabel" "word" "phonological" "unrelated" "lelie" "green" "kabel_red.bmp" "red" 633.3 0 0 0 0
11 85 "right" 2 2 1 887 "bureau" "beitel" "word" "semantic" "unrelated" "bureau" "green" "beitel_red.bmp" "red" 685.3 0 0 0 0
11 86 "right" 2 2 1 400 "trompet" "vulpen" "pic" "semantic" "unrelated" "vulpen" "red" "trompet_green.bmp" "green" 1155.3 0 0 0 0
11 87 "right" 2 2 1 494 "waaier" "wapen" "word" "phonological" "related" "waaier" "green" "wapen_red.bmp" "red" 884.3 0 0 0 0
11 88 "left" 1 1 1 704 "cello" "trompet" "word" "semantic" "related" "cello" "green" "trompet_red.bmp" "red" 614.3 0 0 0 0
11 89 "left" 1 1 1 425 "auto" "konijn" "pic" "semantic" "unrelated" "konijn" "red" "auto_green.bmp" "green" 1201.3 0 0 0 0
11 90 "right" 2 2 1 372 "pistool" "kanon" "word" "semantic" "related" "pistool" "green" "kanon_red.bmp" "red" 890.3 0 0 0 0
11 91 "left" 1 1 1 704 "waaier" "beker" "pic" "phonological" "unrelated" "beker" "red" "waaier_green.bmp" "green" 1162.3 0 0 0 0
11 92 "right" 2 2 1 648 "zetel" "bureau" "pic" "semantic" "related" "bureau" "red" "zetel_green.bmp" "green" 1299.3 0 0 0 0
11 93 "left" 1 1 1 643 "cello" "potlood" "pic" "semantic" "unrelated" "potlood" "red" "cello_green.bmp" "green" 1031.3 0 0 0 0
11 94 "right" 2 2 1 568 "cirkel" "totem" "pic" "phonological" "unrelated" "totem" "red" "cirkel_green.bmp" "green" 844.3 0 0 0 0
11 95 "left" 1 1 1 305 "pistool" "kanon" "pic" "semantic" "related" "kanon" "red" "pistool_green.bmp" "green" 1663.3 0 0 0 0
11 96 "right" 2 2 1 387 "circus" "toren" "pic" "phonological" "unrelated" "toren" "red" "circus_green.bmp" "green" 878.3 0 0 0 0
11 97 "right" 2 2 1 390 "pistool" "molen" "pic" "semantic" "unrelated" "molen" "red" "pistool_green.bmp" "green" 1146.3 0 0 0 0
11 98 "left" 1 1 1 667 "vliegtuig" "schildpad" "word" "semantic" "unrelated" "vliegtuig" "green" "schildpad_red.bmp" "red" 599.3 0 0 0 0
11 99 "right" 2 2 1 341 "zebra" "zegel" "pic" "phonological" "related" "zegel" "red" "zebra_green.bmp" "green" 831.3 0 0 0 0
11 100 "right" 2 2 1 414 "fabriek" "kanon" "pic" "semantic" "unrelated" "kanon" "red" "fabriek_green.bmp" "green" 858.3 0 0 0 0
11 101 "left" 1 1 1 344 "toren" "circus" "pic" "phonological" "unrelated" "circus" "red" "toren_green.bmp" "green" 1003.3 0 0 0 0
11 102 "left" 1 1 1 470 "potlood" "cello" "word" "semantic" "unrelated" "potlood" "green" "cello_red.bmp" "red" 684.3 0 0 0 0
11 103 "right" 2 2 1 674 "hamer" "beitel" "word" "semantic" "related" "hamer" "green" "beitel_red.bmp" "red" 731.3 0 0 0 0
11 104 "left" 1 1 1 310 "vliegtuig" "auto" "pic" "semantic" "related" "auto" "red" "vliegtuig_green.bmp" "green" 1955.3 0 0 0 0
11 105 "left" 1 1 1 409 "tafel" "taco" "pic" "phonological" "related" "taco" "red" "tafel_green.bmp" "green" 1058.3 0 0 0 0
11 106 "left" 1 1 1 618 "bureau" "beitel" "pic" "semantic" "unrelated" "beitel" "red" "bureau_green.bmp" "green" 1225.3 0 0 0 0
11 107 "right" 2 2 1 623 "appel" "sandaal" "word" "semantic" "unrelated" "appel" "green" "sandaal_red.bmp" "red" 800.3 0 0 0 0
11 108 "right" 2 2 1 537 "circus" "cirkel" "pic" "phonological" "related" "cirkel" "red" "circus_green.bmp" "green" 826.3 0 0 0 0
11 109 "right" 2 2 1 465 "beker" "bezem" "pic" "phonological" "related" "bezem" "red" "beker_green.bmp" "green" 829.3 0 0 0 0
11 110 "left" 1 1 1 925 "vulpen" "potlood" "word" "semantic" "related" "vulpen" "green" "potlood_red.bmp" "red" 611.3 0 0 0 0
11 111 "left" 1 1 1 474 "banaan" "zwemvlies" "word" "semantic" "unrelated" "banaan" "green" "zwemvlies_red.bmp" "red" 646.3 0 0 0 0
11 112 "right" 2 2 1 292 "kabel" "kano" "word" "phonological" "related" "kabel" "green" "kano_red.bmp" "red" 574.3 0 0 0 0
11 113 "right" 2 2 1 355 "lepel" "lelie" "word" "phonological" "related" "lepel" "green" "lelie_red.bmp" "red" 646.3 0 0 0 0
11 114 "left" 1 1 1 256 "kogel" "rugzak" "word" "phonological" "unrelated" "kogel" "green" "rugzak_red.bmp" "red" 631.3 0 0 0 0
11 115 "left" 1 1 1 457 "toren" "totem" "pic" "phonological" "related" "totem" "red" "toren_green.bmp" "green" 858.3 0 0 0 0
11 116 "right" 2 2 1 641 "kabel" "kano" "pic" "phonological" "related" "kano" "red" "kabel_green.bmp" "green" 1015.3 0 0 0 0
11 117 "left" 1 1 1 632 "beitel" "hamer" "word" "semantic" "related" "beitel" "green" "hamer_red.bmp" "red" 773.3 0 0 0 0
11 118 "left" 1 1 1 113 "rugzak" "rugby" "pic" "phonological" "related" "rugby" "red" "rugzak_green.bmp" "green" 1098.3 0 0 0 0
11 119 "left" 1 1 1 453 "beker" "waaier" "pic" "phonological" "unrelated" "waaier" "red" "beker_green.bmp" "green" 915.3 0 0 0 0
11 120 "left" 1 1 1 420 "molen" "pistool" "pic" "semantic" "unrelated" "pistool" "red" "molen_green.bmp" "green" 1232.3 0 0 0 0
11 121 "right" 2 2 1 518 "kano" "lepel" "pic" "phonological" "unrelated" "lepel" "red" "kano_green.bmp" "green" 948.3 0 0 0 0
11 122 "right" 2 2 1 537 "zebra" "tafel" "word" "phonological" "unrelated" "zebra" "green" "tafel_red.bmp" "red" 842.3 0 0 0 0
11 123 "right" 2 2 1 568 "cirkel" "circus" "word" "phonological" "related" "cirkel" "green" "circus_red.bmp" "red" 963.3 0 0 0 0
11 124 "right" 2 2 1 377 "zegel" "taco" "word" "phonological" "unrelated" "zegel" "green" "taco_red.bmp" "red" 622.3 0 0 0 0
11 125 "left" 1 1 1 454 "sandaal" "appel" "word" "semantic" "unrelated" "sandaal" "green" "appel_red.bmp" "red" 718.3 0 0 0 0
11 126 "left" 1 1 1 350 "auto" "vliegtuig" "pic" "semantic" "related" "vliegtuig" "red" "auto_green.bmp" "green" 870.3 0 0 0 0
11 127 "right" 2 2 1 649 "rugby" "koning" "word" "phonological" "unrelated" "rugby" "green" "koning_red.bmp" "red" 744.3 0 0 0 0
11 128 "left" 1 1 1 489 "zetel" "hamer" "word" "semantic" "unrelated" "zetel" "green" "hamer_red.bmp" "red" 810.3 0 0 0 0
11 129 "right" 2 2 1 316 "appel" "banaan" "word" "semantic" "related" "appel" "green" "banaan_red.bmp" "red" 736.3 0 0 0 0
11 130 "right" 2 2 1 523 "konijn" "schildpad" "pic" "semantic" "related" "schildpad" "red" "konijn_green.bmp" "green" 983.3 0 0 0 0
11 131 "left" 1 1 1 420 "potlood" "vulpen" "pic" "semantic" "related" "vulpen" "red" "potlood_green.bmp" "green" 1022.3 0 0 0 0
11 132 "left" 1 1 1 171 "zebra" "tafel" "pic" "phonological" "unrelated" "tafel" "red" "zebra_green.bmp" "green" 773.3 0 0 0 0
11 133 "left" 1 1 1 383 "lelie" "lepel" "word" "phonological" "related" "lelie" "green" "lepel_red.bmp" "red" 801.3 0 0 0 0
11 134 "left" 1 1 1 412 "wapen" "waaier" "pic" "phonological" "related" "waaier" "red" "wapen_green.bmp" "green" 1024.3 0 0 0 0
11 135 "left" 1 1 1 547 "lepel" "kano" "word" "phonological" "unrelated" "lepel" "green" "kano_red.bmp" "red" 740.3 0 0 0 0
11 136 "right" 2 2 1 685 "cello" "trompet" "pic" "semantic" "related" "trompet" "red" "cello_green.bmp" "green" 976.3 0 0 0 0
11 137 "right" 2 2 1 317 "kano" "lepel" "word" "phonological" "unrelated" "kano" "green" "lepel_red.bmp" "red" 590.3 0 0 0 0
11 138 "right" 2 2 1 417 "zwemvlies" "sandaal" "pic" "semantic" "related" "sandaal" "red" "zwemvlies_green.bmp" "green" 1392.3 0 0 0 0
11 139 "left" 1 1 1 679 "beitel" "hamer" "pic" "semantic" "related" "hamer" "red" "beitel_green.bmp" "green" 1100.3 0 0 0 0
11 140 "left" 1 1 1 401 "schildpad" "konijn" "pic" "semantic" "related" "konijn" "red" "schildpad_green.bmp" "green" 1454.3 0 0 0 0
11 141 "left" 1 1 1 981 "toren" "totem" "word" "phonological" "related" "toren" "green" "totem_red.bmp" "red" 649.3 0 0 0 0
11 142 "left" 1 1 1 636 "bezem" "beker" "word" "phonological" "related" "bezem" "green" "beker_red.bmp" "red" 728.3 0 0 0 0
11 143 "left" 1 1 1 391 "zegel" "taco" "pic" "phonological" "unrelated" "taco" "red" "zegel_green.bmp" "green" 1482.3 0 0 0 0
11 144 "left" 1 1 1 182 "appel" "banaan" "pic" "semantic" "related" "banaan" "red" "appel_green.bmp" "green" 661.3 0 0 0 0
11 145 "left" 1 1 1 148 "taco" "tafel" "pic" "phonological" "related" "tafel" "red" "taco_green.bmp" "green" 807.3 0 0 0 0
11 146 "left" 1 1 1 273 "cirkel" "circus" "pic" "phonological" "related" "circus" "red" "cirkel_green.bmp" "green" 870.3 0 0 0 0
11 147 "left" 1 1 1 236 "hamer" "zetel" "pic" "semantic" "unrelated" "zetel" "red" "hamer_green.bmp" "green" 964.3 0 0 0 0
11 148 "left" 1 1 1 287 "rugby" "rugzak" "pic" "phonological" "related" "rugzak" "red" "rugby_green.bmp" "green" 1020.3 0 0 0 0
11 149 "left" 1 1 1 347 "bezem" "beker" "pic" "phonological" "related" "beker" "red" "bezem_green.bmp" "green" 792.3 0 0 0 0
11 150 "left" 1 1 1 317 "totem" "cirkel" "pic" "phonological" "unrelated" "cirkel" "red" "totem_green.bmp" "green" 883.3 0 0 0 0
11 151 "left" 1 1 1 391 "cello" "potlood" "word" "semantic" "unrelated" "cello" "green" "potlood_red.bmp" "red" 852.3 0 0 0 0
11 152 "right" 2 2 1 286 "pistool" "molen" "word" "semantic" "unrelated" "pistool" "green" "molen_red.bmp" "red" 760.3 0 0 0 0
11 153 "left" 1 1 1 488 "sandaal" "zwemvlies" "pic" "semantic" "related" "zwemvlies" "red" "sandaal_green.bmp" "green" 1001.3 0 0 0 0
11 154 "left" 1 1 1 528 "vulpen" "trompet" "pic" "semantic" "unrelated" "trompet" "red" "vulpen_green.bmp" "green" 1023.3 0 0 0 0
11 155 "right" 2 2 1 390 "beitel" "bureau" "word" "semantic" "unrelated" "beitel" "green" "bureau_red.bmp" "red" 763.3 0 0 0 0
11 156 "right" 2 2 1 234 "zegel" "zebra" "pic" "phonological" "related" "zebra" "red" "zegel_green.bmp" "green" 919.3 0 0 0 0
11 157 "left" 1 1 1 476 "kabel" "lelie" "word" "phonological" "unrelated" "kabel" "green" "lelie_red.bmp" "red" 763.3 0 0 0 0
11 158 "right" 2 2 1 345 "beker" "bezem" "word" "phonological" "related" "beker" "green" "bezem_red.bmp" "red" 700.3 0 0 0 0
11 159 "right" 2 2 1 430 "waaier" "wapen" "pic" "phonological" "related" "wapen" "red" "waaier_green.bmp" "green" 840.3 0 0 0 0
11 160 "right" 2 2 1 357 "trompet" "cello" "word" "semantic" "related" "trompet" "green" "cello_red.bmp" "red" 1007.3 0 0 0 0
12 1 "left" 1 1 1 508 "vliegtuig" "schildpad" "pic" "semantic" "unrelated" "schildpad" "red" "vliegtuig_green.bmp" "green" 2364.3 0 0 0 0
12 2 "left" 1 1 1 333 "beker" "bezem" "pic" "phonological" "related" "bezem" "red" "beker_green.bmp" "green" 1098.3 0 0 0 0
12 3 "right" 2 2 1 309 "trompet" "vulpen" "pic" "semantic" "unrelated" "vulpen" "red" "trompet_green.bmp" "green" 1501.3 0 0 0 0
12 4 "left" 1 1 1 601 "toren" "circus" "pic" "phonological" "unrelated" "circus" "red" "toren_green.bmp" "green" 1170.3 0 0 0 0
12 5 "left" 1 1 1 664 "bezem" "wapen" "word" "phonological" "unrelated" "bezem" "green" "wapen_red.bmp" "red" 1656.3 0 0 0 0
12 6 "left" 1 1 1 646 "bureau" "beitel" "word" "semantic" "unrelated" "bureau" "green" "beitel_red.bmp" "red" 1169.3 0 0 0 0
12 7 "right" 2 2 1 507 "bezem" "beker" "word" "phonological" "related" "bezem" "green" "beker_red.bmp" "red" 1327.3 0 0 0 0
12 8 "left" 1 1 1 687 "tafel" "taco" "pic" "phonological" "related" "taco" "red" "tafel_green.bmp" "green" 1426.3 0 0 0 0
12 9 "left" 1 1 1 608 "pistool" "kanon" "word" "semantic" "related" "pistool" "green" "kanon_red.bmp" "red" 1206.3 0 0 0 0
12 10 "left" 1 1 1 660 "zegel" "taco" "word" "phonological" "unrelated" "zegel" "green" "taco_red.bmp" "red" 918.3 0 0 0 0
12 11 "right" 2 2 1 396 "pistool" "molen" "pic" "semantic" "unrelated" "molen" "red" "pistool_green.bmp" "green" 1389.3 0 0 0 0
12 12 "left" 1 1 1 377 "vliegtuig" "auto" "pic" "semantic" "related" "auto" "red" "vliegtuig_green.bmp" "green" 1367.3 0 0 0 0
12 13 "right" 2 2 1 1069 "rugzak" "rugby" "word" "phonological" "related" "rugzak" "green" "rugby_red.bmp" "red" 1094.3 0 1 0 1
12 14 "right" 2 2 1 810 "banaan" "zwemvlies" "word" "semantic" "unrelated" "banaan" "green" "zwemvlies_red.bmp" "red" 965.3 0 0 0 0
12 15 "right" 2 2 1 1462 "hamer" "zetel" "pic" "semantic" "unrelated" "zetel" "red" "hamer_green.bmp" "green" 1253.3 0 0 0 0
12 16 "left" 1 1 1 717 "beitel" "bureau" "pic" "semantic" "unrelated" "bureau" "red" "beitel_green.bmp" "green" 1887.3 0 0 0 0
12 17 "left" 1 1 1 453 "konijn" "auto" "word" "semantic" "unrelated" "konijn" "green" "auto_red.bmp" "red" 1120.3 0 0 0 0
12 18 "right" 2 2 1 289 "vliegtuig" "schildpad" "word" "semantic" "unrelated" "vliegtuig" "green" "schildpad_red.bmp" "red" 1092.3 0 0 0 0
12 19 "right" 2 2 1 535 "appel" "banaan" "pic" "semantic" "related" "banaan" "red" "appel_green.bmp" "green" 934.3 0 0 0 0
12 20 "left" 1 1 1 1091 "fabriek" "molen" "word" "semantic" "related" "fabriek" "green" "molen_red.bmp" "red" 9138.3 0 0 1 1
12 21 "left" 1 2 0 858 "zwemvlies" "sandaal" "word" "semantic" "related" "zwemvlies" "green" "sandaal_red.bmp" "red" 933.3 0 0 0 0
12 22 "left" 1 1 1 369 "bezem" "wapen" "pic" "phonological" "unrelated" "wapen" "red" "bezem_green.bmp" "green" 1079.3 0 0 0 0
12 23 "right" 2 2 1 440 "waaier" "beker" "word" "phonological" "unrelated" "waaier" "green" "beker_red.bmp" "red" 772.3 0 0 0 0
12 24 "right" 2 2 1 309 "zebra" "zegel" "pic" "phonological" "related" "zegel" "red" "zebra_green.bmp" "green" 909.3 0 0 0 0
12 25 "right" 2 2 1 348 "toren" "totem" "word" "phonological" "related" "toren" "green" "totem_red.bmp" "red" 728.3 0 0 0 0
12 26 "right" 2 2 1 334 "beker" "waaier" "word" "phonological" "unrelated" "beker" "green" "waaier_red.bmp" "red" 756.3 0 0 0 0
12 27 "left" 1 1 1 435 "bureau" "beitel" "pic" "semantic" "unrelated" "beitel" "red" "bureau_green.bmp" "green" 1038.3 0 0 0 0
12 28 "left" 1 1 1 479 "lepel" "kano" "pic" "phonological" "unrelated" "kano" "red" "lepel_green.bmp" "green" 870.3 0 0 0 0
12 29 "left" 1 1 1 28 "appel" "banaan" "word" "semantic" "related" "appel" "green" "banaan_red.bmp" "red" 891.3 0 0 0 0
12 30 "left" 1 1 1 252 "zegel" "zebra" "word" "phonological" "related" "zegel" "green" "zebra_red.bmp" "red" 736.3 0 0 0 0
12 31 "right" 2 2 1 249 "zetel" "hamer" "pic" "semantic" "unrelated" "hamer" "red" "zetel_green.bmp" "green" 1328.3 0 0 0 0
12 32 "right" 2 2 1 374 "lepel" "lelie" "pic" "phonological" "related" "lelie" "red" "lepel_green.bmp" "green" 758.3 0 0 0 0
12 33 "right" 2 2 1 216 "circus" "toren" "pic" "phonological" "unrelated" "toren" "red" "circus_green.bmp" "green" 873.3 0 0 0 0
12 34 "left" 1 1 1 217 "molen" "fabriek" "pic" "semantic" "related" "fabriek" "red" "molen_green.bmp" "green" 1012.3 0 0 0 0
