idv,iv,dv,exp
18 jt,unrel,628.6,Faivre et al._2014_4_incong
18 jt,rel,1931.4,Faivre et al._2014_4_cong
18 jt,unrel,767.4,Faivre et al._2014_4_cong
18 jt,unrel,721.7,Faivre et al._2014_4_incong
18 jt,unrel,598.7,Faivre et al._2014_4_incong
18 jt,rel,637.4,Faivre et al._2014_4_incong
18 jt,unrel,1804.6,Faivre et al._2014_4_incong
18 jt,unrel,494.8,Faivre et al._2014_4_incong
18 jt,rel,1877.5,Faivre et al._2014_4_cong
18 jt,unrel,487.8,Faivre et al._2014_4_incong
18 jt,unrel,503.6,Faivre et al._2014_4_cong
18 jt,unrel,1675.2,Faivre et al._2014_4_incong
18 jt,unrel,1711.4,Faivre et al._2014_4_incong
18 jt,unrel,508.8,Faivre et al._2014_4_cong
18 jt,rel,869.9,Faivre et al._2014_4_incong
18 jt,unrel,753.2,Faivre et al._2014_4_incong
18 jt,unrel,1352.9,Faivre et al._2014_4_incong
18 jt,rel,2098.3,Faivre et al._2014_4_cong
18 jt,rel,1915.2,Faivre et al._2014_4_incong
18 jt,rel,1679.3,Faivre et al._2014_4_cong
18 jt,rel,979,Faivre et al._2014_4_incong
18 jt,rel,430.2,Faivre et al._2014_4_incong
18 jt,unrel,456.7,Faivre et al._2014_4_cong
18 jt,rel,1011.8,Faivre et al._2014_4_cong
18 jt,unrel,439.8,Faivre et al._2014_4_cong
18 jt,rel,935.5,Faivre et al._2014_4_incong
18 jt,unrel,1081,Faivre et al._2014_4_cong
18 jt,rel,633,Faivre et al._2014_4_incong
18 jt,unrel,384.5,Faivre et al._2014_4_cong
18 jt,rel,675.6,Faivre et al._2014_4_cong
18 jt,unrel,767.4,Faivre et al._2014_4_cong
18 jt,unrel,513.2,Faivre et al._2014_4_incong
18 jt,rel,640.6,Faivre et al._2014_4_cong
18 jt,unrel,344.9,Faivre et al._2014_4_cong
18 jt,unrel,944.7,Faivre et al._2014_4_incong
18 jt,rel,1295.2,Faivre et al._2014_4_cong
18 jt,unrel,1160.2,Faivre et al._2014_4_incong
18 jt,rel,2009.3,Faivre et al._2014_4_incong
18 jt,unrel,434.3,Faivre et al._2014_4_cong
18 jt,rel,689.7,Faivre et al._2014_4_incong
18 jt,unrel,2918.7,Faivre et al._2014_4_incong
18 jt,unrel,1566.5,Faivre et al._2014_4_incong
18 jt,unrel,1913.8,Faivre et al._2014_4_incong
18 jt,unrel,1130.6,Faivre et al._2014_4_cong
18 jt,unrel,828.6,Faivre et al._2014_4_incong
18 jt,rel,1680.7,Faivre et al._2014_4_cong
18 jt,rel,2072.8,Faivre et al._2014_4_cong
18 jt,unrel,573,Faivre et al._2014_4_cong
18 jt,unrel,783.8,Faivre et al._2014_4_incong
18 jt,rel,1380.5,Faivre et al._2014_4_cong
18 jt,rel,1372.2,Faivre et al._2014_4_incong
18 jt,unrel,1189.3,Faivre et al._2014_4_incong
18 jt,rel,1738.5,Faivre et al._2014_4_incong
18 jt,rel,1784.4,Faivre et al._2014_4_incong
18 jt,rel,1390.2,Faivre et al._2014_4_incong
18 jt,unrel,816.6,Faivre et al._2014_4_incong
18 jt,unrel,1443.8,Faivre et al._2014_4_cong
18 jt,unrel,830,Faivre et al._2014_4_cong
18 jt,unrel,636.7,Faivre et al._2014_4_cong
18 jt,rel,902.8,Faivre et al._2014_4_cong
18 jt,unrel,2660.2,Faivre et al._2014_4_incong
18 jt,rel,1239.7,Faivre et al._2014_4_incong
18 jt,rel,2285.5,Faivre et al._2014_4_incong
18 jt,rel,1157.4,Faivre et al._2014_4_cong
18 jt,rel,2296.1,Faivre et al._2014_4_incong
18 jt,rel,1874.1,Faivre et al._2014_4_incong
18 jt,rel,935.4,Faivre et al._2014_4_cong
18 jt,rel,926.2,Faivre et al._2014_4_cong
18 jt,rel,978.2,Faivre et al._2014_4_incong
18 jt,rel,812.1,Faivre et al._2014_4_incong
18 jt,unrel,947.6,Faivre et al._2014_4_incong
18 jt,unrel,1045.6,Faivre et al._2014_4_cong
18 jt,unrel,656,Faivre et al._2014_4_cong
18 jt,rel,1249,Faivre et al._2014_4_incong
18 jt,rel,735.5,Faivre et al._2014_4_incong
18 jt,unrel,1322.9,Faivre et al._2014_4_incong
18 jt,unrel,786.9,Faivre et al._2014_4_incong
18 jt,unrel,2049.4,Faivre et al._2014_4_incong
18 jt,unrel,548.5,Faivre et al._2014_4_cong
18 jt,rel,631.3,Faivre et al._2014_4_cong
18 jt,unrel,1769,Faivre et al._2014_4_incong
18 jt,unrel,1404.5,Faivre et al._2014_4_incong
18 jt,rel,2229.7,Faivre et al._2014_4_cong
18 jt,rel,670.1,Faivre et al._2014_4_incong
18 jt,rel,764.1,Faivre et al._2014_4_incong
18 jt,unrel,2456.7,Faivre et al._2014_4_incong
18 jt,rel,2150.6,Faivre et al._2014_4_incong
18 jt,unrel,2613.8,Faivre et al._2014_4_cong
18 jt,unrel,1063.7,Faivre et al._2014_4_incong
18 jt,rel,1055,Faivre et al._2014_4_cong
18 jt,unrel,902.4,Faivre et al._2014_4_incong
18 jt,unrel,1718.6,Faivre et al._2014_4_incong
18 jt,rel,1273.3,Faivre et al._2014_4_cong
19 mc,rel,328.1,Faivre et al._2014_4_incong
19 mc,unrel,342.6,Faivre et al._2014_4_cong
19 mc,rel,505.4,Faivre et al._2014_4_cong
19 mc,rel,414.7,Faivre et al._2014_4_cong
19 mc,rel,364.9,Faivre et al._2014_4_cong
19 mc,unrel,414.2,Faivre et al._2014_4_cong
19 mc,rel,333.2,Faivre et al._2014_4_cong
19 mc,rel,309,Faivre et al._2014_4_cong
19 mc,rel,417,Faivre et al._2014_4_cong
19 mc,unrel,419.5,Faivre et al._2014_4_cong
19 mc,unrel,378.9,Faivre et al._2014_4_cong
19 mc,unrel,722.3,Faivre et al._2014_4_cong
19 mc,rel,474.4,Faivre et al._2014_4_cong
19 mc,rel,597.1,Faivre et al._2014_4_incong
19 mc,rel,551.7,Faivre et al._2014_4_incong
19 mc,unrel,472.9,Faivre et al._2014_4_incong
19 mc,rel,481.1,Faivre et al._2014_4_incong
19 mc,rel,460.4,Faivre et al._2014_4_incong
19 mc,rel,427,Faivre et al._2014_4_cong
19 mc,unrel,460.7,Faivre et al._2014_4_cong
19 mc,rel,462.6,Faivre et al._2014_4_cong
19 mc,rel,437,Faivre et al._2014_4_incong
19 mc,rel,459.7,Faivre et al._2014_4_incong
19 mc,rel,395.7,Faivre et al._2014_4_incong
19 mc,rel,419,Faivre et al._2014_4_cong
19 mc,rel,374,Faivre et al._2014_4_cong
19 mc,unrel,476.8,Faivre et al._2014_4_incong
19 mc,rel,378.7,Faivre et al._2014_4_incong
19 mc,rel,408,Faivre et al._2014_4_cong
19 mc,unrel,396.9,Faivre et al._2014_4_incong
19 mc,unrel,335.8,Faivre et al._2014_4_incong
19 mc,rel,407.7,Faivre et al._2014_4_cong
19 mc,rel,364.7,Faivre et al._2014_4_incong
19 mc,rel,443.2,Faivre et al._2014_4_cong
19 mc,rel,412.2,Faivre et al._2014_4_incong
19 mc,rel,424.4,Faivre et al._2014_4_cong
19 mc,rel,405.6,Faivre et al._2014_4_incong
19 mc,unrel,600.1,Faivre et al._2014_4_incong
19 mc,rel,349.8,Faivre et al._2014_4_incong
19 mc,unrel,498.4,Faivre et al._2014_4_cong
19 mc,unrel,318.9,Faivre et al._2014_4_incong
19 mc,unrel,443.9,Faivre et al._2014_4_incong
19 mc,unrel,304.4,Faivre et al._2014_4_incong
19 mc,unrel,409.6,Faivre et al._2014_4_cong
19 mc,unrel,1389.8,Faivre et al._2014_4_cong
19 mc,unrel,806.4,Faivre et al._2014_4_cong
19 mc,rel,426.7,Faivre et al._2014_4_incong
19 mc,rel,390.1,Faivre et al._2014_4_cong
19 mc,unrel,428.6,Faivre et al._2014_4_cong
19 mc,unrel,307.6,Faivre et al._2014_4_incong
19 mc,rel,463.6,Faivre et al._2014_4_incong
19 mc,unrel,602.5,Faivre et al._2014_4_cong
19 mc,unrel,415.3,Faivre et al._2014_4_incong
19 mc,rel,364.7,Faivre et al._2014_4_incong
19 mc,rel,404.8,Faivre et al._2014_4_cong
19 mc,unrel,350.3,Faivre et al._2014_4_incong
19 mc,rel,601.8,Faivre et al._2014_4_cong
19 mc,unrel,1200.8,Faivre et al._2014_4_cong
19 mc,unrel,381.2,Faivre et al._2014_4_incong
19 mc,unrel,409.9,Faivre et al._2014_4_cong
19 mc,rel,333.5,Faivre et al._2014_4_cong
19 mc,rel,320.9,Faivre et al._2014_4_cong
19 mc,unrel,321.9,Faivre et al._2014_4_incong
19 mc,rel,483,Faivre et al._2014_4_cong
19 mc,rel,327.7,Faivre et al._2014_4_incong
19 mc,unrel,350.5,Faivre et al._2014_4_cong
19 mc,unrel,328.8,Faivre et al._2014_4_cong
19 mc,rel,421.4,Faivre et al._2014_4_cong
19 mc,unrel,546.6,Faivre et al._2014_4_incong
19 mc,unrel,338.9,Faivre et al._2014_4_cong
19 mc,unrel,405.9,Faivre et al._2014_4_cong
19 mc,unrel,409.7,Faivre et al._2014_4_cong
19 mc,rel,398.4,Faivre et al._2014_4_incong
19 mc,unrel,392.8,Faivre et al._2014_4_incong
19 mc,unrel,439,Faivre et al._2014_4_incong
19 mc,unrel,399.5,Faivre et al._2014_4_cong
19 mc,rel,345.5,Faivre et al._2014_4_incong
19 mc,unrel,410.3,Faivre et al._2014_4_cong
19 mc,rel,319.2,Faivre et al._2014_4_incong
19 mc,unrel,494.1,Faivre et al._2014_4_incong
19 mc,rel,301.9,Faivre et al._2014_4_cong
19 mc,unrel,412.3,Faivre et al._2014_4_cong
19 mc,rel,350,Faivre et al._2014_4_incong
19 mc,rel,363.8,Faivre et al._2014_4_incong
19 mc,rel,455.4,Faivre et al._2014_4_incong
19 mc,unrel,417.7,Faivre et al._2014_4_incong
19 mc,unrel,410.5,Faivre et al._2014_4_incong
19 mc,unrel,337.3,Faivre et al._2014_4_incong
19 mc,unrel,386.2,Faivre et al._2014_4_cong
19 mc,unrel,486.8,Faivre et al._2014_4_incong
19 mc,rel,412.2,Faivre et al._2014_4_incong
19 mc,unrel,690.9,Faivre et al._2014_4_cong
19 mc,rel,335,Faivre et al._2014_4_cong
19 mc,rel,662.8,Faivre et al._2014_4_cong
19 mc,unrel,547.8,Faivre et al._2014_4_cong
19 mc,rel,325.7,Faivre et al._2014_4_cong
19 mc,rel,700.6,Faivre et al._2014_4_incong
19 mc,unrel,410.1,Faivre et al._2014_4_cong
19 mc,rel,342.9,Faivre et al._2014_4_cong
19 mc,rel,376.2,Faivre et al._2014_4_cong
19 mc,unrel,367.3,Faivre et al._2014_4_cong
19 mc,unrel,478.5,Faivre et al._2014_4_cong
19 mc,rel,685.9,Faivre et al._2014_4_incong
19 mc,rel,364.6,Faivre et al._2014_4_cong
19 mc,unrel,321.1,Faivre et al._2014_4_cong
19 mc,unrel,402.1,Faivre et al._2014_4_incong
19 mc,rel,349.8,Faivre et al._2014_4_cong
19 mc,rel,540.1,Faivre et al._2014_4_incong
19 mc,unrel,711.7,Faivre et al._2014_4_incong
19 mc,unrel,414.9,Faivre et al._2014_4_incong
19 mc,rel,323.4,Faivre et al._2014_4_cong
19 mc,unrel,436.7,Faivre et al._2014_4_cong
19 mc,rel,426.7,Faivre et al._2014_4_cong
19 mc,unrel,354.8,Faivre et al._2014_4_cong
19 mc,unrel,579.9,Faivre et al._2014_4_incong
19 mc,unrel,414.8,Faivre et al._2014_4_incong
19 mc,unrel,368.6,Faivre et al._2014_4_cong
19 mc,unrel,308.6,Faivre et al._2014_4_cong
19 mc,rel,390.4,Faivre et al._2014_4_incong
19 mc,unrel,389.8,Faivre et al._2014_4_incong
19 mc,rel,658.6,Faivre et al._2014_4_incong
19 mc,unrel,316.5,Faivre et al._2014_4_cong
19 mc,rel,481.2,Faivre et al._2014_4_incong
19 mc,rel,316.3,Faivre et al._2014_4_cong
19 mc,rel,445.8,Faivre et al._2014_4_cong
19 mc,rel,623.3,Faivre et al._2014_4_cong
19 mc,unrel,424.3,Faivre et al._2014_4_incong
19 mc,unrel,457.9,Faivre et al._2014_4_incong
19 mc,rel,391,Faivre et al._2014_4_incong
19 mc,rel,375.7,Faivre et al._2014_4_cong
19 mc,rel,732,Faivre et al._2014_4_incong
19 mc,unrel,411.6,Faivre et al._2014_4_incong
19 mc,unrel,889.3,Faivre et al._2014_4_incong
19 mc,rel,356,Faivre et al._2014_4_incong
19 mc,rel,425.1,Faivre et al._2014_4_cong
19 mc,rel,322.6,Faivre et al._2014_4_incong
19 mc,rel,323,Faivre et al._2014_4_incong
19 mc,unrel,335,Faivre et al._2014_4_incong
19 mc,rel,457.9,Faivre et al._2014_4_cong
19 mc,rel,439.8,Faivre et al._2014_4_incong
19 mc,rel,394.8,Faivre et al._2014_4_incong
19 mc,rel,534.8,Faivre et al._2014_4_cong
19 mc,unrel,402.1,Faivre et al._2014_4_cong
19 mc,rel,368.3,Faivre et al._2014_4_cong
19 mc,rel,535.8,Faivre et al._2014_4_cong
19 mc,unrel,423.2,Faivre et al._2014_4_cong
19 mc,unrel,466.6,Faivre et al._2014_4_incong
19 mc,rel,395.1,Faivre et al._2014_4_incong
19 mc,rel,459.3,Faivre et al._2014_4_incong
19 mc,unrel,408.7,Faivre et al._2014_4_incong
19 mc,unrel,492.7,Faivre et al._2014_4_cong
19 mc,rel,405.4,Faivre et al._2014_4_incong
2 alb,rel,1905.1,Faivre et al._2014_4_incong
2 alb,unrel,1674.5,Faivre et al._2014_4_incong
2 alb,rel,1074.8,Faivre et al._2014_4_incong
2 alb,unrel,1708.9,Faivre et al._2014_4_cong
2 alb,rel,834.8,Faivre et al._2014_4_cong
2 alb,unrel,1587.1,Faivre et al._2014_4_incong
2 alb,unrel,736.4,Faivre et al._2014_4_incong
2 alb,unrel,1917.6,Faivre et al._2014_4_incong
2 alb,rel,1198,Faivre et al._2014_4_incong
2 alb,unrel,980.9,Faivre et al._2014_4_incong
2 alb,unrel,1256.5,Faivre et al._2014_4_incong
2 alb,rel,713.5,Faivre et al._2014_4_cong
2 alb,unrel,927.4,Faivre et al._2014_4_incong
2 alb,rel,915.2,Faivre et al._2014_4_incong
2 alb,rel,686.5,Faivre et al._2014_4_incong
2 alb,rel,1973.9,Faivre et al._2014_4_cong
2 alb,unrel,1700.2,Faivre et al._2014_4_cong
2 alb,rel,1268.2,Faivre et al._2014_4_incong
2 alb,rel,2020,Faivre et al._2014_4_incong
2 alb,rel,1407,Faivre et al._2014_4_cong
2 alb,rel,2576.1,Faivre et al._2014_4_cong
2 alb,unrel,1187.3,Faivre et al._2014_4_incong
2 alb,unrel,1087.5,Faivre et al._2014_4_incong
2 alb,unrel,733.8,Faivre et al._2014_4_incong
2 alb,unrel,1788.8,Faivre et al._2014_4_cong
2 alb,rel,1918.9,Faivre et al._2014_4_cong
2 alb,rel,874.7,Faivre et al._2014_4_cong
2 alb,rel,717,Faivre et al._2014_4_cong
2 alb,rel,920.3,Faivre et al._2014_4_cong
2 alb,unrel,1582.8,Faivre et al._2014_4_cong
2 alb,rel,1477.1,Faivre et al._2014_4_incong
2 alb,rel,800.4,Faivre et al._2014_4_incong
2 alb,rel,786.9,Faivre et al._2014_4_cong
2 alb,unrel,1070.9,Faivre et al._2014_4_cong
2 alb,unrel,943.1,Faivre et al._2014_4_incong
2 alb,rel,762.5,Faivre et al._2014_4_incong
2 alb,unrel,670.1,Faivre et al._2014_4_incong
2 alb,unrel,737.8,Faivre et al._2014_4_incong
2 alb,unrel,1070.6,Faivre et al._2014_4_cong
2 alb,unrel,2056.5,Faivre et al._2014_4_incong
2 alb,unrel,960.9,Faivre et al._2014_4_incong
2 alb,rel,771.7,Faivre et al._2014_4_incong
2 alb,unrel,883.9,Faivre et al._2014_4_cong
2 alb,rel,634.4,Faivre et al._2014_4_incong
2 alb,rel,629.8,Faivre et al._2014_4_cong
2 alb,rel,715.5,Faivre et al._2014_4_incong
2 alb,rel,969.8,Faivre et al._2014_4_incong
2 alb,rel,663.5,Faivre et al._2014_4_incong
2 alb,unrel,614.7,Faivre et al._2014_4_incong
2 alb,rel,669.7,Faivre et al._2014_4_incong
2 alb,rel,696.2,Faivre et al._2014_4_incong
2 alb,unrel,1082.3,Faivre et al._2014_4_incong
2 alb,unrel,714.9,Faivre et al._2014_4_cong
2 alb,rel,1277.2,Faivre et al._2014_4_cong
2 alb,rel,838.1,Faivre et al._2014_4_incong
2 alb,unrel,369.1,Faivre et al._2014_4_cong
2 alb,unrel,371.3,Faivre et al._2014_4_cong
2 alb,unrel,895.2,Faivre et al._2014_4_cong
2 alb,unrel,481.2,Faivre et al._2014_4_incong
2 alb,unrel,515.2,Faivre et al._2014_4_incong
2 alb,unrel,689.8,Faivre et al._2014_4_cong
2 alb,rel,567.2,Faivre et al._2014_4_incong
2 alb,unrel,576.4,Faivre et al._2014_4_incong
2 alb,rel,487.9,Faivre et al._2014_4_incong
2 alb,unrel,621.4,Faivre et al._2014_4_incong
2 alb,rel,469.5,Faivre et al._2014_4_cong
2 alb,unrel,1022.5,Faivre et al._2014_4_incong
2 alb,unrel,532,Faivre et al._2014_4_cong
2 alb,rel,736,Faivre et al._2014_4_incong
2 alb,unrel,613.5,Faivre et al._2014_4_incong
2 alb,rel,529.6,Faivre et al._2014_4_incong
2 alb,rel,433.5,Faivre et al._2014_4_cong
2 alb,unrel,443,Faivre et al._2014_4_cong
2 alb,unrel,458.4,Faivre et al._2014_4_cong
2 alb,rel,497.8,Faivre et al._2014_4_cong
2 alb,unrel,501.1,Faivre et al._2014_4_cong
2 alb,unrel,478.9,Faivre et al._2014_4_incong
2 alb,rel,463.8,Faivre et al._2014_4_cong
2 alb,unrel,519.5,Faivre et al._2014_4_cong
2 alb,rel,392.1,Faivre et al._2014_4_cong
2 alb,unrel,440.4,Faivre et al._2014_4_cong
2 alb,unrel,449.9,Faivre et al._2014_4_incong
2 alb,rel,460.3,Faivre et al._2014_4_cong
2 alb,rel,584.2,Faivre et al._2014_4_cong
2 alb,rel,536.2,Faivre et al._2014_4_incong
2 alb,unrel,452.3,Faivre et al._2014_4_cong
2 alb,unrel,438.2,Faivre et al._2014_4_cong
2 alb,rel,564,Faivre et al._2014_4_incong
2 alb,rel,482.9,Faivre et al._2014_4_cong
2 alb,unrel,471.7,Faivre et al._2014_4_cong
2 alb,rel,492.7,Faivre et al._2014_4_incong
2 alb,unrel,473.4,Faivre et al._2014_4_cong
2 alb,rel,530.9,Faivre et al._2014_4_incong
2 alb,rel,395.2,Faivre et al._2014_4_cong
2 alb,unrel,638.6,Faivre et al._2014_4_cong
2 alb,rel,461.3,Faivre et al._2014_4_cong
2 alb,unrel,435.6,Faivre et al._2014_4_cong
2 alb,rel,473.5,Faivre et al._2014_4_incong
2 alb,unrel,442.5,Faivre et al._2014_4_incong
2 alb,unrel,658.9,Faivre et al._2014_4_incong
2 alb,rel,521.6,Faivre et al._2014_4_incong
2 alb,rel,536.2,Faivre et al._2014_4_incong
2 alb,unrel,464.8,Faivre et al._2014_4_cong
2 alb,rel,453.1,Faivre et al._2014_4_cong
2 alb,unrel,491.7,Faivre et al._2014_4_incong
2 alb,unrel,490,Faivre et al._2014_4_incong
2 alb,unrel,549.9,Faivre et al._2014_4_incong
2 alb,unrel,483.3,Faivre et al._2014_4_incong
2 alb,rel,518.9,Faivre et al._2014_4_incong
2 alb,unrel,469.3,Faivre et al._2014_4_cong
2 alb,unrel,484.3,Faivre et al._2014_4_cong
2 alb,unrel,467.1,Faivre et al._2014_4_incong
2 alb,rel,514.2,Faivre et al._2014_4_incong
2 alb,unrel,546.5,Faivre et al._2014_4_cong
2 alb,unrel,454.3,Faivre et al._2014_4_incong
2 alb,rel,459.1,Faivre et al._2014_4_cong
2 alb,unrel,512.3,Faivre et al._2014_4_incong
2 alb,rel,684.9,Faivre et al._2014_4_incong
2 alb,rel,593.5,Faivre et al._2014_4_cong
2 alb,rel,505.7,Faivre et al._2014_4_cong
2 alb,unrel,490.6,Faivre et al._2014_4_incong
2 alb,rel,560,Faivre et al._2014_4_incong
2 alb,rel,480.7,Faivre et al._2014_4_cong
2 alb,rel,444.9,Faivre et al._2014_4_incong
2 alb,rel,441.4,Faivre et al._2014_4_cong
2 alb,rel,677.5,Faivre et al._2014_4_cong
2 alb,unrel,489.6,Faivre et al._2014_4_cong
2 alb,rel,384.5,Faivre et al._2014_4_cong
2 alb,rel,555.7,Faivre et al._2014_4_incong
2 alb,unrel,717.1,Faivre et al._2014_4_incong
2 alb,rel,524.1,Faivre et al._2014_4_incong
2 alb,unrel,512.3,Faivre et al._2014_4_cong
2 alb,rel,505.6,Faivre et al._2014_4_incong
2 alb,rel,656,Faivre et al._2014_4_incong
2 alb,rel,514.8,Faivre et al._2014_4_incong
2 alb,unrel,550,Faivre et al._2014_4_incong
2 alb,unrel,421.4,Faivre et al._2014_4_cong
2 alb,unrel,538.7,Faivre et al._2014_4_incong
2 alb,rel,543.5,Faivre et al._2014_4_cong
2 alb,unrel,483.1,Faivre et al._2014_4_incong
2 alb,unrel,543.6,Faivre et al._2014_4_incong
2 alb,unrel,506.8,Faivre et al._2014_4_incong
2 alb,unrel,442.9,Faivre et al._2014_4_cong
2 alb,rel,487.5,Faivre et al._2014_4_incong
2 alb,rel,481.1,Faivre et al._2014_4_cong
2 alb,rel,454.7,Faivre et al._2014_4_incong
2 alb,unrel,802.6,Faivre et al._2014_4_incong
2 alb,rel,514.8,Faivre et al._2014_4_incong
2 alb,rel,454.2,Faivre et al._2014_4_cong
2 alb,unrel,467.3,Faivre et al._2014_4_incong
2 alb,rel,416.5,Faivre et al._2014_4_cong
2 alb,rel,445.2,Faivre et al._2014_4_cong
2 alb,unrel,517.7,Faivre et al._2014_4_incong
2 alb,unrel,491,Faivre et al._2014_4_cong
2 alb,rel,496,Faivre et al._2014_4_incong
2 alb,unrel,505.6,Faivre et al._2014_4_incong
2 alb,rel,492.8,Faivre et al._2014_4_cong
2 alb,unrel,771,Faivre et al._2014_4_cong
2 alb,unrel,382.8,Faivre et al._2014_4_cong
2 alb,unrel,543,Faivre et al._2014_4_incong
2 alb,unrel,462.5,Faivre et al._2014_4_cong
20 rs,rel,1640.6,Faivre et al._2014_4_incong
20 rs,unrel,679.6,Faivre et al._2014_4_incong
20 rs,rel,2643.8,Faivre et al._2014_4_cong
20 rs,unrel,919.1,Faivre et al._2014_4_cong
20 rs,rel,1446.2,Faivre et al._2014_4_cong
20 rs,unrel,3959.9,Faivre et al._2014_4_incong
20 rs,rel,1929.6,Faivre et al._2014_4_incong
20 rs,unrel,720.9,Faivre et al._2014_4_cong
20 rs,rel,1040.2,Faivre et al._2014_4_incong
20 rs,rel,1011.8,Faivre et al._2014_4_cong
20 rs,rel,1391.2,Faivre et al._2014_4_incong
20 rs,rel,1354.7,Faivre et al._2014_4_incong
20 rs,unrel,1339.9,Faivre et al._2014_4_incong
20 rs,unrel,880.2,Faivre et al._2014_4_cong
20 rs,unrel,782,Faivre et al._2014_4_cong
20 rs,rel,615.2,Faivre et al._2014_4_incong
20 rs,rel,3053.2,Faivre et al._2014_4_cong
20 rs,rel,1875.3,Faivre et al._2014_4_incong
20 rs,unrel,762.1,Faivre et al._2014_4_cong
20 rs,unrel,447.8,Faivre et al._2014_4_cong
20 rs,rel,470.3,Faivre et al._2014_4_cong
20 rs,unrel,369.7,Faivre et al._2014_4_cong
20 rs,unrel,479.8,Faivre et al._2014_4_cong
20 rs,rel,514.8,Faivre et al._2014_4_cong
20 rs,unrel,602.9,Faivre et al._2014_4_incong
20 rs,unrel,3673.6,Faivre et al._2014_4_incong
20 rs,unrel,692,Faivre et al._2014_4_cong
20 rs,rel,448.3,Faivre et al._2014_4_cong
20 rs,unrel,391.1,Faivre et al._2014_4_cong
20 rs,unrel,629,Faivre et al._2014_4_cong
20 rs,unrel,852,Faivre et al._2014_4_incong
20 rs,unrel,508.4,Faivre et al._2014_4_cong
20 rs,unrel,409.6,Faivre et al._2014_4_cong
20 rs,unrel,372.3,Faivre et al._2014_4_cong
20 rs,unrel,946.3,Faivre et al._2014_4_incong
20 rs,rel,861.2,Faivre et al._2014_4_incong
20 rs,unrel,766.4,Faivre et al._2014_4_incong
20 rs,rel,974.6,Faivre et al._2014_4_incong
20 rs,rel,941.9,Faivre et al._2014_4_cong
20 rs,unrel,718.3,Faivre et al._2014_4_incong
20 rs,rel,370,Faivre et al._2014_4_cong
20 rs,rel,541.8,Faivre et al._2014_4_cong
20 rs,unrel,348.7,Faivre et al._2014_4_cong
20 rs,unrel,404.1,Faivre et al._2014_4_cong
20 rs,rel,880.4,Faivre et al._2014_4_cong
20 rs,rel,1910,Faivre et al._2014_4_cong
20 rs,rel,2857.6,Faivre et al._2014_4_incong
20 rs,unrel,707.3,Faivre et al._2014_4_cong
20 rs,rel,448.2,Faivre et al._2014_4_cong
20 rs,rel,493.7,Faivre et al._2014_4_incong
20 rs,rel,598.2,Faivre et al._2014_4_cong
20 rs,unrel,830.3,Faivre et al._2014_4_incong
20 rs,rel,780.5,Faivre et al._2014_4_incong
20 rs,unrel,1393.1,Faivre et al._2014_4_incong
20 rs,unrel,1902.3,Faivre et al._2014_4_incong
20 rs,unrel,1168.1,Faivre et al._2014_4_incong
20 rs,rel,536.2,Faivre et al._2014_4_incong
20 rs,rel,540.8,Faivre et al._2014_4_cong
20 rs,rel,876.1,Faivre et al._2014_4_incong
20 rs,rel,552.6,Faivre et al._2014_4_cong
20 rs,rel,414.9,Faivre et al._2014_4_cong
20 rs,unrel,739.7,Faivre et al._2014_4_incong
20 rs,unrel,577.4,Faivre et al._2014_4_cong
20 rs,rel,1268,Faivre et al._2014_4_incong
20 rs,rel,556.8,Faivre et al._2014_4_cong
20 rs,unrel,431.8,Faivre et al._2014_4_incong
20 rs,rel,460.1,Faivre et al._2014_4_cong
20 rs,unrel,424.6,Faivre et al._2014_4_cong
20 rs,rel,533.4,Faivre et al._2014_4_incong
20 rs,rel,617.2,Faivre et al._2014_4_incong
20 rs,rel,574.2,Faivre et al._2014_4_cong
20 rs,unrel,415,Faivre et al._2014_4_cong
20 rs,rel,898.8,Faivre et al._2014_4_cong
20 rs,unrel,906.1,Faivre et al._2014_4_incong
20 rs,rel,1437.9,Faivre et al._2014_4_incong
20 rs,unrel,555.3,Faivre et al._2014_4_cong
20 rs,unrel,562.5,Faivre et al._2014_4_incong
20 rs,rel,1799.9,Faivre et al._2014_4_cong
20 rs,unrel,558.9,Faivre et al._2014_4_incong
20 rs,rel,445.9,Faivre et al._2014_4_incong
20 rs,rel,864.1,Faivre et al._2014_4_incong
20 rs,unrel,876.2,Faivre et al._2014_4_incong
20 rs,unrel,408.2,Faivre et al._2014_4_incong
20 rs,rel,366.9,Faivre et al._2014_4_incong
20 rs,unrel,773.2,Faivre et al._2014_4_incong
20 rs,unrel,2160.5,Faivre et al._2014_4_cong
20 rs,unrel,572,Faivre et al._2014_4_incong
20 rs,unrel,857.1,Faivre et al._2014_4_incong
20 rs,unrel,702.1,Faivre et al._2014_4_incong
20 rs,unrel,1032.2,Faivre et al._2014_4_incong
20 rs,unrel,565.9,Faivre et al._2014_4_cong
20 rs,unrel,821.1,Faivre et al._2014_4_incong
20 rs,unrel,3693,Faivre et al._2014_4_incong
20 rs,rel,457.3,Faivre et al._2014_4_incong
20 rs,unrel,472.6,Faivre et al._2014_4_cong
20 rs,unrel,437,Faivre et al._2014_4_cong
20 rs,rel,458.5,Faivre et al._2014_4_cong
20 rs,rel,784.5,Faivre et al._2014_4_incong
20 rs,unrel,490.3,Faivre et al._2014_4_cong
20 rs,unrel,939.2,Faivre et al._2014_4_incong
20 rs,rel,581.6,Faivre et al._2014_4_incong
20 rs,unrel,332.1,Faivre et al._2014_4_incong
