"","idv","iv","dv","exp"
"538","9","typisch",527,"Estes_etal_2008"
"539","9","typisch",415,"Estes_etal_2008"
"540","9","typisch",505,"Estes_etal_2008"
"541","10","typisch",489,"Estes_etal_2008"
"542","10","typisch",426,"Estes_etal_2008"
"543","10","typisch",459,"Estes_etal_2008"
"544","10","typisch",354,"Estes_etal_2008"
"545","10","typisch",674,"Estes_etal_2008"
"546","10","typisch",481,"Estes_etal_2008"
"547","10","typisch",489,"Estes_etal_2008"
"548","10","typisch",367,"Estes_etal_2008"
"549","10","typisch",264,"Estes_etal_2008"
"550","10","typisch",389,"Estes_etal_2008"
"551","10","typisch",376,"Estes_etal_2008"
"552","10","typisch",427,"Estes_etal_2008"
"553","10","typisch",479,"Estes_etal_2008"
"554","10","typisch",342,"Estes_etal_2008"
"555","10","untypisch",319,"Estes_etal_2008"
"556","10","untypisch",372,"Estes_etal_2008"
"557","10","untypisch",322,"Estes_etal_2008"
"558","10","untypisch",347,"Estes_etal_2008"
"559","10","untypisch",536,"Estes_etal_2008"
"560","10","untypisch",326,"Estes_etal_2008"
"561","10","untypisch",432,"Estes_etal_2008"
"562","10","untypisch",331,"Estes_etal_2008"
"563","10","untypisch",466,"Estes_etal_2008"
"564","10","untypisch",403,"Estes_etal_2008"
"565","10","untypisch",394,"Estes_etal_2008"
"566","10","untypisch",361,"Estes_etal_2008"
"567","10","untypisch",369,"Estes_etal_2008"
"568","10","untypisch",387,"Estes_etal_2008"
"569","10","untypisch",344,"Estes_etal_2008"
"570","10","untypisch",283,"Estes_etal_2008"
"571","10","untypisch",391,"Estes_etal_2008"
"572","10","untypisch",347,"Estes_etal_2008"
"573","10","untypisch",339,"Estes_etal_2008"
"574","10","untypisch",542,"Estes_etal_2008"
"575","10","untypisch",385,"Estes_etal_2008"
"576","10","untypisch",365,"Estes_etal_2008"
"577","10","untypisch",375,"Estes_etal_2008"
"578","10","untypisch",427,"Estes_etal_2008"
"579","10","untypisch",543,"Estes_etal_2008"
"580","10","untypisch",409,"Estes_etal_2008"
"581","10","untypisch",377,"Estes_etal_2008"
"582","10","untypisch",416,"Estes_etal_2008"
"583","10","untypisch",410,"Estes_etal_2008"
"584","10","untypisch",485,"Estes_etal_2008"
"585","10","typisch",424,"Estes_etal_2008"
"586","10","typisch",372,"Estes_etal_2008"
"587","10","typisch",481,"Estes_etal_2008"
"588","10","typisch",385,"Estes_etal_2008"
"589","10","typisch",363,"Estes_etal_2008"
"590","10","typisch",505,"Estes_etal_2008"
"591","10","typisch",349,"Estes_etal_2008"
"592","10","typisch",371,"Estes_etal_2008"
"593","10","typisch",373,"Estes_etal_2008"
"594","10","typisch",397,"Estes_etal_2008"
"595","10","typisch",349,"Estes_etal_2008"
