Subject,ldtfreq,Procedure,word_NW,Target.ACC,Target.RT,border,z,,,
555,3,DegradedProc,2,1,1143,1,-0.133045385,,,
555,3,DegradedProc,2,1,1154,1,-0.112918927,,,
555,3,CleanProc,2,1,1157,1,-0.107429893,,,
555,3,CleanProc,2,1,1162,1,-0.098281503,,,
555,3,DegradedProc,2,1,1175,1,-0.074495688,,,
555,3,CleanProc,2,1,1185,1,-0.056198908,,,
555,3,DegradedProc,2,1,1192,1,-0.043391162,,,
555,3,CleanProc,2,1,1193,1,-0.041561484,,,
555,3,DegradedProc,2,1,1233,1,0.031625637,,,
555,3,DegradedProc,2,1,1236,1,0.037114671,,,
555,3,CleanProc,2,1,1240,1,0.044433384,,,
555,3,CleanProc,2,1,1270,1,0.099323725,,,
555,3,DegradedProc,2,1,1297,1,0.148725031,,,
555,3,CleanProc,2,1,1318,1,0.18714827,,,
555,3,CleanProc,2,1,1323,1,0.19629666,,,
555,3,DegradedProc,2,1,1334,1,0.216423119,,,
555,3,DegradedProc,2,1,1381,1,0.302417986,,,
555,3,DegradedProc,2,1,1414,1,0.362797361,,,
555,3,CleanProc,2,1,1434,1,0.399390922,,,
555,3,DegradedProc,2,1,1441,1,0.412198668,,,
555,3,DegradedProc,2,1,1444,1,0.417687702,,,
555,3,CleanProc,2,1,1455,1,0.43781416,,,
555,3,CleanProc,2,1,1464,1,0.454281263,,,
555,3,DegradedProc,2,1,1472,1,0.468918687,,,
555,3,DegradedProc,2,1,1484,1,0.490874823,,,
555,3,DegradedProc,2,1,1526,1,0.567721301,,,
555,3,CleanProc,2,1,1548,1,0.607974217,,,
555,3,DegradedProc,2,1,1558,1,0.626270998,,,
555,3,DegradedProc,2,1,1577,1,0.66103488,,,
555,3,DegradedProc,2,1,1587,1,0.679331661,,,
555,3,CleanProc,2,1,1594,1,0.692139407,,,
555,3,DegradedProc,2,1,1602,1,0.706776831,,,
555,3,DegradedProc,2,1,1607,1,0.715925221,,,
555,3,DegradedProc,2,1,1618,1,0.73605168,,,
555,3,CleanProc,2,1,1619,1,0.737881358,,,
555,3,DegradedProc,2,1,1631,1,0.759837494,,,
555,3,DegradedProc,2,1,1647,1,0.789112343,,,
555,3,DegradedProc,2,1,1667,1,0.825705903,,,
555,3,DegradedProc,2,1,1685,1,0.858640108,,,
555,3,DegradedProc,2,1,1699,1,0.8842556,,,
555,3,DegradedProc,2,1,1712,1,0.908041415,,,
555,3,CleanProc,2,1,1722,1,0.926338195,,,
555,3,CleanProc,2,1,1729,1,0.939145941,,,
555,3,CleanProc,2,1,1770,1,1.01416274,,,
555,3,CleanProc,2,1,1851,1,1.162366661,,,
555,3,CleanProc,2,1,1854,1,1.167855695,,,
555,3,DegradedProc,2,1,1854,1,1.167855695,,,
555,3,DegradedProc,2,1,1867,1,1.19164151,,,
555,3,DegradedProc,2,1,1939,1,1.323378328,,,
555,3,DegradedProc,2,1,1946,1,1.336186074,,,
555,3,DegradedProc,2,1,1947,1,1.338015752,,,
555,3,DegradedProc,2,1,1968,1,1.376438991,,,
555,3,DegradedProc,2,1,1990,1,1.416691907,,,
555,3,DegradedProc,2,1,2000,1,1.434988688,,,
555,3,DegradedProc,2,1,2125,1,1.663698442,,,
555,3,CleanProc,2,1,2138,1,1.687484256,,,
555,3,DegradedProc,2,1,2147,1,1.703951358,,,
555,3,DegradedProc,2,1,2214,1,1.826539787,,,
555,3,DegradedProc,2,1,2487,1,2.326041889,,,
555,3,DegradedProc,2,1,2492,1,2.335190279,,,
555,3,DegradedProc,2,1,2506,1,2.360805772,,,
555,3,DegradedProc,2,1,2510,1,2.368124484,,,
556,3,CleanProc,2,1,209,0,-1.503640886,,,
556,3,CleanProc,2,1,288,1,-1.373840792,,,
556,3,DegradedProc,2,1,290,1,-1.370554714,,,
556,3,DegradedProc,2,1,299,1,-1.355767361,,,
556,3,DegradedProc,2,1,307,1,-1.342623048,,,
556,3,CleanProc,2,1,310,1,-1.33769393,,,
556,3,DegradedProc,2,1,312,1,-1.334407852,,,
556,3,CleanProc,2,1,314,1,-1.331121774,,,
556,3,DegradedProc,2,1,334,1,-1.29826099,,,
556,3,DegradedProc,2,1,336,1,-1.294974912,,,
556,3,CleanProc,2,1,341,1,-1.286759716,,,
556,3,CleanProc,2,1,344,1,-1.281830599,,,
556,3,CleanProc,2,1,358,1,-1.25882805,,,
556,3,DegradedProc,2,1,363,1,-1.250612854,,,
556,3,DegradedProc,2,1,365,1,-1.247326776,,,
556,3,DegradedProc,2,1,379,1,-1.224324228,,,
556,3,DegradedProc,2,1,384,1,-1.216109032,,,
556,3,DegradedProc,2,1,406,1,-1.17996217,,,
556,3,DegradedProc,2,1,427,1,-1.145458348,,,
556,3,DegradedProc,2,1,431,1,-1.138886191,,,
556,3,DegradedProc,2,1,433,1,-1.135600113,,,
556,3,DegradedProc,2,1,447,1,-1.112597565,,,
556,3,CleanProc,2,1,475,1,-1.066592468,,,
556,3,CleanProc,2,1,479,1,-1.060020311,,,
556,3,DegradedProc,2,1,483,1,-1.053448155,,,
556,3,CleanProc,2,1,510,1,-1.009086097,,,
556,3,DegradedProc,2,1,542,1,-0.956508844,,,
556,3,DegradedProc,2,1,553,1,-0.938435413,,,
556,3,DegradedProc,2,1,560,1,-0.926934139,,,
556,3,DegradedProc,2,1,565,1,-0.918718943,,,
556,3,DegradedProc,2,1,596,1,-0.867784729,,,
556,3,CleanProc,2,1,662,1,-0.759344144,,,
556,3,CleanProc,2,1,671,1,-0.744556791,,,
556,3,DegradedProc,2,1,706,1,-0.687050421,,,
556,3,DegradedProc,2,1,722,1,-0.660761794,,,
556,3,CleanProc,2,1,750,1,-0.614756697,,,
556,3,DegradedProc,2,1,750,1,-0.614756697,,,
556,3,DegradedProc,2,1,752,1,-0.611470619,,,
556,3,DegradedProc,2,1,767,1,-0.586825032,,,
556,3,DegradedProc,2,1,773,1,-0.576966797,,,
556,3,DegradedProc,2,1,774,1,-0.575323757,,,
556,3,DegradedProc,2,1,778,1,-0.568751601,,,
556,3,DegradedProc,2,1,784,1,-0.558893366,,,
556,3,DegradedProc,2,1,812,1,-0.512888269,,,
556,3,DegradedProc,2,1,820,1,-0.499743956,,,
556,3,DegradedProc,2,1,820,1,-0.499743956,,,
556,3,CleanProc,2,1,824,1,-0.493171799,,,
556,3,CleanProc,2,1,829,1,-0.484956603,,,
556,3,DegradedProc,2,1,832,1,-0.480027486,,,
556,3,DegradedProc,2,1,832,1,-0.480027486,,,
556,3,CleanProc,2,1,853,1,-0.445523663,,,
556,3,CleanProc,2,1,864,1,-0.427450232,,,
556,3,CleanProc,2,1,877,1,-0.406090723,,,
556,3,DegradedProc,2,1,877,1,-0.406090723,,,
556,3,CleanProc,2,1,908,1,-0.355156509,,,
556,3,CleanProc,2,1,912,1,-0.348584352,,,
556,3,CleanProc,2,1,938,1,-0.305865334,,,
556,3,CleanProc,2,1,939,1,-0.304222295,,,
556,3,DegradedProc,2,1,953,1,-0.281219747,,,
556,3,CleanProc,2,1,954,1,-0.279576708,,,
556,3,CleanProc,2,1,962,1,-0.266432394,,,
556,3,CleanProc,2,1,976,1,-0.243429846,,,
556,3,CleanProc,2,1,976,1,-0.243429846,,,
556,3,CleanProc,2,1,977,1,-0.241786807,,,
556,3,CleanProc,2,1,991,1,-0.218784258,,,
556,3,DegradedProc,2,1,994,1,-0.213855141,,,
556,3,DegradedProc,2,1,995,1,-0.212212102,,,
556,3,CleanProc,2,1,1003,1,-0.199067788,,,
556,3,CleanProc,2,1,1025,1,-0.162920927,,,
556,3,CleanProc,2,1,1027,1,-0.159634848,,,
556,3,DegradedProc,2,1,1033,1,-0.149776613,,,
556,3,CleanProc,2,1,1037,1,-0.143204457,,,
556,3,DegradedProc,2,1,1046,1,-0.128417104,,,
556,3,CleanProc,2,1,1058,1,-0.108700634,,,
556,3,DegradedProc,2,1,1062,1,-0.102128478,,,
556,3,DegradedProc,2,1,1070,1,-0.088984164,,,
556,3,DegradedProc,2,1,1109,1,-0.024905637,,,
556,3,CleanProc,2,1,1112,1,-0.019976519,,,
556,3,CleanProc,2,1,1151,1,0.044102008,,,
556,3,DegradedProc,2,1,1151,1,0.044102008,,,
556,3,DegradedProc,2,1,1156,1,0.052317204,,,
556,3,CleanProc,2,1,1166,1,0.068747596,,,
556,3,CleanProc,2,1,1185,1,0.09996534,,,
556,3,CleanProc,2,1,1189,1,0.106537496,,,
556,3,CleanProc,2,1,1195,1,0.116395731,,,
556,3,CleanProc,2,1,1210,1,0.141041319,,,
556,3,CleanProc,2,1,1217,1,0.152542593,,,
556,3,DegradedProc,2,1,1232,1,0.177188181,,,
556,3,CleanProc,2,1,1246,1,0.200190729,,,
556,3,DegradedProc,2,1,1258,1,0.219907199,,,
556,3,DegradedProc,2,1,1271,1,0.241266708,,,
556,3,CleanProc,2,1,1276,1,0.249481904,,,
556,3,CleanProc,2,1,1278,1,0.252767982,,,
556,3,DegradedProc,2,1,1283,1,0.260983178,,,
556,3,DegradedProc,2,1,1284,1,0.262626217,,,
556,3,CleanProc,2,1,1317,1,0.31684651,,,
556,3,DegradedProc,2,1,1331,1,0.339849058,,,
556,3,DegradedProc,2,1,1333,1,0.343135136,,,
556,3,CleanProc,2,1,1350,1,0.371066802,,,
556,3,DegradedProc,2,1,1371,1,0.405570625,,,
556,3,DegradedProc,2,1,1371,1,0.405570625,,,
556,3,DegradedProc,2,1,1401,1,0.4548618,,,
556,3,CleanProc,2,1,1425,1,0.49429474,,,
556,3,CleanProc,2,1,1427,1,0.497580818,,,
556,3,DegradedProc,2,1,1456,1,0.545228954,,,
556,3,CleanProc,2,1,1487,1,0.596163168,,,
556,3,CleanProc,2,1,1491,1,0.602735324,,,
556,3,CleanProc,2,1,1495,1,0.609307481,,,
556,3,CleanProc,2,1,1510,1,0.633953069,,,
556,3,CleanProc,2,1,1511,1,0.635596108,,,
556,3,CleanProc,2,1,1512,1,0.637239147,,,
556,3,CleanProc,2,1,1581,1,0.750608849,,,
556,3,CleanProc,2,1,1587,1,0.760467084,,,
556,3,CleanProc,2,1,1610,1,0.798256985,,,
556,3,DegradedProc,2,1,1619,1,0.813044338,,,
556,3,DegradedProc,2,1,1620,1,0.814687377,,,
556,3,DegradedProc,2,1,1623,1,0.819616494,,,
556,3,CleanProc,2,1,1708,1,0.959274823,,,
556,3,DegradedProc,2,1,1716,1,0.972419137,,,
556,3,CleanProc,2,1,1770,1,1.061143252,,,
556,3,DegradedProc,2,1,1775,1,1.069358448,,,
556,3,CleanProc,2,1,1848,1,1.189300307,,,
556,3,CleanProc,2,1,1855,1,1.200801581,,,
556,3,DegradedProc,2,1,1879,1,1.240234521,,,
556,3,CleanProc,2,1,2058,1,1.534338531,,,
556,3,CleanProc,2,1,2066,1,1.547482845,,,
556,3,CleanProc,2,1,2114,1,1.626348725,,,
556,3,CleanProc,2,1,2172,1,1.721644996,,,
556,3,CleanProc,2,1,2232,1,1.820227346,,,
556,3,CleanProc,2,1,2256,1,1.859660286,,,
556,3,DegradedProc,2,1,2301,1,1.933597049,,,
556,3,DegradedProc,2,1,2370,1,2.046966751,,,
556,3,CleanProc,2,1,2413,1,2.117617435,,,
556,3,CleanProc,2,1,2434,1,2.152121258,,,
556,3,CleanProc,2,1,2474,1,2.217842824,,,
556,3,CleanProc,2,1,2519,1,2.291779587,,,
556,3,CleanProc,2,1,2621,1,2.459369582,,,
557,3,DegradedProc,2,1,569,0,-1.253091195,,,
557,3,CleanProc,2,1,573,1,-1.24386139,,,
557,3,CleanProc,2,1,575,1,-1.239246488,,,
557,3,CleanProc,2,1,631,1,-1.110029224,,,
557,3,CleanProc,2,1,638,1,-1.093877066,,,
557,3,CleanProc,2,1,650,1,-1.066187652,,,
557,3,CleanProc,2,1,660,1,-1.043113141,,,
557,3,CleanProc,2,1,664,1,-1.033883336,,,
557,3,CleanProc,2,1,666,1,-1.029268434,,,
557,3,DegradedProc,2,1,667,1,-1.026960983,,,
557,3,CleanProc,2,1,670,1,-1.020038629,,,
557,3,CleanProc,2,1,673,1,-1.013116276,,,
557,3,CleanProc,2,1,675,1,-1.008501374,,,
557,3,CleanProc,2,1,678,1,-1.00157902,,,
557,3,CleanProc,2,1,683,1,-0.990041765,,,
557,3,DegradedProc,2,1,694,1,-0.964659802,,,
557,3,CleanProc,2,1,698,1,-0.955429997,,,
557,3,DegradedProc,2,1,704,1,-0.941585291,,,
557,3,DegradedProc,2,1,714,1,-0.918510779,,,
557,3,CleanProc,2,1,719,1,-0.906973523,,,
557,3,CleanProc,2,1,732,1,-0.876976659,,,
557,3,CleanProc,2,1,736,1,-0.867746854,,,
557,3,CleanProc,2,1,739,1,-0.860824501,,,
557,3,DegradedProc,2,1,739,1,-0.860824501,,,
557,3,CleanProc,2,1,741,1,-0.856209598,,,
557,3,DegradedProc,2,1,752,1,-0.830827636,,,
557,3,DegradedProc,2,1,754,1,-0.826212733,,,
557,3,CleanProc,2,1,756,1,-0.821597831,,,
557,3,DegradedProc,2,1,758,1,-0.816982929,,,
557,3,DegradedProc,2,1,759,1,-0.814675478,,,
557,3,CleanProc,2,1,762,1,-0.807753124,,,
557,3,CleanProc,2,1,777,1,-0.773141357,,,
557,3,CleanProc,2,1,790,1,-0.743144492,,,
557,3,CleanProc,2,1,796,1,-0.729299785,,,
557,3,CleanProc,2,1,800,1,-0.720069981,,,
557,3,CleanProc,2,1,808,1,-0.701610372,,,
557,3,CleanProc,2,1,808,1,-0.701610372,,,
557,3,CleanProc,2,1,817,1,-0.680843311,,,
557,3,DegradedProc,2,1,819,1,-0.676228409,,,
557,3,CleanProc,2,1,821,1,-0.671613507,,,
557,3,DegradedProc,2,1,827,1,-0.6577688,,,
557,3,CleanProc,2,1,830,1,-0.650846447,,,
557,3,CleanProc,2,1,834,1,-0.641616642,,,
557,3,CleanProc,2,1,834,1,-0.641616642,,,
557,3,CleanProc,2,1,847,1,-0.611619777,,,
557,3,DegradedProc,2,1,850,1,-0.604697424,,,
557,3,CleanProc,2,1,854,1,-0.595467619,,,
557,3,CleanProc,2,1,857,1,-0.588545266,,,
557,3,CleanProc,2,1,858,1,-0.586237815,,,
557,3,CleanProc,2,1,858,1,-0.586237815,,,
557,3,CleanProc,2,1,877,1,-0.542396243,,,
557,3,DegradedProc,2,1,882,1,-0.530858987,,,
557,3,CleanProc,2,1,883,1,-0.528551536,,,
557,3,CleanProc,2,1,893,1,-0.505477025,,,
557,3,CleanProc,2,1,897,1,-0.49624722,,,
557,3,DegradedProc,2,1,901,1,-0.487017415,,,
557,3,DegradedProc,2,1,905,1,-0.477787611,,,
557,3,DegradedProc,2,1,905,1,-0.477787611,,,
557,3,CleanProc,2,1,913,1,-0.459328002,,,
557,3,DegradedProc,2,1,914,1,-0.457020551,,,
557,3,DegradedProc,2,1,924,1,-0.433946039,,,
557,3,CleanProc,2,1,925,1,-0.431638588,,,
557,3,CleanProc,2,1,930,1,-0.420101332,,,
557,3,DegradedProc,2,1,932,1,-0.41548643,,,
557,3,CleanProc,2,1,939,1,-0.399334272,,,
557,3,DegradedProc,2,1,940,1,-0.397026821,,,
557,3,CleanProc,2,1,942,1,-0.392411919,,,
557,3,CleanProc,2,1,944,1,-0.387797016,,,
557,3,CleanProc,2,1,949,1,-0.376259761,,,
557,3,CleanProc,2,1,955,1,-0.362415054,,,
557,3,DegradedProc,2,1,960,1,-0.350877798,,,
557,3,CleanProc,2,1,967,1,-0.33472564,,,
557,3,DegradedProc,2,1,985,1,-0.293191519,,,
557,3,DegradedProc,2,1,1005,1,-0.247042497,,,
557,3,CleanProc,2,1,1020,1,-0.212430729,,,
557,3,DegradedProc,2,1,1026,1,-0.198586023,,,
557,3,CleanProc,2,1,1031,1,-0.187048767,,,
557,3,CleanProc,2,1,1045,1,-0.154744451,,,
557,3,CleanProc,2,1,1046,1,-0.152437,,,
557,3,CleanProc,2,1,1046,1,-0.152437,,,
557,3,CleanProc,2,1,1046,1,-0.152437,,,
557,3,DegradedProc,2,1,1047,1,-0.150129549,,,
557,3,CleanProc,2,1,1062,1,-0.115517781,,,
557,3,CleanProc,2,1,1063,1,-0.11321033,,,
557,3,DegradedProc,2,1,1063,1,-0.11321033,,,
557,3,CleanProc,2,1,1075,1,-0.085520916,,,
557,3,CleanProc,2,1,1075,1,-0.085520916,,,
557,3,DegradedProc,2,1,1083,1,-0.067061307,,,
557,3,CleanProc,2,1,1095,1,-0.039371894,,,
557,3,CleanProc,2,1,1100,1,-0.027834638,,,
557,3,DegradedProc,2,1,1101,1,-0.025527187,,,
557,3,DegradedProc,2,1,1119,1,0.016006934,,,
557,3,CleanProc,2,1,1132,1,0.046003799,,,
557,3,CleanProc,2,1,1138,1,0.059848506,,,
557,3,CleanProc,2,1,1171,1,0.135994393,,,
557,3,DegradedProc,2,1,1180,1,0.156761454,,,
557,3,CleanProc,2,1,1184,1,0.165991258,,,
557,3,CleanProc,2,1,1186,1,0.17060616,,,
557,3,DegradedProc,2,1,1194,1,0.18906577,,,
557,3,CleanProc,2,1,1241,1,0.297515973,,,
557,3,CleanProc,2,1,1242,1,0.299823424,,,
557,3,DegradedProc,2,1,1255,1,0.329820289,,,
557,3,CleanProc,2,1,1261,1,0.343664996,,,
557,3,CleanProc,2,1,1266,1,0.355202252,,,
557,3,DegradedProc,2,1,1271,1,0.366739508,,,
557,3,CleanProc,2,1,1278,1,0.382891666,,,
557,3,DegradedProc,2,1,1283,1,0.394428921,,,
557,3,CleanProc,2,1,1287,1,0.403658726,,,
557,3,DegradedProc,2,1,1294,1,0.419810884,,,
557,3,CleanProc,2,1,1302,1,0.438270493,,,
557,3,CleanProc,2,1,1338,1,0.521338734,,,
557,3,DegradedProc,2,1,1355,1,0.560565404,,,
557,3,CleanProc,2,1,1359,1,0.569795208,,,
557,3,CleanProc,2,1,1360,1,0.572102659,,,
557,3,CleanProc,2,1,1373,1,0.602099524,,,
557,3,DegradedProc,2,1,1383,1,0.625174036,,,
557,3,DegradedProc,2,1,1397,1,0.657478352,,,
557,3,DegradedProc,2,1,1410,1,0.687475216,,,
557,3,CleanProc,2,1,1491,1,0.874378759,,,
557,3,DegradedProc,2,1,1497,1,0.888223466,,,
557,3,CleanProc,2,1,1536,1,0.978214061,,,
557,3,DegradedProc,2,1,1550,1,1.010518377,,,
557,3,CleanProc,2,1,1592,1,1.107431325,,,
557,3,DegradedProc,2,1,1612,1,1.153580347,,,
557,3,DegradedProc,2,1,1639,1,1.215881528,,,
557,3,DegradedProc,2,1,1702,1,1.36125095,,,
557,3,DegradedProc,2,1,1703,1,1.363558401,,,
557,3,CleanProc,2,1,1708,1,1.375095657,,,
557,3,CleanProc,2,1,1744,1,1.458163898,,,
557,3,DegradedProc,2,1,1801,1,1.589688613,,,
557,3,DegradedProc,2,1,1819,1,1.631222734,,,
557,3,DegradedProc,2,1,1879,1,1.769669803,,,
557,3,CleanProc,2,1,1914,1,1.850430593,,,
557,3,DegradedProc,2,1,2001,1,2.051178842,,,
557,3,DegradedProc,2,1,2044,1,2.150399241,,,
557,3,DegradedProc,2,1,2066,1,2.201163166,,,
557,3,DegradedProc,2,1,2074,1,2.219622776,,,
557,3,CleanProc,2,1,2100,1,2.279616505,,,
557,3,DegradedProc,2,1,2141,1,2.374222002,,,
558,3,CleanProc,2,1,684,0,-1.246621992,,,
558,3,CleanProc,2,1,709,1,-1.203088897,,,
558,3,CleanProc,2,1,716,1,-1.190899631,,,
558,3,CleanProc,2,1,741,1,-1.147366536,,,
558,3,CleanProc,2,1,747,1,-1.136918593,,,
558,3,CleanProc,2,1,754,1,-1.124729327,,,
558,3,CleanProc,2,1,761,1,-1.11254006,,,
558,3,CleanProc,2,1,774,1,-1.089902851,,,
558,3,CleanProc,2,1,779,1,-1.081196232,,,
558,3,CleanProc,2,1,788,1,-1.065524318,,,
558,3,CleanProc,2,1,792,1,-1.058559023,,,
558,3,CleanProc,2,1,798,1,-1.04811108,,,
558,3,CleanProc,2,1,801,1,-1.042887109,,,
558,3,CleanProc,2,1,807,1,-1.032439166,,,
558,3,CleanProc,2,1,808,1,-1.030697842,,,
558,3,CleanProc,2,1,810,1,-1.027215195,,,
558,3,CleanProc,2,1,816,1,-1.016767252,,,
558,3,CleanProc,2,1,817,1,-1.015025928,,,
558,3,CleanProc,2,1,818,1,-1.013284604,,,
558,3,CleanProc,2,1,822,1,-1.006319309,,,
558,3,CleanProc,2,1,823,1,-1.004577985,,,
558,3,CleanProc,2,1,824,1,-1.002836661,,,
558,3,CleanProc,2,1,829,1,-0.994130043,,,
558,3,CleanProc,2,1,842,1,-0.971492833,,,
558,3,CleanProc,2,1,849,1,-0.959303567,,,
558,3,CleanProc,2,1,867,1,-0.927959739,,,
558,3,CleanProc,2,1,883,1,-0.900098558,,,
558,3,CleanProc,2,1,888,1,-0.891391939,,,
558,3,CleanProc,2,1,889,1,-0.889650615,,,
558,3,CleanProc,2,1,898,1,-0.873978701,,,
558,3,CleanProc,2,1,906,1,-0.860048111,,,
558,3,CleanProc,2,1,907,1,-0.858306787,,,
558,3,CleanProc,2,1,908,1,-0.856565463,,,
558,3,CleanProc,2,1,909,1,-0.85482414,,,
558,3,CleanProc,2,1,912,1,-0.849600168,,,
558,3,CleanProc,2,1,920,1,-0.835669578,,,
558,3,DegradedProc,2,1,923,1,-0.830445606,,,
558,3,CleanProc,2,1,937,1,-0.806067073,,,
558,3,CleanProc,2,1,937,1,-0.806067073,,,
558,3,CleanProc,2,1,938,1,-0.80432575,,,
558,3,CleanProc,2,1,941,1,-0.799101778,,,
558,3,CleanProc,2,1,950,1,-0.783429864,,,
558,3,CleanProc,2,1,954,1,-0.776464569,,,
558,3,CleanProc,2,1,959,1,-0.76775795,,,
558,3,CleanProc,2,1,971,1,-0.746862065,,,
558,3,CleanProc,2,1,976,1,-0.738155446,,,
558,3,DegradedProc,2,1,983,1,-0.725966179,,,
558,3,CleanProc,2,1,993,1,-0.708552941,,,
558,3,CleanProc,2,1,996,1,-0.70332897,,,
558,3,CleanProc,2,1,1002,1,-0.692881027,,,
558,3,CleanProc,2,1,1006,1,-0.685915732,,,
558,3,CleanProc,2,1,1007,1,-0.684174408,,,
558,3,DegradedProc,2,1,1007,1,-0.684174408,,,
558,3,DegradedProc,2,1,1008,1,-0.682433085,,,
558,3,CleanProc,2,1,1013,1,-0.673726466,,,
558,3,CleanProc,2,1,1022,1,-0.658054551,,,
558,3,CleanProc,2,1,1026,1,-0.651089256,,,
558,3,CleanProc,2,1,1032,1,-0.640641314,,,
558,3,CleanProc,2,1,1046,1,-0.616262781,,,
558,3,CleanProc,2,1,1071,1,-0.572729686,,,
558,3,CleanProc,2,1,1083,1,-0.5518338,,,
558,3,CleanProc,2,1,1087,1,-0.544868505,,,
558,3,CleanProc,2,1,1091,1,-0.53790321,,,
558,3,CleanProc,2,1,1113,1,-0.499594087,,,
558,3,DegradedProc,2,1,1136,1,-0.45954364,,,
558,3,DegradedProc,2,1,1142,1,-0.449095697,,,
558,3,CleanProc,2,1,1152,1,-0.431682459,,,
558,3,CleanProc,2,1,1155,1,-0.426458488,,,
558,3,CleanProc,2,1,1156,1,-0.424717164,,,
558,3,DegradedProc,2,1,1159,1,-0.419493193,,,
558,3,CleanProc,2,1,1167,1,-0.405562602,,,
558,3,CleanProc,2,1,1181,1,-0.381184069,,,
558,3,DegradedProc,2,1,1181,1,-0.381184069,,,
558,3,CleanProc,2,1,1190,1,-0.365512155,,,
558,3,CleanProc,2,1,1194,1,-0.35854686,,,
558,3,CleanProc,2,1,1225,1,-0.304565823,,,
558,3,DegradedProc,2,1,1246,1,-0.267998023,,,
558,3,DegradedProc,2,1,1250,1,-0.261032728,,,
558,3,CleanProc,2,1,1274,1,-0.219240957,,,
558,3,CleanProc,2,1,1287,1,-0.196603748,,,
558,3,DegradedProc,2,1,1287,1,-0.196603748,,,
558,3,DegradedProc,2,1,1288,1,-0.194862424,,,
558,3,DegradedProc,2,1,1298,1,-0.177449186,,,
558,3,DegradedProc,2,1,1335,1,-0.113020206,,,
558,3,CleanProc,2,1,1373,1,-0.046849902,,,
558,3,CleanProc,2,1,1378,1,-0.038143283,,,
558,3,DegradedProc,2,1,1391,1,-0.015506074,,,
558,3,CleanProc,2,1,1398,1,-0.003316807,,,
558,3,DegradedProc,2,1,1404,1,0.007131136,,,
558,3,CleanProc,2,1,1432,1,0.055888202,,,
558,3,DegradedProc,2,1,1441,1,0.071560116,,,
558,3,CleanProc,2,1,1461,1,0.106386591,,,
558,3,DegradedProc,2,1,1472,1,0.125541153,,,
558,3,DegradedProc,2,1,1492,1,0.160367629,,,
558,3,CleanProc,2,1,1503,1,0.179522191,,,
558,3,CleanProc,2,1,1547,1,0.256140437,,,
558,3,CleanProc,2,1,1605,1,0.357137217,,,
558,3,DegradedProc,2,1,1606,1,0.358878541,,,
558,3,DegradedProc,2,1,1641,1,0.419824873,,,
558,3,CleanProc,2,1,1653,1,0.440720759,,,
558,3,DegradedProc,2,1,1664,1,0.45987532,,,
558,3,DegradedProc,2,1,1676,1,0.480771206,,,
558,3,DegradedProc,2,1,1708,1,0.536493567,,,
558,3,DegradedProc,2,1,1731,1,0.576544014,,,
558,3,DegradedProc,2,1,1742,1,0.595698576,,,
558,3,DegradedProc,2,1,1748,1,0.606146519,,,
558,3,CleanProc,2,1,1757,1,0.621818433,,,
558,3,DegradedProc,2,1,1770,1,0.644455642,,,
558,3,DegradedProc,2,1,1773,1,0.649679613,,,
558,3,DegradedProc,2,1,1798,1,0.693212708,,,
558,3,DegradedProc,2,1,1801,1,0.698436679,,,
558,3,DegradedProc,2,1,1823,1,0.736745803,,,
558,3,CleanProc,2,1,1833,1,0.754159041,,,
558,3,CleanProc,2,1,1847,1,0.778537574,,,
558,3,DegradedProc,2,1,1886,1,0.846449201,,,
558,3,DegradedProc,2,1,1897,1,0.865603763,,,
558,3,DegradedProc,2,1,1900,1,0.870827734,,,
558,3,DegradedProc,2,1,1919,1,0.903912886,,,
558,3,CleanProc,2,1,1922,1,0.909136858,,,
558,3,DegradedProc,2,1,1981,1,1.011874961,,,
558,3,DegradedProc,2,1,2028,1,1.093717179,,,
558,3,DegradedProc,2,1,2028,1,1.093717179,,,
558,3,CleanProc,2,1,2037,1,1.109389093,,,
558,3,CleanProc,2,1,2046,1,1.125061007,,,
558,3,CleanProc,2,1,2105,1,1.227799111,,,
558,3,DegradedProc,2,1,2119,1,1.252177644,,,
558,3,DegradedProc,2,1,2124,1,1.260884263,,,
558,3,DegradedProc,2,1,2197,1,1.388000899,,,
558,3,CleanProc,2,1,2198,1,1.389742223,,,
558,3,CleanProc,2,1,2243,1,1.468101794,,,
558,3,DegradedProc,2,1,2246,1,1.473325765,,,
558,3,DegradedProc,2,1,2263,1,1.502928269,,,
558,3,DegradedProc,2,1,2313,1,1.589994459,,,
558,3,CleanProc,2,1,2316,1,1.59521843,,,
558,3,DegradedProc,2,1,2337,1,1.63178623,,,
558,3,DegradedProc,2,1,2373,1,1.694473886,,,
558,3,DegradedProc,2,1,2377,1,1.701439181,,,
558,3,DegradedProc,2,1,2437,1,1.805918608,,,
558,3,DegradedProc,2,1,2447,1,1.823331846,,,
558,3,DegradedProc,2,1,2482,1,1.884278179,,,
558,3,DegradedProc,2,1,2530,1,1.967861721,,,
558,3,DegradedProc,2,1,2578,1,2.051445263,,,
558,3,DegradedProc,2,1,2647,1,2.171596604,,,
558,3,DegradedProc,2,1,2712,1,2.28478265,,,
558,3,CleanProc,2,1,2759,1,2.366624868,,,
559,3,CleanProc,2,1,554,0,-1.105807329,,,
559,3,DegradedProc,2,1,559,1,-1.095043219,,,
559,3,DegradedProc,2,1,584,1,-1.041222666,,,
559,3,CleanProc,2,1,585,1,-1.039069844,,,
559,3,DegradedProc,2,1,586,1,-1.036917022,,,
