"","idv","iv","dv","exp"
"6913","14 jl","unrel",749.1,"Faivre et al._4_incong"
"6914","14 jl","unrel",733.6,"Faivre et al._4_incong"
"6915","14 jl","rel",1366.1,"Faivre et al._4_incong"
"6916","14 jl","unrel",2572.5,"Faivre et al._4_incong"
"6917","14 jl","unrel",1070.3,"Faivre et al._4_incong"
"6918","14 jl","rel",2192.8,"Faivre et al._4_incong"
"6919","14 jl","rel",1627.7,"Faivre et al._4_incong"
"6920","14 jl","unrel",2333.9,"Faivre et al._4_incong"
"6921","14 jl","unrel",870.6,"Faivre et al._4_incong"
"6922","14 jl","unrel",1909.8,"Faivre et al._4_incong"
"6923","14 jl","unrel",1234.1,"Faivre et al._4_incong"
"6924","14 jl","rel",844.2,"Faivre et al._4_incong"
"6925","14 jl","unrel",1805.6,"Faivre et al._4_incong"
"6926","14 jl","rel",1572.2,"Faivre et al._4_incong"
"6927","14 jl","unrel",1493.4,"Faivre et al._4_incong"
"6928","14 jl","unrel",1035.5,"Faivre et al._4_incong"
"6929","14 jl","rel",1781.1,"Faivre et al._4_incong"
"6930","14 jl","unrel",2593.9,"Faivre et al._4_incong"
"6931","14 jl","unrel",2363.8,"Faivre et al._4_incong"
"6932","14 jl","rel",1577.7,"Faivre et al._4_incong"
"6933","14 jl","unrel",1375.6,"Faivre et al._4_incong"
"6934","14 jl","unrel",1095.5,"Faivre et al._4_incong"
"6935","14 jl","rel",1320.3,"Faivre et al._4_incong"
"6936","14 jl","rel",2264.9,"Faivre et al._4_incong"
"6937","14 jl","unrel",1835.2,"Faivre et al._4_incong"
"6938","14 jl","unrel",1152.2,"Faivre et al._4_incong"
"6939","14 jl","unrel",1446.7,"Faivre et al._4_incong"
"6940","14 jl","rel",3855.8,"Faivre et al._4_incong"
"6941","14 jl","unrel",2146.1,"Faivre et al._4_incong"
"6942","14 jl","rel",1516.2,"Faivre et al._4_incong"
"6943","14 jl","rel",1953.2,"Faivre et al._4_incong"
"6944","14 jl","rel",1678.9,"Faivre et al._4_incong"
"6945","14 jl","unrel",1953.8,"Faivre et al._4_incong"
"6946","14 jl","unrel",2071.9,"Faivre et al._4_incong"
"6947","14 jl","unrel",1932.8,"Faivre et al._4_incong"
"6948","14 jl","rel",2392,"Faivre et al._4_incong"
"6949","14 jl","rel",1424.4,"Faivre et al._4_incong"
"6950","14 jl","unrel",1930.6,"Faivre et al._4_incong"
"6951","15 jl","rel",1701.3,"Faivre et al._4_incong"
"6952","15 jl","unrel",1161,"Faivre et al._4_incong"
"6953","15 jl","rel",796.6,"Faivre et al._4_incong"
"6954","15 jl","unrel",948.5,"Faivre et al._4_incong"
"6955","15 jl","rel",1028,"Faivre et al._4_incong"
"6956","15 jl","unrel",982.4,"Faivre et al._4_incong"
"6957","15 jl","rel",600.7,"Faivre et al._4_incong"
"6958","15 jl","unrel",603.7,"Faivre et al._4_incong"
"6959","15 jl","rel",603.6,"Faivre et al._4_incong"
"6960","15 jl","rel",525.4,"Faivre et al._4_incong"
"6961","15 jl","unrel",507.5,"Faivre et al._4_incong"
"6962","15 jl","rel",1087.1,"Faivre et al._4_incong"
"6963","15 jl","unrel",781.5,"Faivre et al._4_incong"
"6964","15 jl","unrel",1046.8,"Faivre et al._4_incong"
"6965","15 jl","rel",888.5,"Faivre et al._4_incong"
"6966","15 jl","unrel",606.9,"Faivre et al._4_incong"
"6967","15 jl","unrel",620.1,"Faivre et al._4_incong"
"6968","15 jl","unrel",483.3,"Faivre et al._4_incong"
"6969","15 jl","rel",368.5,"Faivre et al._4_incong"
"6970","15 jl","unrel",460,"Faivre et al._4_incong"
"6971","15 jl","rel",596.4,"Faivre et al._4_incong"
"6972","15 jl","rel",1082.5,"Faivre et al._4_incong"
"6973","15 jl","rel",543.7,"Faivre et al._4_incong"
"6974","15 jl","unrel",510.4,"Faivre et al._4_incong"
"6975","15 jl","unrel",577.2,"Faivre et al._4_incong"
"6976","15 jl","rel",485.3,"Faivre et al._4_incong"
"6977","15 jl","rel",456.1,"Faivre et al._4_incong"
"6978","15 jl","unrel",637.9,"Faivre et al._4_incong"
"6979","15 jl","rel",492.5,"Faivre et al._4_incong"
"6980","15 jl","unrel",365.6,"Faivre et al._4_incong"
"6981","15 jl","unrel",788.4,"Faivre et al._4_incong"
"6982","15 jl","unrel",567.1,"Faivre et al._4_incong"
"6983","15 jl","rel",648.6,"Faivre et al._4_incong"
"6984","15 jl","rel",418.3,"Faivre et al._4_incong"
"6985","15 jl","unrel",892,"Faivre et al._4_incong"
"6986","15 jl","unrel",787.2,"Faivre et al._4_incong"
"6987","15 jl","unrel",582.2,"Faivre et al._4_incong"
"6988","15 jl","unrel",505.5,"Faivre et al._4_incong"
"6989","15 jl","rel",541.3,"Faivre et al._4_incong"
"6990","15 jl","rel",419.3,"Faivre et al._4_incong"
"6991","15 jl","rel",359.3,"Faivre et al._4_incong"
"6992","15 jl","rel",495.3,"Faivre et al._4_incong"
"6993","15 jl","rel",308.6,"Faivre et al._4_incong"
"6994","15 jl","rel",344.4,"Faivre et al._4_incong"
"6995","15 jl","unrel",444.2,"Faivre et al._4_incong"
"6996","15 jl","unrel",600.2,"Faivre et al._4_incong"
"6997","15 jl","rel",581.4,"Faivre et al._4_incong"
"6998","15 jl","unrel",533.8,"Faivre et al._4_incong"
"6999","15 jl","unrel",810.3,"Faivre et al._4_incong"
"7000","15 jl","unrel",415.2,"Faivre et al._4_incong"
"7001","15 jl","rel",431,"Faivre et al._4_incong"
"7002","15 jl","rel",366.1,"Faivre et al._4_incong"
"7003","15 jl","rel",542,"Faivre et al._4_incong"
"7004","15 jl","rel",489.7,"Faivre et al._4_incong"
"7005","15 jl","rel",549.1,"Faivre et al._4_incong"
"7006","15 jl","unrel",515,"Faivre et al._4_incong"
"7007","15 jl","rel",470,"Faivre et al._4_incong"
"7008","15 jl","unrel",389.6,"Faivre et al._4_incong"
"7009","15 jl","rel",444.4,"Faivre et al._4_incong"
"7010","15 jl","unrel",308.8,"Faivre et al._4_incong"
"7011","15 jl","unrel",472.2,"Faivre et al._4_incong"
"7012","15 jl","rel",381.9,"Faivre et al._4_incong"
"7013","15 jl","rel",632.1,"Faivre et al._4_incong"
"7014","15 jl","unrel",512,"Faivre et al._4_incong"
"7015","15 jl","rel",403.4,"Faivre et al._4_incong"
"7016","15 jl","rel",457.4,"Faivre et al._4_incong"
"7017","15 jl","unrel",529.1,"Faivre et al._4_incong"
"7018","15 jl","rel",817,"Faivre et al._4_incong"
"7019","15 jl","unrel",400.4,"Faivre et al._4_incong"
"7020","15 jl","unrel",605.4,"Faivre et al._4_incong"
"7021","15 jl","unrel",424.7,"Faivre et al._4_incong"
"7022","15 jl","unrel",428.1,"Faivre et al._4_incong"
"7023","15 jl","rel",341.7,"Faivre et al._4_incong"
"7024","15 jl","rel",305.8,"Faivre et al._4_incong"
"7025","15 jl","unrel",435.1,"Faivre et al._4_incong"
"7026","15 jl","rel",383,"Faivre et al._4_incong"
"7027","15 jl","rel",305.4,"Faivre et al._4_incong"
"7028","15 jl","unrel",342.5,"Faivre et al._4_incong"
"7029","15 jl","rel",715.6,"Faivre et al._4_incong"
"7030","15 jl","unrel",656.8,"Faivre et al._4_incong"
"7031","15 jl","rel",382.9,"Faivre et al._4_incong"
"7032","15 jl","rel",411.7,"Faivre et al._4_incong"
"7033","15 jl","rel",327,"Faivre et al._4_incong"
"7034","15 jl","unrel",349.2,"Faivre et al._4_incong"
"7035","15 jl","unrel",320.8,"Faivre et al._4_incong"
"7036","15 jl","unrel",305.4,"Faivre et al._4_incong"
"7037","15 jl","unrel",455.1,"Faivre et al._4_incong"
"7038","15 jl","rel",418.6,"Faivre et al._4_incong"
"7039","15 jl","rel",368.6,"Faivre et al._4_incong"
"7040","16 jm","unrel",1211.8,"Faivre et al._4_incong"
"7041","16 jm","unrel",1667.8,"Faivre et al._4_incong"
"7042","16 jm","unrel",1676.8,"Faivre et al._4_incong"
"7043","16 jm","unrel",1457,"Faivre et al._4_incong"
"7044","16 jm","unrel",706.6,"Faivre et al._4_incong"
"7045","16 jm","rel",677.1,"Faivre et al._4_incong"
"7046","16 jm","unrel",729.6,"Faivre et al._4_incong"
"7047","16 jm","rel",1209.6,"Faivre et al._4_incong"
"7048","16 jm","rel",1146.1,"Faivre et al._4_incong"
"7049","16 jm","rel",910.6,"Faivre et al._4_incong"
"7050","16 jm","unrel",783.6,"Faivre et al._4_incong"
"7051","16 jm","unrel",680.2,"Faivre et al._4_incong"
"7052","16 jm","rel",2322.9,"Faivre et al._4_incong"
"7053","16 jm","unrel",866.6,"Faivre et al._4_incong"
"7054","16 jm","rel",849.8,"Faivre et al._4_incong"
"7055","16 jm","rel",1197.9,"Faivre et al._4_incong"
"7056","16 jm","rel",662.4,"Faivre et al._4_incong"
"7057","16 jm","rel",773.8,"Faivre et al._4_incong"
"7058","16 jm","rel",893,"Faivre et al._4_incong"
"7059","16 jm","unrel",898.2,"Faivre et al._4_incong"
"7060","16 jm","unrel",897.2,"Faivre et al._4_incong"
"7061","16 jm","unrel",522.7,"Faivre et al._4_incong"
"7062","16 jm","rel",889.8,"Faivre et al._4_incong"
"7063","16 jm","unrel",724.4,"Faivre et al._4_incong"
"7064","16 jm","rel",1540.2,"Faivre et al._4_incong"
"7065","16 jm","unrel",1048.9,"Faivre et al._4_incong"
"7066","16 jm","rel",663.1,"Faivre et al._4_incong"
"7067","16 jm","rel",1004.1,"Faivre et al._4_incong"
"7068","16 jm","unrel",1006.4,"Faivre et al._4_incong"
"7069","16 jm","unrel",1096.3,"Faivre et al._4_incong"
"7070","16 jm","unrel",757.2,"Faivre et al._4_incong"
"7071","16 jm","unrel",756,"Faivre et al._4_incong"
"7072","16 jm","rel",1433.7,"Faivre et al._4_incong"
"7073","16 jm","rel",824,"Faivre et al._4_incong"
"7074","16 jm","rel",904.6,"Faivre et al._4_incong"
"7075","16 jm","unrel",650.9,"Faivre et al._4_incong"
"7076","16 jm","unrel",749.6,"Faivre et al._4_incong"
"7077","16 jm","rel",730.8,"Faivre et al._4_incong"
"7078","16 jm","unrel",1387.7,"Faivre et al._4_incong"
"7079","16 jm","unrel",715,"Faivre et al._4_incong"
"7080","16 jm","unrel",485.1,"Faivre et al._4_incong"
"7081","16 jm","rel",591.6,"Faivre et al._4_incong"
"7082","16 jm","unrel",494.8,"Faivre et al._4_incong"
"7083","16 jm","unrel",425.3,"Faivre et al._4_incong"
"7084","16 jm","rel",461,"Faivre et al._4_incong"
"7085","16 jm","unrel",455.4,"Faivre et al._4_incong"
"7086","16 jm","rel",776.1,"Faivre et al._4_incong"
"7087","16 jm","rel",1402.1,"Faivre et al._4_incong"
"7088","16 jm","rel",470.9,"Faivre et al._4_incong"
"7089","16 jm","unrel",923.1,"Faivre et al._4_incong"
"7090","16 jm","unrel",548.5,"Faivre et al._4_incong"
"7091","16 jm","rel",349.4,"Faivre et al._4_incong"
"7092","16 jm","unrel",732.6,"Faivre et al._4_incong"
"7093","16 jm","rel",802.3,"Faivre et al._4_incong"
"7094","16 jm","rel",382.8,"Faivre et al._4_incong"
"7095","16 jm","rel",555.2,"Faivre et al._4_incong"
"7096","16 jm","rel",542,"Faivre et al._4_incong"
"7097","16 jm","rel",506.7,"Faivre et al._4_incong"
"7098","16 jm","unrel",605.7,"Faivre et al._4_incong"
"7099","16 jm","unrel",527.2,"Faivre et al._4_incong"
"7100","16 jm","unrel",436.8,"Faivre et al._4_incong"
"7101","16 jm","unrel",403.4,"Faivre et al._4_incong"
"7102","16 jm","rel",670.5,"Faivre et al._4_incong"
"7103","16 jm","unrel",350.7,"Faivre et al._4_incong"
"7104","16 jm","rel",658.2,"Faivre et al._4_incong"
"7105","16 jm","unrel",594.4,"Faivre et al._4_incong"
"7106","16 jm","unrel",723.7,"Faivre et al._4_incong"
"7107","16 jm","rel",360.6,"Faivre et al._4_incong"
"7108","16 jm","rel",317.9,"Faivre et al._4_incong"
"7109","16 jm","rel",396.6,"Faivre et al._4_incong"
"7110","16 jm","rel",743.8,"Faivre et al._4_incong"
"7111","16 jm","rel",416.7,"Faivre et al._4_incong"
"7112","16 jm","unrel",466.6,"Faivre et al._4_incong"
"7113","16 jm","unrel",662.3,"Faivre et al._4_incong"
"7114","16 jm","rel",674,"Faivre et al._4_incong"
"7115","16 jm","unrel",410.9,"Faivre et al._4_incong"
"7116","16 jm","rel",315.3,"Faivre et al._4_incong"
"7117","16 jm","unrel",559,"Faivre et al._4_incong"
"7118","16 jm","rel",436.7,"Faivre et al._4_incong"
"7119","16 jm","unrel",655.4,"Faivre et al._4_incong"
"7120","16 jm","unrel",914.5,"Faivre et al._4_incong"
"7121","17 jm","unrel",747.5,"Faivre et al._4_incong"
"7122","17 jm","unrel",993.7,"Faivre et al._4_incong"
"7123","17 jm","rel",710.6,"Faivre et al._4_incong"
"7124","17 jm","rel",932.4,"Faivre et al._4_incong"
"7125","17 jm","rel",431,"Faivre et al._4_incong"
"7126","17 jm","unrel",456.9,"Faivre et al._4_incong"
"7127","17 jm","rel",325.1,"Faivre et al._4_incong"
"7128","17 jm","rel",1304.3,"Faivre et al._4_incong"
"7129","17 jm","unrel",1248.8,"Faivre et al._4_incong"
"7130","17 jm","unrel",1096.6,"Faivre et al._4_incong"
"7131","17 jm","rel",3609.1,"Faivre et al._4_incong"
"7132","17 jm","rel",1628.3,"Faivre et al._4_incong"
"7133","17 jm","rel",1307.8,"Faivre et al._4_incong"
"7134","17 jm","unrel",2511,"Faivre et al._4_incong"
"7135","17 jm","unrel",2359.6,"Faivre et al._4_incong"
"7136","17 jm","rel",2709.3,"Faivre et al._4_incong"
"7137","17 jm","rel",3211.4,"Faivre et al._4_incong"
"7138","17 jm","unrel",1767.5,"Faivre et al._4_incong"
"7139","17 jm","rel",3516.1,"Faivre et al._4_incong"
"7140","17 jm","rel",3610.6,"Faivre et al._4_incong"
"7141","17 jm","rel",2329.3,"Faivre et al._4_incong"
"7142","17 jm","rel",2677,"Faivre et al._4_incong"
"7143","17 jm","rel",2300,"Faivre et al._4_incong"
"7144","17 jm","rel",1629,"Faivre et al._4_incong"
"7145","17 jm","unrel",3944.5,"Faivre et al._4_incong"
"7146","17 jm","rel",3049.4,"Faivre et al._4_incong"
"7147","17 jm","unrel",1421,"Faivre et al._4_incong"
"7148","17 jm","rel",1985.2,"Faivre et al._4_incong"
"7149","17 jm","unrel",1955.2,"Faivre et al._4_incong"
"7150","17 jm","unrel",2010,"Faivre et al._4_incong"
"7151","17 jm","unrel",2209.3,"Faivre et al._4_incong"
"7152","17 jm","unrel",2652.2,"Faivre et al._4_incong"
"7153","17 jm","unrel",1896.7,"Faivre et al._4_incong"
"7154","17 jm","unrel",1173.7,"Faivre et al._4_incong"
"7155","17 jm","rel",2170.4,"Faivre et al._4_incong"
"7156","17 jm","rel",2697.8,"Faivre et al._4_incong"
"7157","17 jm","rel",794.1,"Faivre et al._4_incong"
"7158","17 jm","unrel",1333.5,"Faivre et al._4_incong"
"7159","17 jm","unrel",2366.3,"Faivre et al._4_incong"
"7160","17 jm","rel",2480.6,"Faivre et al._4_incong"
"7161","17 jm","unrel",1799.5,"Faivre et al._4_incong"
"7162","17 jm","rel",1116.6,"Faivre et al._4_incong"
"7163","17 jm","unrel",2087.8,"Faivre et al._4_incong"
"7164","17 jm","unrel",999.6,"Faivre et al._4_incong"
"7165","17 jm","unrel",1148.1,"Faivre et al._4_incong"
"7166","17 jm","unrel",3010.9,"Faivre et al._4_incong"
"7167","17 jm","rel",2128.7,"Faivre et al._4_incong"
"7168","17 jm","unrel",2344.7,"Faivre et al._4_incong"
"7169","17 jm","rel",2129,"Faivre et al._4_incong"
"7170","17 jm","rel",2397.6,"Faivre et al._4_incong"
"7171","17 jm","rel",3862,"Faivre et al._4_incong"
"7172","17 jm","rel",1843.8,"Faivre et al._4_incong"
"7173","17 jm","unrel",2675.5,"Faivre et al._4_incong"
"7174","17 jm","unrel",2536.7,"Faivre et al._4_incong"
"7175","17 jm","unrel",1343.6,"Faivre et al._4_incong"
"7176","17 jm","rel",2916.4,"Faivre et al._4_incong"
"7177","17 jm","unrel",2140.8,"Faivre et al._4_incong"
"7178","17 jm","rel",2925.2,"Faivre et al._4_incong"
"7179","17 jm","unrel",2316.7,"Faivre et al._4_incong"
"7180","17 jm","unrel",2138.1,"Faivre et al._4_incong"
"7181","17 jm","unrel",2852.1,"Faivre et al._4_incong"
"7182","17 jm","rel",2342.5,"Faivre et al._4_incong"
"7183","17 jm","unrel",2297.8,"Faivre et al._4_incong"
"7184","17 jm","rel",353.6,"Faivre et al._4_incong"
"7185","17 jm","unrel",2747.6,"Faivre et al._4_incong"
"7186","17 jm","unrel",1964.7,"Faivre et al._4_incong"
"7187","17 jm","rel",1861.6,"Faivre et al._4_incong"
"7188","17 jm","unrel",2454.7,"Faivre et al._4_incong"
"7189","17 jm","rel",3079.2,"Faivre et al._4_incong"
"7190","17 jm","rel",3968.5,"Faivre et al._4_incong"
"7191","17 jm","unrel",3670.2,"Faivre et al._4_incong"
"7192","17 jm","unrel",1685.6,"Faivre et al._4_incong"
"7193","17 jm","rel",2619.9,"Faivre et al._4_incong"
"7194","17 jm","rel",2390.7,"Faivre et al._4_incong"
"7195","18 jt","rel",1214.2,"Faivre et al._4_incong"
"7196","18 jt","rel",1002.4,"Faivre et al._4_incong"
"7197","18 jt","unrel",629.6,"Faivre et al._4_incong"
"7198","18 jt","unrel",775.3,"Faivre et al._4_incong"
"7199","18 jt","unrel",700.4,"Faivre et al._4_incong"
"7200","18 jt","unrel",566.8,"Faivre et al._4_incong"
"7201","18 jt","rel",820.3,"Faivre et al._4_incong"
"7202","18 jt","unrel",645.2,"Faivre et al._4_incong"
"7203","18 jt","rel",1064.7,"Faivre et al._4_incong"
"7204","18 jt","rel",736.5,"Faivre et al._4_incong"
"7205","18 jt","unrel",744.2,"Faivre et al._4_incong"
"7206","18 jt","unrel",630,"Faivre et al._4_incong"
"7207","18 jt","unrel",1474,"Faivre et al._4_incong"
"7208","18 jt","rel",877.1,"Faivre et al._4_incong"
"7209","18 jt","rel",841.9,"Faivre et al._4_incong"
"7210","18 jt","rel",600.7,"Faivre et al._4_incong"
"7211","18 jt","unrel",734.3,"Faivre et al._4_incong"
"7212","18 jt","rel",2073.1,"Faivre et al._4_incong"
"7213","18 jt","rel",839.7,"Faivre et al._4_incong"
"7214","18 jt","rel",681,"Faivre et al._4_incong"
"7215","18 jt","unrel",680.7,"Faivre et al._4_incong"
"7216","18 jt","rel",647.2,"Faivre et al._4_incong"
"7217","18 jt","rel",1902.8,"Faivre et al._4_incong"
"7218","18 jt","unrel",756.6,"Faivre et al._4_incong"
"7219","18 jt","unrel",1495,"Faivre et al._4_incong"
"7220","18 jt","rel",1054.1,"Faivre et al._4_incong"
"7221","18 jt","rel",1437.6,"Faivre et al._4_incong"
"7222","18 jt","rel",531.6,"Faivre et al._4_incong"
"7223","18 jt","unrel",2138.6,"Faivre et al._4_incong"
"7224","18 jt","rel",931.9,"Faivre et al._4_incong"
"7225","18 jt","rel",1044,"Faivre et al._4_incong"
"7226","18 jt","rel",1345.5,"Faivre et al._4_incong"
"7227","18 jt","unrel",549.6,"Faivre et al._4_incong"
"7228","18 jt","unrel",628.6,"Faivre et al._4_incong"
"7229","18 jt","unrel",721.7,"Faivre et al._4_incong"
"7230","18 jt","unrel",598.7,"Faivre et al._4_incong"
"7231","18 jt","rel",637.4,"Faivre et al._4_incong"
"7232","18 jt","unrel",1804.6,"Faivre et al._4_incong"
"7233","18 jt","unrel",494.8,"Faivre et al._4_incong"
"7234","18 jt","unrel",487.8,"Faivre et al._4_incong"
"7235","18 jt","unrel",1675.2,"Faivre et al._4_incong"
"7236","18 jt","unrel",1711.4,"Faivre et al._4_incong"
"7237","18 jt","rel",869.9,"Faivre et al._4_incong"
"7238","18 jt","unrel",753.2,"Faivre et al._4_incong"
"7239","18 jt","unrel",1352.9,"Faivre et al._4_incong"
"7240","18 jt","rel",1915.2,"Faivre et al._4_incong"
"7241","18 jt","rel",979,"Faivre et al._4_incong"
"7242","18 jt","rel",430.2,"Faivre et al._4_incong"
"7243","18 jt","rel",935.5,"Faivre et al._4_incong"
"7244","18 jt","rel",633,"Faivre et al._4_incong"
"7245","18 jt","unrel",513.2,"Faivre et al._4_incong"
"7246","18 jt","unrel",944.7,"Faivre et al._4_incong"
"7247","18 jt","unrel",1160.2,"Faivre et al._4_incong"
"7248","18 jt","rel",2009.3,"Faivre et al._4_incong"
"7249","18 jt","rel",689.7,"Faivre et al._4_incong"
"7250","18 jt","unrel",2918.7,"Faivre et al._4_incong"
"7251","18 jt","unrel",1566.5,"Faivre et al._4_incong"
"7252","18 jt","unrel",1913.8,"Faivre et al._4_incong"
"7253","18 jt","unrel",828.6,"Faivre et al._4_incong"
"7254","18 jt","unrel",783.8,"Faivre et al._4_incong"
"7255","18 jt","rel",1372.2,"Faivre et al._4_incong"
"7256","18 jt","unrel",1189.3,"Faivre et al._4_incong"
"7257","18 jt","rel",1738.5,"Faivre et al._4_incong"
"7258","18 jt","rel",1784.4,"Faivre et al._4_incong"
"7259","18 jt","rel",1390.2,"Faivre et al._4_incong"
"7260","18 jt","unrel",816.6,"Faivre et al._4_incong"
"7261","18 jt","unrel",2660.2,"Faivre et al._4_incong"
"7262","18 jt","rel",1239.7,"Faivre et al._4_incong"
"7263","18 jt","rel",2285.5,"Faivre et al._4_incong"
"7264","18 jt","rel",2296.1,"Faivre et al._4_incong"
"7265","18 jt","rel",1874.1,"Faivre et al._4_incong"
"7266","18 jt","rel",978.2,"Faivre et al._4_incong"
"7267","18 jt","rel",812.1,"Faivre et al._4_incong"
"7268","18 jt","unrel",947.6,"Faivre et al._4_incong"
"7269","18 jt","rel",1249,"Faivre et al._4_incong"
"7270","18 jt","rel",735.5,"Faivre et al._4_incong"
"7271","18 jt","unrel",1322.9,"Faivre et al._4_incong"
"7272","18 jt","unrel",786.9,"Faivre et al._4_incong"
"7273","18 jt","unrel",2049.4,"Faivre et al._4_incong"
"7274","18 jt","unrel",1769,"Faivre et al._4_incong"
"7275","18 jt","unrel",1404.5,"Faivre et al._4_incong"
"7276","18 jt","rel",670.1,"Faivre et al._4_incong"
"7277","18 jt","rel",764.1,"Faivre et al._4_incong"
"7278","18 jt","unrel",2456.7,"Faivre et al._4_incong"
"7279","18 jt","rel",2150.6,"Faivre et al._4_incong"
"7280","18 jt","unrel",1063.7,"Faivre et al._4_incong"
"7281","18 jt","unrel",902.4,"Faivre et al._4_incong"
"7282","18 jt","unrel",1718.6,"Faivre et al._4_incong"
"7283","19 mc","rel",328.1,"Faivre et al._4_incong"
"7284","19 mc","rel",597.1,"Faivre et al._4_incong"
"7285","19 mc","rel",551.7,"Faivre et al._4_incong"
"7286","19 mc","unrel",472.9,"Faivre et al._4_incong"
"7287","19 mc","rel",481.1,"Faivre et al._4_incong"
"7288","19 mc","rel",460.4,"Faivre et al._4_incong"
"7289","19 mc","rel",437,"Faivre et al._4_incong"
"7290","19 mc","rel",459.7,"Faivre et al._4_incong"
"7291","19 mc","rel",395.7,"Faivre et al._4_incong"
"7292","19 mc","unrel",476.8,"Faivre et al._4_incong"
"7293","19 mc","rel",378.7,"Faivre et al._4_incong"
"7294","19 mc","unrel",396.9,"Faivre et al._4_incong"
"7295","19 mc","unrel",335.8,"Faivre et al._4_incong"
"7296","19 mc","rel",364.7,"Faivre et al._4_incong"
"7297","19 mc","rel",412.2,"Faivre et al._4_incong"
"7298","19 mc","rel",405.6,"Faivre et al._4_incong"
"7299","19 mc","unrel",600.1,"Faivre et al._4_incong"
"7300","19 mc","rel",349.8,"Faivre et al._4_incong"
"7301","19 mc","unrel",318.9,"Faivre et al._4_incong"
"7302","19 mc","unrel",443.9,"Faivre et al._4_incong"
"7303","19 mc","unrel",304.4,"Faivre et al._4_incong"
