"","no.","idv","word","scene","condition","acc","dv","visibility","exp","iv"
"66",1,"s1",11,17,3,1,0.668873749,2,"2A",1
"67",1,"s1",1,14,2,1,0.744656847,2,"2A",0
"68",1,"s1",5,3,1,1,1.364252669,2,"2A",1
"69",1,"s1",4,5,1,1,1.368271497,2,"2A",1
"70",1,"s1",8,20,3,1,0.604727604,2,"2A",1
"71",1,"s1",8,12,3,1,1.268672687,2,"2A",1
"72",1,"s1",12,4,4,1,0.57114461,2,"2A",0
"73",1,"s1",2,15,2,1,0.950478425,2,"2A",0
"74",1,"s1",11,8,4,1,0.592082029,2,"2A",0
"75",1,"s1",9,7,4,1,0.731117095,2,"2A",0
"76",1,"s1",1,16,2,1,0.656510372,2,"2A",0
"77",1,"s1",7,7,4,1,0.675799481,2,"2A",0
"78",1,"s1",9,1,4,1,0.553720051,2,"2A",0
"79",1,"s1",5,8,1,1,0.546038078,2,"2A",1
"80",1,"s1",12,8,4,1,0.589283848,2,"2A",0
"81",1,"s1",10,6,4,1,0.673381378,2,"2A",0
"82",1,"s1",6,19,2,1,0.609412021,2,"2A",0
"83",1,"s1",4,13,2,1,0.631076768,2,"2A",0
"84",1,"s1",7,2,4,1,0.614559337,2,"2A",0
"85",1,"s1",3,5,1,1,0.601815279,2,"2A",1
"86",1,"s1",7,16,3,1,0.66980738,2,"2A",1
"87",1,"s1",10,16,3,1,0.608798836,2,"2A",1
"88",1,"s1",8,11,3,1,0.625056055,2,"2A",1
"89",1,"s1",6,17,2,1,0.716505174,2,"2A",0
"90",1,"s1",9,2,4,1,0.602652535,2,"2A",0
"91",1,"s1",3,19,2,1,0.630408771,2,"2A",0
"92",1,"s1",10,9,4,1,0.584277781,2,"2A",0
"93",1,"s1",5,11,2,1,0.525763537,2,"2A",0
"94",1,"s1",1,9,1,1,0.508950958,2,"2A",1
"95",1,"s1",1,11,2,1,0.583330899,2,"2A",0
"96",1,"s1",5,12,2,1,0.591630875,2,"2A",0
"97",1,"s1",5,17,2,1,0.760558383,2,"2A",0
"98",1,"s1",3,7,1,1,0.638049784,2,"2A",1
"99",1,"s1",9,15,3,1,0.752039757,2,"2A",1
"100",1,"s1",10,7,4,1,0.710127272,2,"2A",0
"101",1,"s1",5,4,1,1,0.516919344,2,"2A",1
"102",1,"s1",4,19,2,1,0.655094566,2,"2A",0
"103",1,"s1",8,2,4,1,0.547047604,2,"2A",0
"104",1,"s1",12,18,3,1,0.612164725,2,"2A",1
"105",1,"s1",7,1,4,1,0.652940289,2,"2A",0
"106",1,"s1",4,10,1,1,0.63822868,2,"2A",1
"107",1,"s1",9,3,4,1,0.560714149,2,"2A",0
"108",1,"s1",1,7,1,1,0.558486085,2,"2A",1
"109",1,"s1",2,13,2,1,0.694320605,2,"2A",0
"110",1,"s1",11,13,3,1,1.272120194,2,"2A",1
"111",1,"s1",3,2,1,1,0.577933008,2,"2A",1
"112",1,"s1",10,15,3,1,0.753941051,2,"2A",1
"113",1,"s1",11,12,3,1,0.692556946,2,"2A",1
"114",1,"s1",6,3,1,1,0.646191043,2,"2A",1
"115",1,"s1",2,12,2,1,0.545078848,2,"2A",0
"116",1,"s1",11,19,3,1,0.551501624,2,"2A",1
"117",1,"s1",1,20,2,1,0.745727209,2,"2A",0
"118",1,"s1",2,6,1,1,0.634320984,2,"2A",1
"119",1,"s1",11,2,4,1,0.600899116,2,"2A",0
"120",1,"s1",2,10,1,1,0.580438451,2,"2A",1
"121",1,"s1",2,16,2,1,0.606289779,2,"2A",0
"122",1,"s1",4,9,1,1,0.634309841,2,"2A",1
"123",1,"s1",4,1,1,1,0.770020278,2,"2A",1
"124",1,"s1",7,20,3,1,0.535488655,2,"2A",1
"125",1,"s1",7,9,4,1,0.47321218,2,"2A",0
"126",1,"s1",5,19,2,1,0.729332656,2,"2A",0
"127",1,"s1",5,7,1,1,1.497340508,2,"2A",1
"128",1,"s1",4,18,2,1,0.597218202,2,"2A",0
"129",1,"s1",12,11,3,1,1.15109426,2,"2A",1
"130",1,"s1",9,11,3,1,0.492754575,2,"2A",1
"131",1,"s1",8,19,3,1,0.560765047,2,"2A",1
"132",1,"s1",3,10,1,1,0.568647299,2,"2A",1
"133",1,"s1",9,6,4,1,0.548143867,2,"2A",0
"134",1,"s1",9,17,3,1,0.727453649,2,"2A",1
"135",1,"s1",7,17,3,1,0.586445611,2,"2A",1
"136",1,"s1",1,13,2,1,0.939997067,2,"2A",0
"137",1,"s1",11,9,4,1,1.345605958,2,"2A",0
"138",1,"s1",2,11,2,1,1.115657256,2,"2A",0
"139",1,"s1",8,4,4,1,0.479051889,2,"2A",0
"140",1,"s1",8,1,4,1,0.691904911,2,"2A",0
"141",1,"s1",5,14,2,1,0.645763079,2,"2A",0
"142",1,"s1",5,13,2,1,0.594242029,2,"2A",0
"143",1,"s1",8,8,4,1,0.623812821,2,"2A",0
"144",1,"s1",8,15,3,1,0.902930124,2,"2A",1
"145",1,"s1",11,1,4,1,0.600682574,2,"2A",0
"146",1,"s1",6,16,2,1,0.712905576,2,"2A",0
"147",1,"s1",6,20,2,1,0.587816843,2,"2A",0
"148",1,"s1",3,1,1,1,0.779490003,2,"2A",1
"149",1,"s1",10,14,3,1,0.778956327,2,"2A",1
"150",1,"s1",11,4,4,1,0.487173873,2,"2A",0
"151",1,"s1",6,1,1,1,0.506455453,2,"2A",1
"152",1,"s1",12,1,4,1,0.5482038,2,"2A",0
"153",1,"s1",8,9,4,1,0.492324502,2,"2A",0
"154",1,"s1",8,13,3,1,0.597615146,2,"2A",1
"155",1,"s1",7,6,4,1,0.491912199,2,"2A",0
"156",1,"s1",10,4,4,1,0.726724514,2,"2A",0
"157",1,"s1",5,6,1,1,0.431936973,2,"2A",1
"158",1,"s1",7,11,3,1,0.718876595,2,"2A",1
"159",1,"s1",8,17,3,1,1.319025193,2,"2A",1
"160",1,"s1",12,12,3,1,0.602835647,2,"2A",1
"161",1,"s1",1,10,1,1,1.24716485,2,"2A",1
"162",1,"s1",2,3,1,1,0.471023268,2,"2A",1
"163",1,"s1",3,17,2,1,0.516905189,2,"2A",0
"164",1,"s1",6,8,1,1,0.567075788,2,"2A",1
"165",1,"s1",4,8,1,1,0.601027716,2,"2A",1
"166",1,"s1",10,5,4,1,0.735309699,2,"2A",0
"167",1,"s1",10,13,3,1,0.546038379,2,"2A",1
"168",1,"s1",2,19,2,1,0.587779498,2,"2A",0
"169",1,"s1",12,9,4,1,0.56515281,2,"2A",0
"170",1,"s1",4,2,1,1,0.538735581,2,"2A",1
"171",1,"s1",3,14,2,1,0.665843967,2,"2A",0
"172",1,"s1",9,16,3,1,1.024003041,2,"2A",1
"173",1,"s1",2,2,1,1,0.539643311,2,"2A",1
"174",1,"s1",9,5,4,1,0.56382344,2,"2A",0
"175",1,"s1",1,1,1,1,0.676259671,2,"2A",1
"176",1,"s1",9,12,3,1,0.590109358,2,"2A",1
"177",1,"s1",12,5,4,1,0.584194055,2,"2A",0
"178",1,"s1",6,13,2,1,1.002340401,2,"2A",0
"179",1,"s1",10,3,4,1,0.550948674,2,"2A",0
"180",1,"s1",6,15,2,1,0.794842203,2,"2A",0
"181",1,"s1",6,14,2,1,0.489008608,2,"2A",0
"182",1,"s1",4,17,2,1,0.593353273,2,"2A",0
"183",1,"s1",2,5,1,1,0.528761696,2,"2A",1
"184",1,"s1",5,16,2,1,0.873075027,2,"2A",0
"185",1,"s1",4,11,2,1,0.571704487,2,"2A",0
"186",1,"s1",7,5,4,1,0.56609909,2,"2A",0
"187",1,"s1",2,4,1,1,0.61611338,2,"2A",1
"188",1,"s1",12,15,3,1,0.797596112,2,"2A",1
"189",1,"s1",4,3,1,1,0.724928329,2,"2A",1
"190",1,"s1",6,18,2,1,0.544641246,2,"2A",0
"191",1,"s1",1,5,1,1,0.424387817,2,"2A",1
"192",1,"s1",4,12,2,1,0.452505157,2,"2A",0
"193",1,"s1",10,18,3,1,0.802963584,2,"2A",1
"194",1,"s1",5,10,1,1,0.460887654,2,"2A",1
"195",1,"s1",12,16,3,1,0.621017651,2,"2A",1
"196",1,"s1",2,8,1,1,0.446967824,2,"2A",1
"197",1,"s1",4,15,2,1,0.791448907,2,"2A",0
"198",1,"s1",3,4,1,1,0.926571458,2,"2A",1
"199",1,"s1",12,17,3,1,0.63019253,2,"2A",1
"200",1,"s1",7,18,3,1,0.908750257,2,"2A",1
"201",1,"s1",2,18,2,1,0.561154461,2,"2A",0
"202",1,"s1",8,5,4,1,0.595915637,2,"2A",0
"203",1,"s1",8,7,4,1,0.513998887,2,"2A",0
"204",1,"s1",2,17,2,1,0.569635441,2,"2A",0
"205",1,"s1",10,1,4,1,0.552587949,2,"2A",0
"206",1,"s1",9,9,4,1,0.641089806,2,"2A",0
"207",1,"s1",12,3,4,1,0.542300243,2,"2A",0
"208",1,"s1",6,2,1,1,0.459141765,2,"2A",1
"209",12,"s12",4,16,2,1,0.901366105,2,"2A",0
"210",12,"s12",1,8,1,1,0.828075919,2,"2A",1
"211",12,"s12",7,2,4,1,0.593605872,2,"2A",0
"212",12,"s12",8,17,3,1,1.146493334,2,"2A",1
"213",12,"s12",3,8,1,1,0.69296679,2,"2A",1
"214",12,"s12",7,19,3,1,0.674078045,2,"2A",1
"215",12,"s12",9,4,4,1,0.844940805,2,"2A",0
"216",12,"s12",5,2,1,1,0.572283376,2,"2A",1
"217",12,"s12",11,20,3,1,0.687874316,2,"2A",1
"218",12,"s12",10,5,4,1,0.626403826,2,"2A",0
"219",12,"s12",7,16,3,1,0.666218727,2,"2A",1
"220",12,"s12",5,13,2,1,0.615097022,2,"2A",0
"221",12,"s12",1,16,2,1,0.699312731,2,"2A",0
"222",12,"s12",11,14,3,1,0.582487599,2,"2A",1
"223",12,"s12",12,10,4,1,0.810218077,2,"2A",0
"224",12,"s12",6,3,1,1,0.843941826,2,"2A",1
"225",12,"s12",7,18,3,1,0.677757733,2,"2A",1
"226",12,"s12",5,6,1,1,0.802389177,2,"2A",1
"227",12,"s12",3,20,2,1,0.752283316,2,"2A",0
"228",12,"s12",10,13,3,1,0.710569542,2,"2A",1
"229",12,"s12",3,15,2,1,0.627989784,2,"2A",0
"230",12,"s12",4,7,1,1,0.738413861,2,"2A",1
"231",12,"s12",10,15,3,1,0.628192471,2,"2A",1
"232",12,"s12",6,4,1,1,0.585253238,2,"2A",1
"233",12,"s12",12,14,3,1,0.586448279,2,"2A",1
"234",12,"s12",2,3,1,1,0.653157009,2,"2A",1
"235",12,"s12",3,10,1,1,0.776249176,2,"2A",1
"236",12,"s12",6,9,1,1,0.658389828,2,"2A",1
"237",12,"s12",11,3,4,1,0.836827602,2,"2A",0
"238",12,"s12",6,14,2,1,0.904271787,2,"2A",0
"239",12,"s12",1,19,2,1,0.979278639,2,"2A",0
"240",12,"s12",9,1,4,1,0.849046347,2,"2A",0
"241",12,"s12",9,11,3,1,0.814493779,2,"2A",1
"242",12,"s12",10,10,4,1,0.943116923,2,"2A",0
"243",12,"s12",4,10,1,1,0.841814666,2,"2A",1
"244",12,"s12",4,11,2,1,0.718292731,2,"2A",0
"245",12,"s12",7,11,3,1,1.211667906,2,"2A",1
"246",12,"s12",8,11,3,1,0.710184948,2,"2A",1
"247",12,"s12",12,19,3,1,0.700716783,2,"2A",1
"248",12,"s12",1,1,1,1,0.98309807,2,"2A",1
"249",12,"s12",4,4,1,1,0.742982601,2,"2A",1
"250",12,"s12",12,1,4,1,0.592963778,2,"2A",0
"251",12,"s12",5,18,2,1,0.639368568,2,"2A",0
"252",12,"s12",10,19,3,1,0.641373152,2,"2A",1
"253",12,"s12",10,9,4,1,0.896142622,2,"2A",0
"254",12,"s12",7,1,4,1,1.23219682,2,"2A",0
"255",12,"s12",3,14,2,1,1.081405799,2,"2A",0
"256",12,"s12",6,17,2,1,0.868118203,2,"2A",0
"257",12,"s12",11,13,3,1,0.735935839,2,"2A",1
"258",12,"s12",10,1,4,1,0.642742569,2,"2A",0
"259",12,"s12",12,11,3,1,0.837904583,2,"2A",1
"260",12,"s12",6,1,1,1,0.717378983,2,"2A",1
"261",12,"s12",8,1,4,1,1.082021991,2,"2A",0
"262",12,"s12",1,5,1,1,0.703697156,2,"2A",1
"263",12,"s12",8,19,3,1,0.642857917,2,"2A",1
"264",12,"s12",6,2,1,1,0.675777845,2,"2A",1
"265",12,"s12",3,1,1,1,0.586717825,2,"2A",1
"266",12,"s12",10,6,4,1,0.730363,2,"2A",0
"267",12,"s12",8,2,4,1,0.58778788,2,"2A",0
"268",12,"s12",7,3,4,1,0.638577095,2,"2A",0
"269",12,"s12",4,15,2,1,0.747733248,2,"2A",0
"270",12,"s12",6,10,1,1,0.808857393,2,"2A",1
"271",12,"s12",9,12,3,1,0.764517421,2,"2A",1
"272",12,"s12",12,2,4,1,0.620252741,2,"2A",0
"273",12,"s12",8,3,4,1,0.940199796,2,"2A",0
"274",12,"s12",6,11,2,1,1.115493963,2,"2A",0
"275",12,"s12",11,19,3,1,0.646213547,2,"2A",1
"276",12,"s12",2,20,2,1,0.582661073,2,"2A",0
"277",12,"s12",11,11,3,1,0.652410711,2,"2A",1
"278",12,"s12",8,6,4,1,0.649818244,2,"2A",0
"279",12,"s12",9,16,3,1,0.691466364,2,"2A",1
"280",12,"s12",9,3,4,1,0.766698189,2,"2A",0
"281",12,"s12",9,10,4,1,0.72387581,2,"2A",0
"282",12,"s12",12,12,3,1,0.716016492,2,"2A",1
"283",12,"s12",6,7,1,1,0.745135059,2,"2A",1
"284",12,"s12",4,12,2,1,0.519177868,2,"2A",0
"285",12,"s12",4,1,1,1,0.612597918,2,"2A",1
"286",12,"s12",6,15,2,1,0.564641804,2,"2A",0
"287",12,"s12",7,15,3,1,0.628571644,2,"2A",1
"288",12,"s12",4,19,2,1,0.596538358,2,"2A",0
"289",12,"s12",1,9,1,1,0.745675659,2,"2A",1
"290",12,"s12",3,5,1,1,0.708015324,2,"2A",1
"291",12,"s12",2,13,2,1,0.655473604,2,"2A",0
"292",12,"s12",2,10,1,1,0.906460687,2,"2A",1
"293",12,"s12",6,16,2,1,0.620030478,2,"2A",0
"294",12,"s12",2,2,1,1,0.724094158,2,"2A",1
"295",12,"s12",1,7,1,1,1.010228618,2,"2A",1
"296",12,"s12",12,20,3,1,0.676503363,2,"2A",1
"297",12,"s12",11,8,4,1,0.832903665,2,"2A",0
"298",12,"s12",12,13,3,1,0.684749984,2,"2A",1
"299",12,"s12",8,18,3,1,0.654830908,2,"2A",1
"300",12,"s12",2,17,2,1,0.7268863,2,"2A",0
"301",12,"s12",4,18,2,1,0.645312749,2,"2A",0
"302",12,"s12",4,14,2,1,0.757325495,2,"2A",0
"303",12,"s12",1,4,1,1,0.564029527,2,"2A",1
"304",12,"s12",2,19,2,1,0.583552836,2,"2A",0
"305",12,"s12",5,14,2,1,0.56392984,2,"2A",0
"306",12,"s12",5,16,2,1,1.235023597,2,"2A",0
"307",12,"s12",4,8,1,1,0.758845196,2,"2A",1
"308",12,"s12",10,20,3,1,0.579949042,2,"2A",1
"309",12,"s12",6,12,2,1,0.723297866,2,"2A",0
"310",12,"s12",8,16,3,1,0.581450071,2,"2A",1
"311",12,"s12",9,14,3,1,0.588370041,2,"2A",1
"312",12,"s12",4,9,1,1,0.739621249,2,"2A",1
"313",12,"s12",9,18,3,1,0.632734709,2,"2A",1
"314",12,"s12",6,6,1,1,0.771818371,2,"2A",1
"315",12,"s12",7,10,4,1,0.686631691,2,"2A",0
"316",12,"s12",1,10,1,1,0.561683718,2,"2A",1
"317",12,"s12",1,18,2,1,0.636720084,2,"2A",0
"318",12,"s12",5,15,2,1,0.948198555,2,"2A",0
"319",12,"s12",3,18,2,1,0.524847985,2,"2A",0
"320",12,"s12",7,12,3,1,0.913083102,2,"2A",1
"321",12,"s12",2,6,1,1,0.865568502,2,"2A",1
"322",12,"s12",10,4,4,1,1.117338626,2,"2A",0
"323",12,"s12",3,4,1,1,0.651115983,2,"2A",1
"324",12,"s12",7,17,3,1,0.846434606,2,"2A",1
"325",12,"s12",2,9,1,1,0.935800915,2,"2A",1
"326",12,"s12",11,1,4,1,0.775439933,2,"2A",0
"327",12,"s12",12,16,3,1,0.737496499,2,"2A",1
"328",12,"s12",2,1,1,1,1.048381365,2,"2A",1
"329",12,"s12",9,2,4,1,0.927674159,2,"2A",0
"330",12,"s12",5,1,1,1,0.879097335,2,"2A",1
"331",12,"s12",5,11,2,1,0.606926897,2,"2A",0
"332",12,"s12",1,12,2,1,0.7511202,2,"2A",0
"333",12,"s12",2,15,2,1,0.724036935,2,"2A",0
"334",12,"s12",10,11,3,1,0.657490536,2,"2A",1
"335",12,"s12",7,9,4,1,0.859664979,2,"2A",0
"336",12,"s12",9,13,3,1,0.855291396,2,"2A",1
"337",12,"s12",3,17,2,1,0.70172299,2,"2A",0
"338",12,"s12",2,16,2,1,0.65164574,2,"2A",0
"339",12,"s12",11,5,4,1,0.724428456,2,"2A",0
"340",12,"s12",2,14,2,1,0.535017272,2,"2A",0
"341",12,"s12",11,9,4,1,0.767427923,2,"2A",0
"342",12,"s12",8,12,3,1,0.706129099,2,"2A",1
"343",12,"s12",7,8,4,1,0.990040327,2,"2A",0
"344",12,"s12",10,17,3,1,0.644610723,2,"2A",1
"345",12,"s12",8,15,3,1,0.740218167,2,"2A",1
"346",12,"s12",6,13,2,1,0.792087074,2,"2A",0
"347",12,"s12",8,10,4,1,0.819448318,2,"2A",0
"348",12,"s12",5,17,2,1,0.978099259,2,"2A",0
"349",12,"s12",5,5,1,1,0.81629417,2,"2A",1
"350",12,"s12",1,11,2,1,0.667900156,2,"2A",0
"351",12,"s12",7,4,4,1,0.791282651,2,"2A",0
"352",12,"s12",4,13,2,1,0.668363957,2,"2A",0
"353",12,"s12",6,20,2,1,0.656311457,2,"2A",0
"354",12,"s12",8,20,3,1,0.880314963,2,"2A",1
"355",12,"s12",12,18,3,1,0.660872066,2,"2A",1
"356",12,"s12",4,20,2,1,0.655479025,2,"2A",0
"357",12,"s12",3,2,1,1,0.800985728,2,"2A",1
"358",12,"s12",11,12,3,1,0.658967471,2,"2A",1
"359",12,"s12",8,8,4,1,0.801713052,2,"2A",0
"360",12,"s12",9,19,3,1,0.628133743,2,"2A",1
"361",12,"s12",11,15,3,1,0.673887104,2,"2A",1
"362",12,"s12",1,14,2,1,0.629637181,2,"2A",0
"363",12,"s12",1,15,2,1,0.719074868,2,"2A",0
"364",12,"s12",7,13,3,1,0.612530155,2,"2A",1
"365",12,"s12",11,10,4,1,0.669938772,2,"2A",0
"366",12,"s12",3,19,2,1,0.679790928,2,"2A",0
"367",12,"s12",12,7,4,1,0.864271667,2,"2A",0
"368",12,"s12",4,5,1,1,1.047466713,2,"2A",1
"369",12,"s12",10,12,3,1,0.836146657,2,"2A",1
"370",12,"s12",10,8,4,1,0.696219119,2,"2A",0
"371",12,"s12",6,5,1,1,0.592819819,2,"2A",1
"372",12,"s12",8,13,3,1,0.736798388,2,"2A",1
"373",12,"s12",11,4,4,1,0.977957409,2,"2A",0
"374",12,"s12",8,9,4,1,0.672249344,2,"2A",0
"375",12,"s12",10,2,4,1,0.665070368,2,"2A",0
"376",12,"s12",4,17,2,1,0.881516027,2,"2A",0
"377",12,"s12",2,18,2,1,0.620743045,2,"2A",0
"378",12,"s12",8,14,3,1,0.694507573,2,"2A",1
"379",12,"s12",11,17,3,1,0.557593536,2,"2A",1
"380",12,"s12",10,14,3,1,0.577131301,2,"2A",1
"381",12,"s12",12,4,4,1,0.792059065,2,"2A",0
"382",12,"s12",3,3,1,1,0.801285692,2,"2A",1
"383",12,"s12",1,6,1,1,0.727076639,2,"2A",1
"384",12,"s12",6,19,2,1,0.630813549,2,"2A",0
"385",12,"s12",11,18,3,1,0.688711266,2,"2A",1
"386",12,"s12",3,6,1,1,0.853753324,2,"2A",1
"387",12,"s12",8,4,4,1,0.858397959,2,"2A",0
"388",12,"s12",2,4,1,1,1.095773689,2,"2A",1
"389",12,"s12",9,7,4,1,0.661615352,2,"2A",0
"390",12,"s12",5,9,1,1,0.728541226,2,"2A",1
"391",12,"s12",12,3,4,1,0.739987773,2,"2A",0
"392",12,"s12",5,7,1,1,0.659532465,2,"2A",1
"393",12,"s12",7,20,3,1,0.658530775,2,"2A",1
"394",12,"s12",1,2,1,1,0.640278702,2,"2A",1
"395",12,"s12",5,12,2,1,0.627453703,2,"2A",0
"396",12,"s12",3,16,2,1,0.680936276,2,"2A",0
"397",12,"s12",12,9,4,1,0.681366647,2,"2A",0
"398",12,"s12",4,6,1,1,0.681223892,2,"2A",1
"399",12,"s12",1,20,2,1,0.747123079,2,"2A",0
"400",12,"s12",9,5,4,1,0.747901301,2,"2A",0
"401",12,"s12",7,6,4,1,0.920501507,2,"2A",0
"402",12,"s12",7,14,3,1,0.659623418,2,"2A",1
"403",12,"s12",5,3,1,1,0.749026771,2,"2A",1
"404",12,"s12",3,11,2,1,0.67896723,2,"2A",0
"405",12,"s12",9,15,3,1,0.670400164,2,"2A",1
"406",12,"s12",12,8,4,1,0.688308,2,"2A",0
"407",12,"s12",10,3,4,1,0.896551008,2,"2A",0
"408",12,"s12",9,17,3,1,0.777161117,2,"2A",1
"409",12,"s12",12,6,4,1,0.654155988,2,"2A",0
"410",12,"s12",1,3,1,1,0.540327793,2,"2A",1
"411",12,"s12",3,9,1,1,0.664034044,2,"2A",1
"412",12,"s12",4,3,1,1,0.610901731,2,"2A",1
"413",12,"s12",3,13,2,1,0.776642202,2,"2A",0
"414",12,"s12",2,8,1,1,0.972378546,2,"2A",1
"415",12,"s12",9,9,4,1,0.634528474,2,"2A",0
"416",12,"s12",11,6,4,1,0.600385196,2,"2A",0
"417",12,"s12",9,20,3,1,0.665117953,2,"2A",1
"418",12,"s12",3,12,2,1,0.544558019,2,"2A",0
"419",12,"s12",7,5,4,1,0.779041619,2,"2A",0
"420",12,"s12",6,18,2,1,0.621804969,2,"2A",0
"421",12,"s12",9,6,4,1,0.700346947,2,"2A",0
"422",12,"s12",11,2,4,1,0.650627185,2,"2A",0
"423",12,"s12",11,7,4,1,0.852489316,2,"2A",0
"424",12,"s12",5,8,1,1,0.691702481,2,"2A",1
"425",12,"s12",10,7,4,1,0.598244182,2,"2A",0
"426",12,"s12",5,4,1,1,0.649743554,2,"2A",1
"427",12,"s12",2,5,1,1,0.63878701,2,"2A",1
"428",12,"s12",2,11,2,1,0.648240116,2,"2A",0
"429",12,"s12",9,8,4,1,0.631030391,2,"2A",0
"430",12,"s12",12,17,3,1,0.81071862,2,"2A",1
"431",12,"s12",1,17,2,1,0.624950382,2,"2A",0
"432",12,"s12",8,5,4,1,0.689899078,2,"2A",0
"433",12,"s12",1,13,2,1,0.560737443,2,"2A",0
"434",12,"s12",6,8,1,1,0.951250907,2,"2A",1
"435",12,"s12",10,16,3,1,0.592269282,2,"2A",1
"436",12,"s12",7,7,4,1,0.591385048,2,"2A",0
"437",12,"s12",5,20,2,1,0.877081909,2,"2A",0
"438",13,"s13",2,3,1,1,1.378145941,2,"2A",1
"439",13,"s13",11,1,4,1,0.844522481,2,"2A",0
"440",13,"s13",7,2,4,1,0.8026012,2,"2A",0
"441",13,"s13",1,18,2,1,1.048690365,2,"2A",0
"442",13,"s13",10,5,4,1,1.124239321,2,"2A",0
"443",13,"s13",6,7,1,1,0.981065477,2,"2A",1
"444",13,"s13",12,13,3,1,1.167108382,2,"2A",1
"445",13,"s13",5,19,2,1,1.170551652,2,"2A",0
"446",13,"s13",3,4,1,1,0.986930451,2,"2A",1
"447",13,"s13",8,15,3,1,1.156896027,2,"2A",1
"448",13,"s13",4,18,2,1,1.268748852,2,"2A",0
"449",13,"s13",7,8,4,1,0.876792485,2,"2A",0
"450",13,"s13",4,3,1,1,0.828193676,2,"2A",1
"451",13,"s13",11,15,3,1,1.344183063,2,"2A",1
"452",13,"s13",8,9,4,1,1.022108547,2,"2A",0
"453",13,"s13",8,16,3,1,1.313501426,2,"2A",1
"454",13,"s13",3,7,1,1,0.809881972,2,"2A",1
"455",13,"s13",11,18,3,1,0.879308455,2,"2A",1
"456",13,"s13",9,11,3,1,1.503166797,2,"2A",1
"457",13,"s13",6,17,2,1,0.938205753,2,"2A",0
"458",13,"s13",10,7,4,1,1.210450278,2,"2A",0
"459",13,"s13",6,2,1,1,0.963061568,2,"2A",1
"460",13,"s13",7,17,3,1,1.263684386,2,"2A",1
"461",13,"s13",6,10,1,1,1.024366114,2,"2A",1
"462",13,"s13",4,4,1,1,1.080423685,2,"2A",1
"463",13,"s13",9,20,3,1,1.066634642,2,"2A",1
"464",13,"s13",1,1,1,1,1.179568063,2,"2A",1
"465",13,"s13",12,4,4,1,1.10006445,2,"2A",0
"466",13,"s13",11,19,3,1,1.097510835,2,"2A",1
"467",13,"s13",4,10,1,1,0.889793066,2,"2A",1
"468",13,"s13",11,2,4,1,0.820394592,2,"2A",0
"469",13,"s13",12,17,3,1,0.969426784,2,"2A",1
"470",13,"s13",4,1,1,1,0.880453802,2,"2A",1
"471",13,"s13",10,19,3,1,0.902573493,2,"2A",1
"472",13,"s13",8,1,4,1,0.861175645,2,"2A",0
"473",13,"s13",8,3,4,1,0.792579787,2,"2A",0
"474",13,"s13",6,11,2,1,0.879930068,2,"2A",0
"475",13,"s13",5,6,1,1,0.888715181,2,"2A",1
"476",13,"s13",6,13,2,1,0.710837281,2,"2A",0
"477",13,"s13",12,6,4,1,0.71761269,2,"2A",0
"478",13,"s13",4,12,2,1,0.7497297,2,"2A",0
"479",13,"s13",7,19,3,1,0.634536003,2,"2A",1
"480",13,"s13",4,19,2,1,0.730264818,2,"2A",0
"481",13,"s13",3,6,1,1,0.866493394,2,"2A",1
"482",13,"s13",12,11,3,1,1.321331229,2,"2A",1
"483",13,"s13",9,9,4,1,0.933493656,2,"2A",0
"484",13,"s13",12,18,3,1,0.832978355,2,"2A",1
"485",13,"s13",5,13,2,1,0.786004355,2,"2A",0
"486",13,"s13",10,10,4,1,0.865273356,2,"2A",0
"487",13,"s13",11,14,3,1,0.731973955,2,"2A",1
"488",13,"s13",8,7,4,1,0.783179386,2,"2A",0
"489",13,"s13",6,4,1,1,0.873583826,2,"2A",1
"490",13,"s13",7,6,4,1,0.834346568,2,"2A",0
"491",13,"s13",1,20,2,1,0.948535865,2,"2A",0
"492",13,"s13",6,19,2,1,0.834984445,2,"2A",0
"493",13,"s13",7,9,4,1,0.993987453,2,"2A",0
"494",13,"s13",11,4,4,1,0.673995826,2,"2A",0
"495",13,"s13",6,3,1,1,1.457859167,2,"2A",1
"496",13,"s13",3,15,2,1,1.008115914,2,"2A",0
"497",13,"s13",6,1,1,1,0.748843359,2,"2A",1
"498",13,"s13",12,16,3,1,0.654736642,2,"2A",1
"499",13,"s13",4,5,1,1,0.871319032,2,"2A",1
"500",13,"s13",10,11,3,1,0.658568421,2,"2A",1
"501",13,"s13",10,3,4,1,0.748076883,2,"2A",0
"502",13,"s13",12,5,4,1,0.849220122,2,"2A",0
"503",13,"s13",9,7,4,1,0.755705504,2,"2A",0
"504",13,"s13",1,3,1,1,0.911128211,2,"2A",1
"505",13,"s13",12,20,3,1,0.849779393,2,"2A",1
"506",13,"s13",7,4,4,1,0.858945184,2,"2A",0
"507",13,"s13",10,6,4,1,0.812023286,2,"2A",0
"508",13,"s13",11,7,4,1,0.832800665,2,"2A",0
"509",13,"s13",8,13,3,1,0.804937372,2,"2A",1
"510",13,"s13",1,4,1,1,0.77897235,2,"2A",1
"511",13,"s13",8,4,4,1,0.814499502,2,"2A",0
"512",13,"s13",7,3,4,1,0.810287948,2,"2A",0
"513",13,"s13",4,11,2,1,0.855642259,2,"2A",0
"514",13,"s13",5,7,1,1,0.825342806,2,"2A",1
"515",13,"s13",9,13,3,1,0.688965152,2,"2A",1
