subject,pair,soc_condition,stim,trial_n,target,beeps,response,rt,correct,order,pos,h1,h2,h3,h4,age
S15,P8,C,2F2B,91,2,2,2,0.6549454140003945,1,B1,L,5,5,5,5,23
S15,P8,C,1F2B,92,1,2,1,0.4974003370007267,1,B1,L,5,5,5,5,23
S15,P8,C,2F1B,93,2,1,1,0.3309047080001619,0,B1,L,5,5,5,5,23
S15,P8,C,1F1B,94,1,1,1,0.37842687900047167,1,B1,L,5,5,5,5,23
S15,P8,C,1F2B,95,1,2,2,0.4530815239995718,0,B1,L,5,5,5,5,23
S15,P8,C,1F2B,96,1,2,2,0.4188841779996437,0,B1,L,5,5,5,5,23
S15,P8,C,1F1B,97,1,1,1,0.3067814559999533,1,B1,L,5,5,5,5,23
S15,P8,C,1F2B,98,1,2,2,0.4815259189999779,0,B1,L,5,5,5,5,23
S15,P8,C,1F2B,99,1,2,2,0.41711367500101915,0,B1,L,5,5,5,5,23
S15,P8,C,2F1B,100,2,1,1,0.3497555960002501,0,B1,L,5,5,5,5,23
S15,P8,C,2F2B,101,2,2,2,0.40442339000037464,1,B1,L,5,5,5,5,23
S15,P8,C,1F1B,102,1,1,2,0.5222865430005186,0,B1,L,5,5,5,5,23
S15,P8,C,1F2B,103,1,2,2,0.3401772430006531,0,B1,L,5,5,5,5,23
S15,P8,C,1F1B,104,1,1,1,0.38625510599922563,1,B1,L,5,5,5,5,23
S15,P8,C,1F2B,105,1,2,2,0.44625874899975315,0,B1,L,5,5,5,5,23
S15,P8,C,1F2B,106,1,2,2,0.46183460200154514,0,B1,L,5,5,5,5,23
S15,P8,C,1F2B,107,1,2,2,0.5716405780003697,0,B1,L,5,5,5,5,23
S15,P8,C,2F2B,108,2,2,2,0.8110457100010535,1,B1,L,5,5,5,5,23
S15,P8,C,1F2B,109,1,2,2,0.5570159919989237,0,B1,L,5,5,5,5,23
S15,P8,C,1F2B,110,1,2,2,0.5483436520007672,0,B1,L,5,5,5,5,23
S15,P8,C,2F2B,111,2,2,2,0.3816954829999304,1,B1,L,5,5,5,5,23
S15,P8,C,2F1B,112,2,1,1,0.6746028519992251,0,B1,L,5,5,5,5,23
S15,P8,C,1F2B,113,1,2,2,0.5005643810000038,0,B1,L,5,5,5,5,23
S15,P8,C,1F1B,114,1,1,1,0.4644784440006333,1,B1,L,5,5,5,5,23
S15,P8,C,1F1B,115,1,1,1,0.5193526729999576,1,B1,L,5,5,5,5,23
S15,P8,C,2F1B,116,2,1,1,0.4877205619995948,0,B1,L,5,5,5,5,23
S15,P8,C,1F1B,117,1,1,1,0.3737421189998713,1,B1,L,5,5,5,5,23
S15,P8,C,2F1B,118,2,1,1,0.5546251210016635,0,B1,L,5,5,5,5,23
S15,P8,C,1F2B,119,1,2,2,0.45999848999963433,0,B1,L,5,5,5,5,23
S15,P8,C,2F1B,120,2,1,1,0.5672354640009871,0,B1,L,5,5,5,5,23
S15,P8,JA,1F1B,1,1,1,1,0.4666114160008874,1,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,2,1,1,1,0.4769268540003395,1,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,3,1,2,2,0.41139293699961854,0,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,4,2,1,1,0.5546352239998669,0,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,5,2,2,2,0.5605144239998481,1,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,6,1,2,2,0.5154920559998573,0,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,7,1,1,1,0.48468431000037526,1,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,8,2,1,1,0.36160093400030746,0,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,9,1,1,1,0.4942448340007104,1,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,10,2,2,2,0.33279067799958284,1,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,11,2,2,2,0.5641338370005542,1,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,12,2,1,1,0.32027429299887444,0,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,13,2,2,2,0.48831495299964445,1,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,14,1,1,1,0.4355611909995787,1,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,15,2,1,1,0.45048346699877584,0,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,16,1,2,2,0.6075751240005047,0,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,17,2,1,1,0.4250115619997814,0,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,18,1,1,1,0.4653922440011229,1,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,19,2,1,1,0.5591164300003584,0,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,20,2,2,2,0.5197708579999016,1,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,21,2,2,2,0.4601523649998853,1,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,22,1,1,1,0.5185202840002603,1,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,23,1,1,1,0.3957402690011804,1,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,24,2,1,1,0.8231615450004028,0,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,25,1,2,2,0.42419160999997985,0,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,26,2,1,1,0.4585419049999473,0,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,27,1,1,1,0.5119841340001585,1,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,28,1,2,2,0.4765786719999596,0,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,29,2,1,1,0.515316401999371,0,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,30,1,1,1,0.6329644340003142,1,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,31,1,1,1,0.5708348179996392,1,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,32,1,2,2,0.520857959998466,0,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,33,1,1,1,0.4632529070004239,1,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,34,1,1,1,0.348268363999523,1,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,35,2,2,2,0.36641094999868074,1,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,36,1,2,2,0.3277428550009063,0,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,37,1,2,2,0.37339410399908957,0,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,38,1,1,1,0.2525086890000239,1,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,39,1,1,1,0.34865795000041544,1,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,40,1,2,2,0.4773430780005583,0,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,41,1,2,2,0.33807514600084687,0,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,42,1,2,2,0.3203050299998722,0,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,43,2,2,2,0.29342145699956745,1,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,44,2,1,1,0.3830062170000019,0,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,45,2,2,2,0.3992608280004788,1,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,46,2,1,1,0.39122450499962724,0,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,47,1,1,1,0.30667338499915786,1,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,48,1,2,2,0.4035578019993409,0,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,49,2,2,2,0.531679237001299,1,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,50,1,1,1,0.5172006129996589,1,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,51,1,2,2,0.4236938680005551,0,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,52,2,2,2,0.4257795739995345,1,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,53,1,2,2,0.31330379499922856,0,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,54,1,1,1,0.6045006620006461,1,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,55,1,2,2,0.48248283800057834,0,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,56,1,2,2,0.3520358289988508,0,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,57,1,2,2,0.4682314010005939,0,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,58,1,1,1,0.44658334300038405,1,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,59,1,2,2,0.35275713200098835,0,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,60,2,2,2,0.37189816599857295,1,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,61,2,2,2,0.33542276300067897,1,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,62,1,1,1,0.4931267129995831,1,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,63,2,2,2,0.4278709230002278,1,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,64,2,1,1,0.5317564960005257,0,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,65,2,1,1,0.30799131899948406,0,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,66,1,2,2,0.3425133860000642,0,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,67,1,1,1,0.3766669130000082,1,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,68,2,1,1,0.37916689699886774,0,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,69,1,2,2,0.35861864700018486,0,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,70,1,2,2,0.46907271500094794,0,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,71,2,2,2,0.2964101590005157,1,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,72,2,2,2,0.4639362220004841,1,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,73,2,2,2,0.4040825079991919,1,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,74,1,1,1,0.40227189699908195,1,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,75,1,2,2,0.27627964100065583,0,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,76,1,2,2,0.28089955099858344,0,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,77,1,1,2,0.30609781299972383,0,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,78,2,1,1,0.445531466999455,0,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,79,2,2,2,0.5932534929997928,1,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,80,1,2,2,0.4437247830010165,0,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,81,1,2,2,0.40781995599900256,0,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,82,2,1,1,0.5094003219983279,0,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,83,2,1,1,0.39304166799956874,0,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,84,1,2,2,0.40631409699926735,0,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,85,1,1,1,0.5523720780001895,1,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,86,1,1,1,0.4410499339992384,1,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,87,2,1,1,0.39549580499988224,0,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,88,2,1,1,0.3092294939997373,0,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,89,2,1,1,0.32242556200071704,0,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,90,2,2,2,0.5021143609992578,1,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,91,1,1,1,0.496420051998939,1,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,92,2,1,1,0.27205528400008916,0,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,93,1,1,1,0.30586849300016183,1,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,94,1,1,1,0.29433471800075495,1,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,95,2,1,1,0.4483004030007578,0,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,96,2,2,2,0.3495326310003293,1,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,97,2,2,2,0.22251605199926416,1,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,98,2,1,1,0.4054825309995067,0,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,99,1,2,2,0.6760816690002684,0,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,100,2,2,2,0.43411693300004117,1,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,101,1,2,2,0.3316125490000559,0,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,102,2,2,2,0.29599568899902806,1,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,103,2,1,1,0.34872616899883724,0,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,104,1,1,1,0.44286006199945405,1,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,105,2,2,2,0.384774367999853,1,B2,L,5,5,5,5,23
S15,P8,JA,1F1B,106,1,1,1,0.6568556760012143,1,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,107,1,2,2,0.4305206850003742,0,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,108,2,2,2,0.4368817949998629,1,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,109,2,2,2,0.34639614099978644,1,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,110,2,2,2,0.4776383620010165,1,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,111,2,2,2,0.2884640060001402,1,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,112,2,1,1,0.3918131070004165,0,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,113,2,1,1,0.3741536850011471,0,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,114,2,2,2,0.4710423760006961,1,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,115,2,1,1,0.3705424529998709,0,B2,L,5,5,5,5,23
S15,P8,JA,1F2B,116,1,2,2,0.33451335499921697,0,B2,L,5,5,5,5,23
S15,P8,JA,2F2B,117,2,2,2,0.3807736710004974,1,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,118,2,1,1,0.3279009699999733,0,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,119,2,1,1,0.3457457969998359,0,B2,L,5,5,5,5,23
S15,P8,JA,2F1B,120,2,1,1,0.40294141699996544,0,B2,L,5,5,5,5,23
S15,P8,I,2F2B,1,2,2,2,0.24872569999934058,1,B3,L,5,5,5,5,23
S15,P8,I,2F2B,2,2,2,2,0.31942909699864686,1,B3,L,5,5,5,5,23
S15,P8,I,2F1B,3,2,1,1,0.46525434700015467,0,B3,L,5,5,5,5,23
S15,P8,I,2F1B,4,2,1,1,0.4199559459993907,0,B3,L,5,5,5,5,23
S15,P8,I,2F1B,5,2,1,1,0.2957914640010131,0,B3,L,5,5,5,5,23
S15,P8,I,2F2B,6,2,2,2,0.3456854630003363,1,B3,L,5,5,5,5,23
S15,P8,I,1F1B,7,1,1,1,1.1698406010000326,1,B3,L,5,5,5,5,23
S15,P8,I,1F2B,8,1,2,2,0.31781415499972354,0,B3,L,5,5,5,5,23
S15,P8,I,2F1B,9,2,1,1,0.28656296100052714,0,B3,L,5,5,5,5,23
S15,P8,I,2F1B,10,2,1,1,0.5118158650002442,0,B3,L,5,5,5,5,23
S15,P8,I,2F2B,11,2,2,2,0.9258486029993946,1,B3,L,5,5,5,5,23
S15,P8,I,2F1B,12,2,1,1,0.3808230150007148,0,B3,L,5,5,5,5,23
S15,P8,I,1F2B,13,1,2,2,0.2899206519996369,0,B3,L,5,5,5,5,23
S15,P8,I,2F2B,14,2,2,2,0.3290503879998141,1,B3,L,5,5,5,5,23
S15,P8,I,1F2B,15,1,2,2,0.25307586700000684,0,B3,L,5,5,5,5,23
S15,P8,I,1F2B,16,1,2,2,0.23856532600075298,0,B3,L,5,5,5,5,23
S15,P8,I,2F2B,17,2,2,2,0.23757503599881602,1,B3,L,5,5,5,5,23
S15,P8,I,2F2B,18,2,2,2,0.4387983289998374,1,B3,L,5,5,5,5,23
S15,P8,I,1F2B,19,1,2,2,0.30510960500032525,0,B3,L,5,5,5,5,23
S15,P8,I,1F1B,20,1,1,1,0.5516878970011021,1,B3,L,5,5,5,5,23
S15,P8,I,1F1B,21,1,1,1,0.34551951499997813,1,B3,L,5,5,5,5,23
S15,P8,I,2F1B,22,2,1,1,0.2622328950001247,0,B3,L,5,5,5,5,23
S15,P8,I,1F1B,23,1,1,1,0.25383279000016046,1,B3,L,5,5,5,5,23
S15,P8,I,1F2B,24,1,2,2,0.44075761400017655,0,B3,L,5,5,5,5,23
S15,P8,I,1F2B,25,1,2,2,0.33872870999948645,0,B3,L,5,5,5,5,23
S15,P8,I,1F2B,26,1,2,2,0.2712269860003289,0,B3,L,5,5,5,5,23
S15,P8,I,1F2B,27,1,2,2,0.2794764359987312,0,B3,L,5,5,5,5,23
S15,P8,I,2F1B,28,2,1,1,0.31706373900124163,0,B3,L,5,5,5,5,23
S15,P8,I,1F1B,29,1,1,1,0.34321482199993625,1,B3,L,5,5,5,5,23
S15,P8,I,1F1B,30,1,1,1,0.2829960709987063,1,B3,L,5,5,5,5,23
S15,P8,I,2F1B,31,2,1,1,0.2734872119999636,0,B3,L,5,5,5,5,23
S15,P8,I,2F1B,32,2,1,1,0.32756140699893876,0,B3,L,5,5,5,5,23
S15,P8,I,2F1B,33,2,1,1,0.2301450439990731,0,B3,L,5,5,5,5,23
S15,P8,I,1F2B,34,1,2,2,0.3322969300006662,0,B3,L,5,5,5,5,23
S15,P8,I,1F1B,35,1,1,1,0.44625882000036654,1,B3,L,5,5,5,5,23
S15,P8,I,1F1B,36,1,1,1,0.3702298019998125,1,B3,L,5,5,5,5,23
S15,P8,I,1F1B,37,1,1,1,0.23861082700022962,1,B3,L,5,5,5,5,23
S15,P8,I,2F2B,38,2,2,2,0.33956223699897237,1,B3,L,5,5,5,5,23
S15,P8,I,1F2B,39,1,2,2,0.2765105569997104,0,B3,L,5,5,5,5,23
S15,P8,I,2F2B,40,2,2,2,0.34100586000022304,1,B3,L,5,5,5,5,23
S15,P8,I,1F2B,41,1,2,2,0.28137545400022645,0,B3,L,5,5,5,5,23
S15,P8,I,2F2B,42,2,2,2,0.3302209289995517,1,B3,L,5,5,5,5,23
S15,P8,I,1F2B,43,1,2,2,0.3400187119987095,0,B3,L,5,5,5,5,23
S15,P8,I,2F1B,44,2,1,1,0.3757820190003258,0,B3,L,5,5,5,5,23
S15,P8,I,1F1B,45,1,1,1,0.4711708239992731,1,B3,L,5,5,5,5,23
S15,P8,I,1F1B,46,1,1,1,0.3465270419983426,1,B3,L,5,5,5,5,23
S15,P8,I,1F2B,47,1,2,2,0.38416800900085946,0,B3,L,5,5,5,5,23
S15,P8,I,2F2B,48,2,2,2,0.2902315899991663,1,B3,L,5,5,5,5,23
S15,P8,I,2F1B,49,2,1,1,0.48591911800031085,0,B3,L,5,5,5,5,23
S15,P8,I,1F1B,50,1,1,1,0.40837527999974554,1,B3,L,5,5,5,5,23
S15,P8,I,2F2B,51,2,2,2,0.34518651100006537,1,B3,L,5,5,5,5,23
S15,P8,I,2F1B,52,2,1,1,0.5248824430000241,0,B3,L,5,5,5,5,23
S15,P8,I,1F1B,53,1,1,1,0.2708895609994215,1,B3,L,5,5,5,5,23
S15,P8,I,2F2B,54,2,2,2,0.337264090001554,1,B3,L,5,5,5,5,23
S15,P8,I,2F1B,55,2,1,1,0.3555054050011677,0,B3,L,5,5,5,5,23
S15,P8,I,1F2B,56,1,2,2,0.40867169499870215,0,B3,L,5,5,5,5,23
S15,P8,I,1F2B,57,1,2,2,0.19329567599925213,0,B3,L,5,5,5,5,23
S15,P8,I,2F1B,58,2,1,1,0.3644112270012556,0,B3,L,5,5,5,5,23
S15,P8,I,1F2B,59,1,2,2,0.22986542100079532,0,B3,L,5,5,5,5,23
S15,P8,I,1F2B,60,1,2,2,0.189495729000555,0,B3,L,5,5,5,5,23
S15,P8,I,1F1B,61,1,1,1,0.2875877730002685,1,B3,L,5,5,5,5,23
S15,P8,I,1F2B,62,1,2,2,0.31459438399906503,0,B3,L,5,5,5,5,23
S15,P8,I,2F2B,63,2,2,2,0.4227260520001437,1,B3,L,5,5,5,5,23
S15,P8,I,2F2B,64,2,2,2,0.22711250699830998,1,B3,L,5,5,5,5,23
S15,P8,I,2F2B,65,2,2,2,0.3725073709993012,1,B3,L,5,5,5,5,23
S15,P8,I,2F2B,66,2,2,2,0.21127809499921568,1,B3,L,5,5,5,5,23
S15,P8,I,2F1B,67,2,1,1,0.16713395999977365,0,B3,L,5,5,5,5,23
S15,P8,I,1F1B,68,1,1,1,0.186944527000378,1,B3,L,5,5,5,5,23
S15,P8,I,1F1B,69,1,1,1,0.2496143860007578,1,B3,L,5,5,5,5,23
S15,P8,I,2F2B,70,2,2,2,0.17996331700123847,1,B3,L,5,5,5,5,23
S15,P8,I,1F1B,71,1,1,1,0.35935907599923667,1,B3,L,5,5,5,5,23
S15,P8,I,2F1B,72,2,1,1,0.3028254460004973,0,B3,L,5,5,5,5,23
S15,P8,I,2F2B,73,2,2,2,0.2633301309997478,1,B3,L,5,5,5,5,23
S15,P8,I,1F2B,74,1,2,2,0.3388369929998589,0,B3,L,5,5,5,5,23
S15,P8,I,2F2B,75,2,2,2,0.31966865899994445,1,B3,L,5,5,5,5,23
S15,P8,I,1F1B,76,1,1,1,0.5237344119996123,1,B3,L,5,5,5,5,23
S15,P8,I,1F1B,77,1,1,1,0.3038068329988164,1,B3,L,5,5,5,5,23
S15,P8,I,2F1B,78,2,1,1,0.3650058679995709,0,B3,L,5,5,5,5,23
S15,P8,I,2F2B,79,2,2,2,0.3206753940012277,1,B3,L,5,5,5,5,23
S15,P8,I,2F1B,80,2,1,1,0.41703169899847126,0,B3,L,5,5,5,5,23
S15,P8,I,2F1B,81,2,1,1,0.24929343199983123,0,B3,L,5,5,5,5,23
S15,P8,I,2F2B,82,2,2,2,0.32379814100022486,1,B3,L,5,5,5,5,23
S15,P8,I,2F1B,83,2,1,1,0.49858434699854115,0,B3,L,5,5,5,5,23
S15,P8,I,1F2B,84,1,2,2,0.29808862899881206,0,B3,L,5,5,5,5,23
S15,P8,I,1F2B,85,1,2,2,0.4429056169992691,0,B3,L,5,5,5,5,23
S15,P8,I,1F1B,86,1,1,1,0.31151171999954386,1,B3,L,5,5,5,5,23
S15,P8,I,2F2B,87,2,2,2,0.42049798900006863,1,B3,L,5,5,5,5,23
S15,P8,I,1F1B,88,1,1,1,0.4166257710003265,1,B3,L,5,5,5,5,23
S15,P8,I,2F1B,89,2,1,1,0.3653624460002902,0,B3,L,5,5,5,5,23
S15,P8,I,1F2B,90,1,2,1,0.4826663100011501,1,B3,L,5,5,5,5,23
S15,P8,I,2F2B,91,2,2,2,0.23200697299944295,1,B3,L,5,5,5,5,23
S15,P8,I,1F1B,92,1,1,1,0.4661127540002781,1,B3,L,5,5,5,5,23
S15,P8,I,2F1B,93,2,1,1,0.2574566489984136,0,B3,L,5,5,5,5,23
S15,P8,I,1F1B,94,1,1,1,0.19964607499969134,1,B3,L,5,5,5,5,23
S15,P8,I,2F2B,95,2,2,2,0.4509457950007345,1,B3,L,5,5,5,5,23
S15,P8,I,1F2B,96,1,2,2,0.4264119939998636,0,B3,L,5,5,5,5,23
S15,P8,I,1F1B,97,1,1,1,0.27495180599908053,1,B3,L,5,5,5,5,23
S15,P8,I,2F1B,98,2,1,1,0.28767080800025724,0,B3,L,5,5,5,5,23
S15,P8,I,2F2B,99,2,2,2,0.35333647200059204,1,B3,L,5,5,5,5,23
S15,P8,I,1F1B,100,1,1,1,0.24831027000072936,1,B3,L,5,5,5,5,23
S15,P8,I,1F2B,101,1,2,2,0.5042586260005919,0,B3,L,5,5,5,5,23
S15,P8,I,1F1B,102,1,1,1,0.3879342590007582,1,B3,L,5,5,5,5,23
S15,P8,I,2F1B,103,2,1,1,0.26509756599989487,0,B3,L,5,5,5,5,23
S15,P8,I,1F2B,104,1,2,2,0.5631487520004157,0,B3,L,5,5,5,5,23
S15,P8,I,2F1B,105,2,1,1,0.2758464019989333,0,B3,L,5,5,5,5,23
S15,P8,I,2F1B,106,2,1,1,0.3466476479989069,0,B3,L,5,5,5,5,23
S15,P8,I,1F2B,107,1,2,2,0.3076565789997403,0,B3,L,5,5,5,5,23
S15,P8,I,2F1B,108,2,1,2,0.3007319970001845,1,B3,L,5,5,5,5,23
S15,P8,I,1F1B,109,1,1,1,0.3392439180006477,1,B3,L,5,5,5,5,23
S15,P8,I,1F2B,110,1,2,2,0.38725920700017014,0,B3,L,5,5,5,5,23
S15,P8,I,1F1B,111,1,1,1,0.41295904100115877,1,B3,L,5,5,5,5,23
S15,P8,I,1F1B,112,1,1,1,0.3512316579999606,1,B3,L,5,5,5,5,23
S15,P8,I,2F1B,113,2,1,1,0.2915972060000058,0,B3,L,5,5,5,5,23
S15,P8,I,2F2B,114,2,2,2,0.4389895179992891,1,B3,L,5,5,5,5,23
S15,P8,I,1F2B,115,1,2,2,0.27921749999950407,0,B3,L,5,5,5,5,23
S15,P8,I,2F2B,116,2,2,2,0.2656590629994753,1,B3,L,5,5,5,5,23
S15,P8,I,1F1B,117,1,1,1,0.53244761499991,1,B3,L,5,5,5,5,23
S15,P8,I,1F2B,118,1,2,2,0.2978015589997085,0,B3,L,5,5,5,5,23
S15,P8,I,2F2B,119,2,2,2,0.31640619700010575,1,B3,L,5,5,5,5,23
S15,P8,I,2F2B,120,2,2,2,0.34739473899935547,1,B3,L,5,5,5,5,23
S16,P8,C,2F2B,1,2,2,2,0.8224097460006305,1,B1,R,5,4,4,5,23
S16,P8,C,2F1B,2,2,1,2,0.6521204479995504,1,B1,R,5,4,4,5,23
S16,P8,C,1F2B,3,1,2,2,0.5825554359998932,0,B1,R,5,4,4,5,23
S16,P8,C,1F1B,4,1,1,1,0.7234982369991485,1,B1,R,5,4,4,5,23
S16,P8,C,1F2B,5,1,2,2,0.6643947640004626,0,B1,R,5,4,4,5,23
S16,P8,C,1F1B,6,1,1,2,1.1846666689998528,0,B1,R,5,4,4,5,23
S16,P8,C,2F2B,7,2,2,2,0.5221470940014115,1,B1,R,5,4,4,5,23
S16,P8,C,1F2B,8,1,2,2,0.7840835909992165,0,B1,R,5,4,4,5,23
S16,P8,C,2F2B,9,2,2,2,0.5436597669995535,1,B1,R,5,4,4,5,23
S16,P8,C,2F1B,10,2,1,2,0.711063930999444,1,B1,R,5,4,4,5,23
S16,P8,C,1F1B,11,1,1,1,1.163779317999797,1,B1,R,5,4,4,5,23
S16,P8,C,2F2B,12,2,2,2,0.5183311299988418,1,B1,R,5,4,4,5,23
S16,P8,C,1F2B,13,1,2,2,0.6126015840000036,0,B1,R,5,4,4,5,23
S16,P8,C,1F1B,14,1,1,1,0.7574978249995183,1,B1,R,5,4,4,5,23
S16,P8,C,1F2B,15,1,2,2,0.4627323120002984,0,B1,R,5,4,4,5,23
S16,P8,C,2F1B,16,2,1,2,0.7547702709998703,1,B1,R,5,4,4,5,23
S16,P8,C,2F2B,17,2,2,2,0.48298024800169514,1,B1,R,5,4,4,5,23
S16,P8,C,1F1B,18,1,1,1,0.5201924069988308,1,B1,R,5,4,4,5,23
S16,P8,C,2F1B,19,2,1,2,0.51489280900023,1,B1,R,5,4,4,5,23
S16,P8,C,2F2B,20,2,2,2,0.4336504959992453,1,B1,R,5,4,4,5,23
S16,P8,C,1F1B,21,1,1,1,1.753182274998835,1,B1,R,5,4,4,5,23
S16,P8,C,2F1B,22,2,1,2,0.5246612999999343,1,B1,R,5,4,4,5,23
S16,P8,C,2F1B,23,2,1,2,0.5666297790012322,1,B1,R,5,4,4,5,23
S16,P8,C,1F2B,24,1,2,2,0.4520129459997406,0,B1,R,5,4,4,5,23
