"","exp","non_directional.p","non_directional.statistic","non_directional.consistency_per_id.idv","non_directional.consistency_per_id.score","directional_effect.statistic","directional_effect.p","directional_effect.ci_low","directional_effect.ci_high","quid_bf","pbt.low","pbt.high","pbt.MAP"
"841","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"67",0.53,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"842","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"68",0.512,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"843","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"69",0.026,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"844","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"7",0.268,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"845","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"70",0.35,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"846","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"71",0.926,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"847","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"72",0.26,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"848","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"73",0.536,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"849","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"74",0.528,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"850","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"75",0.254,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"851","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"76",0.408,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"852","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"77",0.592,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"853","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"78",0.64,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"854","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"79",0.602,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"855","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"8",0.774,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"856","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"80",0.354,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"857","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"81",0.192,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"858","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"82",0.024,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"859","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"83",0.32,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"860","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"84",0.016,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"861","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"85",0.304,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"862","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"86",0.31,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"863","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"87",0.156,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"864","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"88",0.06,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"865","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"89",0.812,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"866","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"9",0.352,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"867","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"90",0.42,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"868","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"91",0.062,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"869","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"92",0.4,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"870","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"93",0.188,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"871","Stein & van Peelen_2020_3_PAS_1",1,0.367255319148936,"94",0.736,-0.00626091000938683,0.85,-0.0703268035965136,0.0587477494381169,-99999,0,0.0310420118679536,0
"872","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"1",0.336,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"873","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"10",0.406,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"874","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"11",0.08,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"875","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"12",0.524,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"876","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"13",0.89,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"877","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"14",0.406,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"878","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"15",0.584,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"879","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"16",0.588,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"880","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"17",0.594,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"881","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"18",0.868,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"882","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"19",0.234,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"883","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"2",0.042,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"884","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"20",0.076,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"885","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"21",0.19,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"886","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"22",0.148,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"887","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"23",0.7,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"888","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"24",0.676,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"889","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"25",0.904,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"890","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"26",0.434,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"891","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"27",0.542,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"892","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"28",0.558,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"893","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"29",0.492,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"894","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"3",0.498,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"895","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"30",0.154,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"896","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"31",0.914,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"897","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"32",0.248,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"898","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"33",0.532,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"899","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"34",0.946,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"900","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"35",0.392,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"901","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"36",0.516,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"902","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"37",0.87,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"903","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"38",0.034,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"904","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"39",0.302,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"905","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"4",0.586,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"906","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"40",0.824,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"907","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"41",0.754,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"908","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"42",0.248,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"909","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"43",0.998,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"910","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"44",0.868,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"911","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"45",0.18,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"912","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"46",0.494,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"913","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"47",0.378,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"914","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"48",0.832,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"915","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"49",0.588,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"916","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"5",0.478,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"917","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"50",0.158,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"918","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"51",0.25,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"919","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"52",0.288,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"920","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"53",0.41,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"921","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"54",0.402,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"922","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"55",0.796,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"923","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"56",0.088,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"924","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"57",0.204,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"925","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"58",0.998,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"926","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"59",0.416,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"927","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"6",0.706,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"928","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"60",0.52,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"929","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"61",0.48,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"930","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"62",0.402,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"931","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"63",0.152,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"932","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"64",0.94,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"933","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"65",0.03,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"934","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"66",0.39,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"935","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"67",0.392,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"936","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"68",0.798,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"937","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"69",0.038,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"938","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"7",0.918,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"939","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"70",0.404,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"940","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"71",0.2,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"941","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"72",0.61,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"942","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"73",0.89,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"943","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"74",0.314,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"944","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"75",0.642,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"945","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"76",0.03,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"946","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"77",0.494,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"947","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"78",0.734,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"948","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"79",0.998,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"949","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"8",0.632,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"950","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"80",0.958,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"951","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"81",0.106,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"952","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"82",0.796,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"953","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"83",0.35,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"954","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"84",0.08,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"955","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"85",0.434,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"956","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"86",0.348,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"957","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"87",0.804,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"958","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"88",0.984,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"959","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"89",0.986,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"960","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"9",0.568,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"961","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"90",0.568,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"962","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"91",0.262,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"963","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"92",0.192,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"964","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"93",0.094,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"965","Stein & van Peelen_2020_3_PAS_2",0.5673,0.49263829787234,"94",0.148,0.193715114862223,0,0.11445264475026,0.274909247723729,-99999,0,0.0577390092917969,0
"966","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"1",0.544,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"967","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"10",0.208,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"968","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"11",0.956,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"969","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"12",0.89,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"970","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"13",0.26,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"971","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"14",0.428,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"972","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"15",0.792,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"973","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"16",0.672,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"974","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"17",0.594,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"975","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"18",0.148,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"976","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"19",0.34,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"977","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"2",0.734,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"978","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"20",0.55,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"979","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"21",0.242,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"980","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"22",0.632,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"981","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"23",0.566,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"982","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"24",0.412,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"983","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"25",0.55,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"984","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"26",0.074,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"985","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"27",0.244,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"986","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"28",0.504,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"987","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"29",0.078,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"988","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"3",0.088,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"989","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"30",0.506,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"990","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"31",0.298,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"991","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"32",0.35,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"992","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"33",0.97,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"993","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"34",0.222,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"994","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"35",0.744,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"995","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"36",0.672,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
"996","Stein & van Peelen_2020_4b_1",0.6237,0.49264,"37",0.15,0.0205708383273483,0.718,-0.0872220925259872,0.134585925010888,-99999,0,0.107831138031885,0.0105263157894737
